Time(s),Coverage(%),Number of running robots
1.0,0.00,13
2.0,0.00,13
3.0,0.00,13
4.0,0.00,13
5.0,0.00,13
6.0,20.92,13
7.0,24.98,13
8.0,25.60,13
9.0,26.16,13
10.0,27.12,13
11.0,27.85,13
12.0,28.62,13
13.0,28.91,13
14.0,29.35,13
15.0,29.66,13
16.0,29.80,13
17.0,29.80,13
18.0,29.95,13
19.0,30.03,13
20.0,30.08,13
21.0,30.11,13
22.0,30.13,13
23.0,30.25,13
24.0,30.26,13
25.0,30.30,13
26.0,30.33,13
27.0,30.37,13
28.0,30.44,13
29.0,30.50,13
30.0,30.55,13
31.0,30.71,13
32.0,30.80,13
33.0,30.97,13
34.0,31.09,13
35.0,31.20,13
36.0,31.23,13
37.0,31.33,13
38.0,31.47,13
39.0,31.58,13
40.0,31.84,13
41.0,31.95,13
42.0,32.20,13
43.0,32.50,13
44.0,32.71,13
45.0,32.80,13
46.0,33.06,13
47.0,33.21,13
48.0,33.42,13
49.0,33.60,13
50.0,33.92,13
51.0,34.16,13
52.0,34.20,13
53.0,34.24,13
54.0,34.61,13
55.0,34.84,13
56.0,35.10,13
57.0,35.44,13
58.0,35.69,13
59.0,36.11,13
60.0,36.46,13
61.0,36.84,13
62.0,37.24,13
63.0,37.67,13
64.0,38.14,13
65.0,38.42,13
66.0,38.92,13
67.0,39.10,13
68.0,39.28,13
69.0,39.77,13
70.0,40.06,13
71.0,40.53,13
72.0,41.44,13
73.0,42.00,13
74.0,42.58,13
75.0,43.41,13
76.0,44.14,13
77.0,44.51,13
78.0,44.83,13
79.0,45.47,13
80.0,45.47,13
81.0,46.25,13
82.0,46.76,13
83.0,47.22,13
84.0,47.78,13
85.0,48.49,13
86.0,48.98,13
87.0,49.55,13
88.0,50.28,13
89.0,50.78,13
90.0,51.14,13
91.0,51.39,13
92.0,51.74,13
93.0,52.09,13
94.0,52.37,13
95.0,52.82,13
96.0,53.04,13
97.0,53.30,13
98.0,53.53,13
99.0,53.65,13
100.0,53.90,13
101.0,54.10,13
102.0,54.33,13
103.0,54.57,13
104.0,54.68,13
105.0,54.82,13
106.0,54.90,13
107.0,55.03,13
108.0,55.27,13
109.0,55.63,13
110.0,55.77,13
111.0,55.94,13
112.0,56.07,13
113.0,56.31,13
114.0,56.48,13
115.0,56.70,13
116.0,56.97,13
117.0,57.18,13
118.0,57.39,13
119.0,57.62,13
120.0,57.93,13
