Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.22, 19.30, 0.00, 3.66, 1790.09, 15695.66
1.54, 0.00, 0.00, 67.09, 1865.54, 15695.66
2.85, 9.20, 0.00, 67.09, 1892.30, 15695.66
4.17, 0.00, 0.00, 67.09, 1895.07, 15695.66
5.48, 0.80, 0.00, 67.09, 1894.18, 15695.66
8.41, 5.10, 10.00, 569.28, 2123.46, 15695.66
11.33, 4.20, 10.00, 569.40, 2219.22, 15695.66
14.26, 14.90, 10.00, 569.40, 2173.51, 15695.66
17.18, 4.20, 10.00, 569.53, 2130.87, 15695.66
20.11, 24.60, 40.00, 569.78, 2103.86, 15695.66
23.03, 3.40, 30.00, 569.78, 2089.37, 15695.66
25.95, 13.30, 20.00, 569.78, 2068.05, 15695.66
28.88, 31.40, 0.00, 569.78, 2063.57, 15695.66
31.80, 4.20, 20.00, 569.78, 2057.07, 15695.66
34.73, 28.60, 60.00, 569.78, 2052.97, 15695.66
37.65, 15.10, 20.00, 569.78, 2060.23, 15695.66
40.58, 19.20, 30.00, 569.78, 2056.66, 15695.66
43.50, 18.60, 20.00, 569.90, 2059.34, 15695.66
46.43, 5.80, 30.00, 569.90, 2060.98, 15695.66
49.35, 23.30, 20.00, 570.03, 2058.72, 15695.66
52.28, 23.80, 40.00, 570.03, 2068.02, 15695.66
55.20, 4.20, 30.00, 570.03, 2056.64, 15695.66
58.13, 23.30, 29.90, 570.28, 2056.94, 15695.66
61.06, 16.00, 40.00, 570.28, 2059.55, 15695.66
63.99, 21.70, 10.00, 570.28, 2057.60, 15695.66
66.91, 21.20, 20.00, 570.40, 2060.12, 15695.66
69.84, 7.50, 20.00, 570.40, 2061.36, 15695.66
72.77, 19.70, 10.00, 570.40, 2070.81, 15695.66
75.69, 22.40, 40.00, 570.65, 2069.95, 15695.66
78.62, 5.00, 40.00, 570.65, 2072.09, 15695.66
81.54, 7.50, 20.00, 570.78, 2076.95, 15695.66
84.46, 17.10, 20.00, 570.78, 2073.95, 15695.66
87.40, 14.90, 50.00, 570.90, 2076.30, 15695.66
90.32, 18.90, 20.00, 570.90, 2084.46, 15695.66
93.25, 11.80, 20.00, 570.90, 2084.14, 15695.66
96.17, 5.00, 60.00, 570.90, 2083.31, 15695.66
99.10, 10.80, 40.00, 570.90, 2085.93, 15695.66
102.02, 7.50, 20.00, 570.90, 2089.77, 15695.66
104.94, 20.70, 0.00, 570.90, 2086.98, 15695.66
107.87, 16.70, 20.00, 570.90, 2089.24, 15695.66
110.80, 11.80, 20.00, 570.90, 2083.92, 15695.66
113.72, 14.40, 10.00, 571.15, 2086.61, 15695.66
116.65, 9.20, 50.00, 571.15, 2085.02, 15695.66
119.58, 11.70, 50.00, 571.15, 2089.02, 15695.66
122.50, 12.80, 10.00, 571.15, 2084.83, 15695.66
