Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.28, 17.60, 0.00, 3.46, 1884.70, 15695.66
2.20, 17.40, 0.00, 320.81, 1990.54, 15695.66
4.12, 1.70, 0.00, 320.81, 2031.37, 15695.66
6.04, 10.80, 39.90, 322.56, 2032.48, 15695.66
7.96, 10.70, 10.00, 345.50, 2093.79, 15695.66
9.89, 2.50, 0.00, 345.75, 2140.11, 15695.66
11.81, 11.70, 169.80, 363.02, 2121.28, 15695.66
13.73, 6.60, 20.00, 377.51, 2197.88, 15695.66
15.66, 6.80, 20.00, 379.14, 2250.17, 15695.66
17.58, 10.00, 20.00, 379.26, 2222.25, 15695.66
19.50, 10.70, 20.00, 379.51, 2213.44, 15695.66
21.43, 7.60, 10.00, 379.51, 2196.84, 15695.66
23.35, 10.10, 0.00, 379.51, 2180.17, 15695.66
25.27, 10.90, 0.00, 379.76, 2186.48, 15695.66
27.19, 12.50, 40.00, 379.76, 2175.80, 15695.66
29.11, 10.20, 20.00, 380.14, 2187.54, 15695.66
31.04, 10.00, 10.00, 380.26, 2174.89, 15695.66
32.96, 8.40, 10.00, 380.41, 2167.14, 15695.66
34.88, 8.50, 10.00, 380.53, 2160.82, 15695.66
36.81, 7.60, 20.00, 380.53, 2161.65, 15695.66
38.73, 8.40, 30.00, 380.78, 2168.96, 15695.66
40.65, 13.40, 10.00, 381.03, 2164.22, 15695.66
42.57, 11.50, 20.00, 381.03, 2170.29, 15695.66
44.50, 13.40, 20.00, 381.16, 2171.20, 15695.66
46.42, 9.30, 20.00, 381.41, 2171.37, 15695.66
48.35, 10.00, 30.00, 381.53, 2171.50, 15695.66
50.27, 7.60, 20.00, 381.53, 2174.84, 15695.66
52.20, 13.40, 10.00, 381.53, 2174.41, 15695.66
54.12, 7.60, 20.00, 381.66, 2162.80, 15695.66
56.05, 11.50, 20.00, 381.91, 2158.88, 15695.66
57.97, 10.30, 10.00, 382.16, 2159.73, 15695.66
59.89, 9.30, 10.00, 382.16, 2156.90, 15695.66
61.81, 10.00, 20.00, 382.41, 2160.32, 15695.66
63.74, 9.20, 0.00, 382.53, 2166.17, 15695.66
65.67, 13.60, 30.00, 382.78, 2161.04, 15695.66
67.59, 15.70, 10.00, 382.91, 2161.40, 15695.66
69.51, 7.60, 0.00, 382.91, 2160.02, 15695.66
71.43, 9.20, 10.00, 383.16, 2161.50, 15695.66
73.35, 16.50, 30.00, 383.16, 2168.13, 15695.66
75.27, 7.60, 20.00, 383.16, 2164.63, 15695.66
77.19, 9.50, 20.00, 383.28, 2161.43, 15695.66
79.12, 7.60, 20.00, 380.95, 2160.52, 15695.66
81.04, 12.90, 10.00, 381.07, 2162.45, 15695.66
82.96, 9.20, 20.00, 381.20, 2165.99, 15695.66
84.88, 9.20, 10.00, 381.57, 2161.17, 15695.66
86.81, 11.90, 0.00, 381.70, 2167.43, 15695.66
88.73, 7.60, 20.00, 381.70, 2168.33, 15695.66
90.66, 9.20, 20.00, 381.95, 2173.18, 15695.66
92.58, 11.20, 20.00, 382.32, 2171.71, 15695.66
94.50, 10.70, 0.00, 382.45, 2166.93, 15695.66
96.43, 9.20, 20.00, 382.57, 2167.94, 15695.66
98.35, 8.40, 20.00, 382.70, 2175.08, 15695.66
100.27, 7.60, 40.00, 383.07, 2173.06, 15695.66
102.20, 7.60, 10.00, 383.32, 2178.44, 15695.66
104.13, 10.20, 10.00, 383.32, 2175.55, 15695.66
106.05, 8.30, 20.00, 383.45, 2173.59, 15695.66
107.97, 7.60, 20.00, 383.45, 2174.05, 15695.66
109.89, 8.50, 20.00, 383.70, 2178.30, 15695.66
111.82, 8.40, 20.00, 383.95, 2180.14, 15695.66
113.75, 12.50, 10.00, 384.07, 2174.30, 15695.66
115.67, 12.40, 0.00, 384.32, 2178.94, 15695.66
117.59, 12.50, 20.00, 384.32, 2180.11, 15695.66
119.52, 10.10, 20.00, 384.32, 2182.62, 15695.66
121.44, 9.20, 20.00, 384.45, 2177.34, 15695.66
123.36, 11.70, 0.00, 384.57, 2178.61, 15695.66
125.28, 12.60, 20.00, 384.57, 2179.90, 15695.66
127.20, 8.40, 30.00, 384.82, 2180.41, 15695.66
129.13, 17.80, 20.00, 385.07, 2160.38, 15695.66
