Time(s),Coverage(%),Number of running robots
1.0,0.00,13
2.0,0.00,13
3.0,0.00,13
4.0,0.00,13
5.0,19.73,13
6.0,22.68,13
7.0,23.63,13
8.0,24.17,13
9.0,24.61,13
10.0,25.02,13
11.0,25.29,13
12.0,25.81,13
13.0,26.21,13
14.0,26.49,13
15.0,26.60,13
16.0,26.68,13
17.0,26.75,13
18.0,26.81,13
19.0,26.81,13
20.0,26.99,13
21.0,27.18,13
22.0,27.18,13
23.0,27.31,13
24.0,27.41,13
25.0,27.41,13
26.0,27.62,13
27.0,27.70,13
28.0,27.70,13
29.0,27.78,13
30.0,27.88,13
31.0,28.18,13
32.0,28.37,13
33.0,28.37,13
34.0,28.46,13
35.0,28.56,13
36.0,28.72,13
37.0,28.88,13
38.0,28.88,13
39.0,29.14,13
40.0,29.18,13
41.0,29.45,13
42.0,29.45,13
43.0,29.83,13
44.0,29.96,13
45.0,30.28,13
46.0,30.53,13
47.0,30.53,13
48.0,30.72,13
49.0,30.98,13
50.0,31.34,13
51.0,31.34,13
52.0,31.49,13
53.0,31.78,13
54.0,31.94,13
55.0,32.12,13
56.0,32.30,13
57.0,32.41,13
58.0,32.41,13
59.0,32.65,13
60.0,32.81,13
61.0,32.92,13
62.0,33.07,13
63.0,33.20,13
64.0,33.20,13
65.0,33.57,13
66.0,33.85,13
67.0,33.85,13
68.0,34.06,13
69.0,34.33,13
70.0,34.33,13
71.0,34.52,13
72.0,35.14,13
73.0,35.63,13
74.0,37.16,13
75.0,37.16,13
76.0,38.42,13
77.0,39.90,13
78.0,41.04,13
79.0,42.07,13
80.0,42.57,13
81.0,42.57,13
82.0,43.41,13
83.0,43.58,13
84.0,43.58,13
85.0,43.78,13
86.0,44.30,13
87.0,44.30,13
88.0,45.18,13
89.0,45.18,13
90.0,46.08,13
91.0,46.08,13
92.0,47.25,13
93.0,47.98,13
94.0,48.37,13
95.0,48.37,13
96.0,48.94,13
97.0,49.86,13
98.0,49.86,13
99.0,50.55,13
100.0,50.55,13
101.0,50.90,13
102.0,51.39,13
103.0,51.75,13
104.0,51.75,13
105.0,51.91,13
106.0,52.15,13
107.0,52.30,13
108.0,52.30,13
109.0,52.46,13
110.0,53.06,13
111.0,53.24,13
112.0,53.24,13
113.0,53.48,13
114.0,53.69,13
115.0,53.91,13
116.0,54.10,13
117.0,54.64,13
118.0,54.64,13
119.0,55.28,13
120.0,55.28,13
