Time(s),Coverage(%),Number of running robots
1.0,0.00,2
2.0,0.00,2
3.0,0.00,2
4.0,11.05,2
5.0,11.98,2
6.0,12.50,2
7.0,12.50,2
8.0,12.86,2
9.0,13.15,2
10.0,13.30,2
11.0,13.41,2
12.0,13.58,2
13.0,13.67,2
14.0,13.82,2
15.0,13.93,2
16.0,14.04,2
17.0,14.24,2
18.0,14.34,2
19.0,14.54,2
20.0,14.57,2
21.0,14.63,2
22.0,14.74,2
23.0,14.80,2
24.0,14.88,2
25.0,14.99,2
26.0,15.06,2
27.0,15.09,2
28.0,15.13,2
29.0,15.23,2
30.0,15.43,2
31.0,15.49,2
32.0,15.67,2
33.0,15.67,2
34.0,15.76,2
35.0,15.80,2
36.0,15.86,2
37.0,15.95,2
38.0,16.02,2
39.0,16.05,2
40.0,16.24,2
41.0,16.32,2
42.0,16.46,2
43.0,16.59,2
44.0,16.88,2
45.0,17.05,2
46.0,17.20,2
47.0,17.34,2
48.0,17.56,2
49.0,17.67,2
50.0,17.76,2
51.0,17.90,2
52.0,18.11,2
53.0,18.24,2
54.0,18.30,2
55.0,18.43,2
56.0,18.54,2
57.0,18.61,2
58.0,18.73,2
59.0,18.73,2
60.0,18.84,2
61.0,18.91,2
62.0,19.04,2
63.0,19.12,2
64.0,19.24,2
65.0,19.38,2
66.0,19.47,2
67.0,19.53,2
68.0,19.62,2
69.0,19.70,2
70.0,19.76,2
71.0,19.82,2
72.0,19.89,2
73.0,19.90,2
74.0,19.95,2
75.0,20.01,2
76.0,20.05,2
77.0,20.12,2
78.0,20.12,2
79.0,20.14,2
80.0,20.18,2
81.0,20.22,2
82.0,20.23,2
83.0,20.29,2
84.0,20.29,2
85.0,20.31,2
86.0,20.35,2
87.0,20.41,2
88.0,20.47,2
89.0,20.62,2
90.0,20.72,2
91.0,20.81,2
92.0,20.87,2
93.0,21.09,2
94.0,21.40,2
95.0,21.77,2
96.0,22.07,2
97.0,22.38,2
98.0,22.46,2
99.0,22.59,2
100.0,22.71,2
101.0,22.87,2
102.0,23.01,2
103.0,23.08,2
104.0,23.21,2
105.0,23.22,2
106.0,23.27,2
107.0,23.39,2
108.0,23.46,2
109.0,23.54,2
110.0,23.57,2
111.0,23.60,2
112.0,23.70,2
113.0,24.00,2
114.0,24.37,2
115.0,24.71,2
116.0,25.05,2
117.0,25.32,2
118.0,25.61,2
119.0,25.85,2
120.0,26.10,2
