Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.26, 17.60, 0.00, 3.55, 1651.33, 15695.66
1.58, 0.00, 0.00, 67.59, 1718.64, 15695.66
2.89, 8.40, 0.00, 67.59, 1776.98, 15695.66
4.21, 0.80, 0.00, 67.59, 1787.30, 15695.66
5.52, 0.00, 0.00, 67.59, 1757.94, 15695.66
7.24, 0.80, 0.00, 191.38, 1820.46, 15695.66
8.96, 1.70, 0.00, 191.38, 1820.88, 15695.66
10.67, 3.40, 0.00, 191.38, 1796.46, 15695.66
12.39, 0.80, 0.00, 191.38, 1774.91, 15695.66
14.11, 1.70, 0.00, 191.38, 1755.19, 15695.66
15.82, 5.00, 20.00, 191.50, 1749.18, 15695.66
17.54, 2.50, 20.00, 191.50, 1735.12, 15695.66
19.25, 0.80, 0.00, 191.50, 1725.27, 15695.66
20.97, 1.70, 0.00, 191.50, 1717.05, 15695.66
22.69, 1.70, 10.00, 191.50, 1714.71, 15695.66
24.41, 0.80, 10.00, 191.50, 1711.24, 15695.66
26.13, 0.80, 0.00, 191.62, 1709.64, 15695.66
27.84, 1.70, 10.00, 191.62, 1709.23, 15695.66
29.56, 1.70, 0.00, 191.62, 1709.34, 15695.66
31.28, 2.50, 0.00, 191.62, 1709.32, 15695.66
32.99, 3.30, 0.00, 191.62, 1703.66, 15695.66
34.71, 1.70, 0.00, 191.62, 1704.03, 15695.66
36.42, 2.50, 10.00, 191.62, 1704.27, 15695.66
38.14, 1.70, 20.00, 191.62, 1704.57, 15695.66
39.86, 1.70, 10.00, 191.62, 1705.03, 15695.66
41.57, 1.70, 0.00, 191.62, 1705.32, 15695.66
43.29, 0.80, 0.00, 191.62, 1699.31, 15695.66
45.01, 6.70, 0.00, 191.62, 1699.78, 15695.66
46.73, 1.70, 10.00, 191.62, 1694.12, 15695.66
48.44, 1.70, 0.00, 191.62, 1694.78, 15695.66
50.16, 6.70, 0.00, 191.62, 1695.51, 15695.66
51.88, 2.50, 0.00, 191.62, 1694.45, 15695.66
53.59, 1.70, 0.00, 191.62, 1693.98, 15695.66
55.31, 1.70, 10.00, 191.62, 1689.23, 15695.66
57.03, 1.70, 0.00, 191.62, 1689.34, 15695.66
58.75, 1.70, 0.00, 191.62, 1689.33, 15695.66
60.46, 1.70, 0.00, 191.62, 1689.30, 15695.66
62.18, 0.00, 10.00, 191.62, 1690.02, 15695.66
63.90, 1.70, 10.00, 191.62, 1689.24, 15695.66
65.61, 1.70, 0.00, 191.62, 1689.34, 15695.66
67.33, 3.30, 0.00, 191.62, 1689.82, 15695.66
69.05, 1.70, 10.00, 191.62, 1690.52, 15695.66
70.77, 0.80, 20.00, 191.62, 1690.36, 15695.66
72.48, 1.70, 0.00, 191.62, 1691.78, 15695.66
74.20, 0.80, 10.00, 191.62, 1690.14, 15695.66
75.92, 1.70, 10.00, 191.62, 1690.42, 15695.66
77.64, 3.30, 10.00, 191.62, 1689.62, 15695.66
79.35, 4.20, 10.00, 191.62, 1690.06, 15695.66
81.07, 0.80, 10.00, 191.62, 1690.33, 15695.66
82.79, 0.80, 10.00, 191.62, 1690.30, 15695.66
84.50, 3.40, 10.00, 191.62, 1690.25, 15695.66
86.22, 1.70, 10.00, 191.62, 1686.49, 15695.66
87.94, 0.80, 10.00, 191.62, 1687.75, 15695.66
89.65, 1.70, 10.00, 191.62, 1686.47, 15695.66
91.37, 0.80, 10.00, 191.62, 1686.14, 15695.66
93.09, 1.70, 20.00, 191.62, 1686.32, 15695.66
94.81, 2.50, 10.00, 191.62, 1686.34, 15695.66
96.52, 5.00, 0.00, 191.62, 1687.20, 15695.66
98.25, 0.80, 0.00, 191.62, 1687.44, 15695.66
99.97, 0.80, 10.00, 191.62, 1687.29, 15695.66
101.68, 6.80, 10.00, 191.62, 1687.27, 15695.66
103.40, 0.80, 10.00, 191.62, 1687.86, 15695.66
105.12, 0.80, 10.00, 191.62, 1687.98, 15695.66
106.83, 0.80, 0.00, 191.62, 1687.47, 15695.66
108.55, 2.50, 0.00, 191.62, 1687.09, 15695.66
110.27, 1.70, 0.00, 191.62, 1688.27, 15695.66
111.99, 3.30, 0.00, 191.62, 1687.97, 15695.66
113.70, 1.70, 0.00, 191.62, 1687.70, 15695.66
115.42, 0.80, 10.00, 191.62, 1688.66, 15695.66
117.14, 0.80, 0.00, 191.62, 1688.88, 15695.66
118.85, 4.20, 0.00, 191.62, 1688.68, 15695.66
120.57, 1.70, 0.00, 191.62, 1689.64, 15695.66
122.28, 1.70, 10.00, 191.62, 1690.62, 15695.66
124.00, 15.00, 0.00, 191.75, 1667.02, 15695.66
