Time(s),Coverage(%),Number of running robots
1.0,10.24,3
2.0,10.24,3
3.0,10.24,3
4.0,10.24,3
5.0,10.24,3
6.0,10.24,3
7.0,10.24,3
8.0,10.24,3
9.0,10.24,3
10.0,10.24,3
11.0,14.80,3
12.0,15.60,3
13.0,15.82,3
14.0,15.96,3
15.0,16.33,3
16.0,16.50,3
17.0,16.81,3
18.0,16.96,3
19.0,17.24,3
20.0,17.41,3
21.0,17.97,3
22.0,18.55,3
23.0,19.55,3
24.0,20.46,3
25.0,21.30,3
26.0,22.08,3
27.0,22.09,3
28.0,22.23,3
29.0,22.50,3
30.0,22.61,3
31.0,22.81,3
32.0,22.91,3
33.0,23.12,3
34.0,23.71,3
35.0,23.71,3
36.0,23.95,3
37.0,24.06,3
38.0,24.14,3
39.0,24.24,3
40.0,24.84,3
41.0,25.23,3
42.0,25.95,3
43.0,27.10,3
44.0,27.76,3
45.0,28.60,3
46.0,29.18,3
47.0,29.50,3
48.0,29.60,3
49.0,29.60,3
50.0,29.60,3
51.0,29.66,3
52.0,29.84,3
53.0,29.94,3
54.0,30.15,3
55.0,30.61,3
56.0,30.90,3
57.0,30.90,3
58.0,30.98,3
59.0,31.76,3
60.0,33.52,3
61.0,34.69,3
62.0,35.91,3
63.0,35.92,3
64.0,36.23,3
65.0,36.80,3
66.0,37.39,3
67.0,37.75,3
68.0,38.54,3
69.0,39.43,3
70.0,39.68,3
71.0,40.14,3
72.0,40.86,3
73.0,41.95,3
74.0,42.77,3
75.0,43.78,3
76.0,44.42,3
77.0,44.57,3
78.0,44.70,3
79.0,44.76,3
80.0,44.86,3
81.0,44.87,3
82.0,44.92,3
83.0,45.03,3
84.0,45.13,3
85.0,45.30,3
86.0,45.34,3
87.0,45.36,3
88.0,45.37,3
89.0,45.57,3
90.0,45.77,3
91.0,45.82,3
92.0,45.87,3
93.0,45.92,3
94.0,45.96,3
95.0,45.97,3
96.0,45.99,3
97.0,46.15,3
98.0,46.68,3
99.0,47.16,3
100.0,47.46,3
101.0,47.57,3
102.0,47.77,3
103.0,47.94,3
104.0,48.00,3
105.0,48.14,3
106.0,48.22,3
107.0,48.40,3
108.0,48.94,3
109.0,49.37,3
110.0,49.64,3
111.0,49.73,3
112.0,49.73,3
113.0,49.73,3
114.0,49.75,3
115.0,49.86,3
116.0,50.39,3
117.0,51.55,3
118.0,52.24,3
119.0,52.39,3
120.0,53.02,3
