Time(s),Coverage(%),Number of running robots
1.0,13.08,5
2.0,13.08,5
3.0,13.08,5
4.0,13.08,5
5.0,13.08,5
6.0,13.08,5
7.0,13.08,5
8.0,13.08,5
9.0,13.08,5
10.0,15.88,5
11.0,18.14,5
12.0,19.43,5
13.0,20.24,5
14.0,20.69,5
15.0,20.97,5
16.0,21.69,5
17.0,22.13,5
18.0,22.76,5
19.0,22.90,5
20.0,23.35,5
21.0,23.84,5
22.0,24.47,5
23.0,25.15,5
24.0,25.67,5
25.0,26.58,5
26.0,27.30,5
27.0,27.55,5
28.0,27.83,5
29.0,28.03,5
30.0,28.04,5
31.0,28.21,5
32.0,28.37,5
33.0,28.49,5
34.0,28.74,5
35.0,29.40,5
36.0,30.24,5
37.0,31.41,5
38.0,32.85,5
39.0,34.17,5
40.0,35.18,5
41.0,36.06,5
42.0,36.40,5
43.0,37.30,5
44.0,38.14,5
45.0,38.57,5
46.0,38.87,5
47.0,39.26,5
48.0,39.62,5
49.0,39.80,5
50.0,40.04,5
51.0,40.42,5
52.0,41.01,5
53.0,41.30,5
54.0,41.57,5
55.0,41.88,5
56.0,42.38,5
57.0,42.88,5
58.0,43.18,5
59.0,43.37,5
60.0,43.66,5
61.0,44.11,5
62.0,44.50,5
63.0,44.68,5
64.0,44.88,5
65.0,45.09,5
66.0,45.19,5
67.0,45.21,5
68.0,45.24,5
69.0,45.25,5
70.0,45.27,5
71.0,45.30,5
72.0,45.43,5
73.0,45.58,5
74.0,46.21,5
75.0,47.42,5
76.0,48.69,5
77.0,50.39,5
78.0,51.54,5
79.0,51.68,5
80.0,52.03,5
81.0,52.64,5
82.0,53.21,5
83.0,53.54,5
84.0,53.55,5
85.0,53.69,5
86.0,54.12,5
87.0,54.72,5
88.0,55.21,5
89.0,55.39,5
90.0,55.55,5
91.0,55.61,5
92.0,55.67,5
93.0,55.71,5
94.0,55.71,5
95.0,55.73,5
96.0,55.81,5
97.0,55.90,5
98.0,56.83,5
99.0,57.47,5
100.0,57.47,5
101.0,58.08,5
102.0,58.15,5
103.0,58.20,5
104.0,58.25,5
105.0,58.29,5
106.0,58.43,5
107.0,58.80,5
108.0,59.14,5
109.0,59.52,5
110.0,59.59,5
111.0,59.62,5
112.0,59.67,5
113.0,59.71,5
114.0,59.76,5
115.0,59.81,5
116.0,59.95,5
117.0,60.09,5
118.0,60.25,5
119.0,60.31,5
120.0,60.35,5
