Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.24, 17.60, 0.00, 3.50, 1733.06, 15695.66
1.56, 0.80, 0.00, 67.05, 1789.21, 15695.66
2.88, 9.20, 0.00, 67.05, 1828.55, 15695.66
4.19, 0.00, 0.00, 67.18, 1831.70, 15695.66
5.51, 0.80, 0.00, 67.18, 1827.25, 15695.66
7.84, 4.20, 10.00, 379.20, 1942.53, 15695.66
10.16, 3.40, 10.00, 379.20, 1941.11, 15695.66
12.48, 3.30, 30.00, 379.20, 1935.76, 15695.66
14.79, 1.70, 20.00, 379.20, 1935.03, 15695.66
17.12, 4.10, 20.00, 379.20, 1929.99, 15695.66
19.45, 13.20, 30.00, 379.20, 1923.94, 15695.66
21.77, 3.30, 10.00, 379.20, 1918.55, 15695.66
24.09, 21.00, 30.00, 379.20, 1911.95, 15695.66
26.41, 2.50, 10.00, 379.20, 1907.92, 15695.66
28.75, 26.80, 30.00, 379.20, 1904.35, 15695.66
31.07, 3.30, 10.00, 379.20, 1905.06, 15695.66
33.39, 15.30, 10.00, 379.20, 1905.54, 15695.66
35.71, 3.30, 10.00, 379.20, 1906.27, 15695.66
38.03, 10.10, 30.00, 379.20, 1906.52, 15695.66
40.35, 3.30, 10.00, 379.20, 1907.00, 15695.66
42.67, 2.50, 10.00, 379.33, 1905.83, 15695.66
44.99, 10.00, 10.00, 379.33, 1906.55, 15695.66
47.32, 2.50, 0.00, 379.33, 1899.50, 15695.66
49.63, 19.80, 30.00, 379.45, 1900.17, 15695.66
51.95, 2.50, 10.00, 379.45, 1904.93, 15695.66
54.28, 20.20, 10.00, 379.45, 1905.16, 15695.66
56.60, 3.30, 10.00, 379.45, 1905.90, 15695.66
58.92, 19.50, 0.00, 379.45, 1908.18, 15695.66
61.25, 5.80, 20.00, 379.45, 1908.91, 15695.66
63.58, 15.00, 10.00, 379.58, 1909.64, 15695.66
65.90, 3.30, 20.00, 379.58, 1910.60, 15695.66
68.23, 11.00, 0.00, 379.58, 1911.33, 15695.66
70.55, 2.50, 29.90, 379.70, 1911.81, 15695.66
72.87, 4.90, 10.00, 379.83, 1911.80, 15695.66
75.20, 2.50, 10.00, 379.83, 1913.27, 15695.66
77.52, 1.70, 30.00, 379.83, 1913.74, 15695.66
79.84, 8.30, 30.00, 379.83, 1913.48, 15695.66
82.16, 3.30, 30.00, 379.83, 1913.41, 15695.66
84.48, 8.30, 10.00, 379.83, 1914.15, 15695.66
86.80, 4.10, 10.00, 379.83, 1914.89, 15695.66
89.12, 10.20, 20.00, 379.95, 1916.10, 15695.66
91.45, 3.30, 10.00, 380.08, 1916.83, 15695.66
93.77, 10.90, 0.00, 380.08, 1917.55, 15695.66
96.09, 4.10, 30.00, 380.08, 1918.72, 15695.66
98.42, 19.30, 20.00, 380.20, 1919.50, 15695.66
100.75, 2.50, 30.00, 380.20, 1920.47, 15695.66
103.08, 16.70, 20.00, 380.20, 1935.38, 15695.66
105.40, 2.50, 20.00, 380.33, 1934.94, 15695.66
107.72, 12.60, 10.00, 380.33, 1931.11, 15695.66
110.04, 3.30, 20.00, 380.33, 1931.87, 15695.66
112.36, 4.30, 0.00, 380.33, 1931.39, 15695.66
114.69, 2.50, 0.00, 380.33, 1931.63, 15695.66
117.01, 5.00, 10.00, 380.33, 1934.03, 15695.66
119.33, 4.20, 10.00, 380.33, 1933.78, 15695.66
121.65, 4.20, 20.00, 380.33, 1934.01, 15695.66
123.97, 3.30, 20.00, 380.33, 1934.97, 15695.66
