Time(s),Coverage(%),Number of running robots
1.0,16.40,13
2.0,16.40,13
3.0,16.40,13
4.0,16.40,13
5.0,16.40,13
6.0,16.40,13
7.0,16.40,13
8.0,16.40,13
9.0,16.40,13
10.0,16.40,13
11.0,16.40,13
12.0,16.40,13
13.0,16.40,13
14.0,16.40,13
15.0,17.63,13
16.0,21.40,13
17.0,24.03,13
18.0,25.89,13
19.0,27.79,13
20.0,29.28,13
21.0,29.83,13
22.0,29.95,13
23.0,30.25,13
24.0,30.64,13
25.0,30.90,13
26.0,30.98,13
27.0,31.21,13
28.0,31.28,13
29.0,31.45,13
30.0,31.65,13
31.0,31.74,13
32.0,32.01,13
33.0,32.25,13
34.0,32.26,13
35.0,32.48,13
36.0,33.07,13
37.0,33.11,13
38.0,33.62,13
39.0,34.63,13
40.0,34.89,13
41.0,34.96,13
42.0,35.58,13
43.0,37.20,13
44.0,38.52,13
45.0,39.79,13
46.0,40.64,13
47.0,41.00,13
48.0,41.97,13
49.0,42.71,13
50.0,43.55,13
51.0,44.37,13
52.0,44.71,13
53.0,44.74,13
54.0,45.39,13
55.0,45.98,13
56.0,46.74,13
57.0,47.53,13
58.0,47.63,12
59.0,48.29,12
60.0,48.29,12
61.0,48.29,12
62.0,48.29,12
63.0,48.29,12
64.0,48.29,12
65.0,48.29,12
66.0,48.29,12
67.0,48.29,12
68.0,48.29,12
69.0,48.29,12
70.0,48.29,12
71.0,48.29,12
72.0,48.29,12
73.0,48.29,12
74.0,48.29,12
75.0,48.29,12
76.0,48.29,12
77.0,48.29,12
78.0,48.29,12
79.0,48.29,12
80.0,48.29,12
81.0,48.29,12
82.0,48.29,12
83.0,48.29,12
84.0,48.29,12
85.0,48.29,12
86.0,48.29,12
87.0,48.29,12
88.0,48.29,12
89.0,48.29,12
90.0,48.29,12
91.0,48.29,12
92.0,48.29,12
93.0,48.29,12
94.0,48.29,12
95.0,48.29,12
96.0,48.29,12
97.0,48.29,12
98.0,48.29,12
99.0,48.29,12
100.0,48.29,12
101.0,48.29,12
102.0,48.29,12
103.0,48.29,12
104.0,48.29,12
105.0,48.29,12
106.0,48.29,12
107.0,48.29,12
108.0,48.29,12
109.0,48.29,12
110.0,48.29,12
111.0,48.29,12
112.0,48.29,12
113.0,48.29,12
114.0,48.29,12
115.0,48.29,12
116.0,48.29,12
117.0,48.29,12
118.0,48.29,12
119.0,48.29,12
120.0,48.29,12
