Time(s),Coverage(%),Number of running robots
1.0,0.00,3
2.0,0.00,3
3.0,0.00,3
4.0,10.26,3
5.0,12.85,3
6.0,14.81,3
7.0,15.39,3
8.0,15.63,3
9.0,15.69,3
10.0,15.79,3
11.0,15.86,3
12.0,15.97,3
13.0,16.10,3
14.0,16.26,3
15.0,16.48,3
16.0,16.60,3
17.0,16.80,3
18.0,16.84,3
19.0,16.91,3
20.0,17.00,3
21.0,17.05,3
22.0,17.12,3
23.0,17.20,3
24.0,17.28,3
25.0,17.39,3
26.0,17.47,3
27.0,17.57,3
28.0,17.71,3
29.0,17.82,3
30.0,17.88,3
31.0,17.96,3
32.0,18.11,3
33.0,18.21,3
34.0,18.29,3
35.0,18.33,3
36.0,18.39,3
37.0,18.53,3
38.0,18.61,3
39.0,18.65,3
40.0,18.71,3
41.0,18.79,3
42.0,18.86,3
43.0,18.92,3
44.0,18.96,3
45.0,19.04,3
46.0,19.18,3
47.0,19.35,3
48.0,19.42,3
49.0,19.61,3
50.0,19.66,3
51.0,19.80,3
52.0,19.96,3
53.0,20.17,3
54.0,20.37,3
55.0,20.55,3
56.0,20.61,3
57.0,20.65,3
58.0,20.71,3
59.0,20.83,3
60.0,20.86,3
61.0,20.91,3
62.0,21.00,3
63.0,21.15,3
64.0,21.20,3
65.0,21.27,3
66.0,21.32,3
67.0,21.41,3
68.0,21.51,3
69.0,21.51,3
70.0,21.58,3
71.0,21.70,3
72.0,21.73,3
73.0,21.82,3
74.0,21.88,3
75.0,21.91,3
76.0,21.96,3
77.0,21.98,3
78.0,22.01,3
79.0,22.04,3
80.0,22.05,3
81.0,22.09,3
82.0,22.12,3
83.0,22.15,3
84.0,22.18,3
85.0,22.19,3
86.0,22.21,3
87.0,22.27,3
88.0,22.38,3
89.0,22.43,3
90.0,22.48,3
91.0,22.48,3
92.0,22.51,3
93.0,22.54,3
94.0,22.55,3
95.0,22.58,3
96.0,22.60,3
97.0,22.61,3
98.0,22.78,3
99.0,23.02,3
100.0,23.23,3
101.0,23.55,3
102.0,23.77,3
103.0,24.05,3
104.0,24.30,3
105.0,24.50,3
106.0,24.61,3
107.0,24.87,3
108.0,24.91,3
109.0,25.09,3
110.0,25.24,3
111.0,25.51,3
112.0,25.61,3
113.0,25.66,3
114.0,25.77,3
115.0,25.87,3
116.0,25.91,3
117.0,25.95,3
118.0,26.00,3
119.0,26.05,3
120.0,26.10,3
