Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.25, 26.90, 0.00, 3.47, 1811.25, 15695.66
1.76, 1.70, 0.00, 136.68, 1943.05, 15695.66
3.28, 0.80, 0.00, 136.68, 1977.98, 15695.66
4.80, 0.80, 0.00, 136.68, 1946.68, 15695.66
6.32, 0.80, 0.00, 159.21, 1951.54, 15695.66
7.84, 9.30, 10.00, 159.34, 1912.89, 15695.66
9.36, 0.80, 0.00, 159.34, 1925.30, 15695.66
10.88, 1.70, 99.90, 163.35, 1917.95, 15695.66
12.40, 1.70, 0.00, 167.48, 1895.63, 15695.66
13.92, 5.90, 0.00, 170.16, 1903.09, 15695.66
15.44, 2.50, 0.00, 170.16, 1903.67, 15695.66
16.96, 2.50, 0.00, 170.16, 1911.14, 15695.66
18.48, 2.50, 20.00, 170.16, 1907.44, 15695.66
19.99, 3.30, 0.00, 170.16, 1903.39, 15695.66
21.51, 2.50, 10.00, 170.16, 1892.20, 15695.66
23.03, 2.50, 0.00, 170.16, 1886.46, 15695.66
24.55, 3.30, 0.00, 170.16, 1884.09, 15695.66
26.07, 3.40, 0.00, 170.16, 1883.06, 15695.66
27.59, 2.50, 10.00, 170.16, 1876.94, 15695.66
29.10, 1.70, 10.00, 170.16, 1877.25, 15695.66
30.62, 3.40, 10.00, 170.16, 1877.00, 15695.66
32.14, 3.40, 10.00, 170.16, 1870.68, 15695.66
33.66, 2.50, 0.00, 170.16, 1869.47, 15695.66
35.18, 3.40, 0.00, 170.16, 1872.32, 15695.66
36.70, 4.20, 10.00, 170.16, 1866.14, 15695.66
38.22, 4.20, 10.00, 170.16, 1865.79, 15695.66
39.74, 3.40, 0.00, 170.16, 1870.76, 15695.66
41.26, 2.50, 10.00, 170.16, 1873.56, 15695.66
42.78, 2.50, 0.00, 170.16, 1872.18, 15695.66
44.30, 3.40, 0.00, 170.16, 1862.03, 15695.66
45.82, 3.30, 0.00, 170.16, 1861.66, 15695.66
47.33, 3.30, 10.00, 170.16, 1865.38, 15695.66
48.85, 2.50, 10.00, 170.16, 1870.84, 15695.66
50.37, 1.70, 10.00, 170.16, 1870.49, 15695.66
51.89, 3.40, 10.00, 170.16, 1868.64, 15695.66
53.41, 5.00, 0.00, 170.16, 1867.35, 15695.66
54.93, 2.50, 0.00, 170.41, 1871.02, 15695.66
56.45, 3.40, 10.00, 170.54, 1867.18, 15695.66
57.96, 5.00, 10.00, 170.54, 1873.13, 15695.66
59.48, 2.50, 10.00, 170.54, 1867.75, 15695.66
61.00, 3.40, 0.00, 170.54, 1870.38, 15695.66
62.52, 3.30, 10.00, 170.77, 1867.09, 15695.66
63.84, 0.80, 0.00, 73.86, 1827.38, 15695.66
65.15, 2.50, 0.00, 73.86, 1827.17, 15695.66
66.47, 1.70, 0.00, 73.86, 1827.56, 15695.66
67.79, 0.80, 0.00, 73.86, 1824.72, 15695.66
69.11, 0.80, 0.00, 73.86, 1828.04, 15695.66
70.43, 0.80, 0.00, 73.86, 1827.57, 15695.66
71.74, 1.70, 0.00, 73.86, 1821.84, 15695.66
73.06, 0.80, 0.00, 73.86, 1822.14, 15695.66
74.38, 0.80, 0.00, 73.86, 1818.63, 15695.66
75.69, 0.80, 0.00, 73.86, 1818.38, 15695.66
77.01, 0.80, 0.00, 73.86, 1818.37, 15695.66
78.33, 1.70, 0.00, 73.86, 1819.10, 15695.66
79.65, 1.70, 0.00, 73.86, 1818.75, 15695.66
80.97, 0.80, 0.00, 73.86, 1812.51, 15695.66
82.29, 0.80, 0.00, 73.86, 1806.59, 15695.66
83.60, 0.80, 0.00, 73.86, 1806.82, 15695.66
84.92, 0.00, 0.00, 73.86, 1807.06, 15695.66
86.24, 1.70, 0.00, 73.86, 1807.51, 15695.66
87.55, 0.80, 0.00, 73.86, 1807.26, 15695.66
88.87, 0.80, 0.00, 73.86, 1807.00, 15695.66
90.19, 0.80, 0.00, 73.86, 1806.87, 15695.66
91.50, 1.70, 0.00, 73.86, 1808.34, 15695.66
92.82, 0.80, 0.00, 73.86, 1807.58, 15695.66
94.14, 1.70, 0.00, 73.86, 1807.99, 15695.66
95.45, 0.80, 0.00, 73.86, 1807.60, 15695.66
96.77, 1.70, 0.00, 73.86, 1807.96, 15695.66
98.09, 0.80, 0.00, 73.86, 1807.62, 15695.66
99.41, 2.50, 0.00, 73.86, 1806.18, 15695.66
100.72, 1.70, 0.00, 73.86, 1806.64, 15695.66
102.04, 0.80, 0.00, 73.86, 1806.39, 15695.66
103.36, 0.00, 0.00, 73.86, 1806.78, 15695.66
104.67, 1.70, 0.00, 73.86, 1807.25, 15695.66
105.99, 1.70, 0.00, 73.86, 1806.98, 15695.66
107.31, 0.80, 0.00, 73.86, 1807.34, 15695.66
108.62, 0.80, 0.00, 73.86, 1806.27, 15695.66
109.94, 0.00, 0.00, 73.86, 1806.50, 15695.66
111.26, 1.70, 0.00, 73.86, 1806.41, 15695.66
112.58, 0.80, 0.00, 73.86, 1805.99, 15695.66
113.89, 1.70, 0.00, 73.86, 1805.44, 15695.66
115.21, 1.70, 0.00, 73.86, 1805.29, 15695.66
116.53, 0.00, 0.00, 73.86, 1804.04, 15695.66
117.84, 0.80, 0.00, 73.86, 1804.52, 15695.66
119.16, 0.80, 0.00, 73.86, 1804.97, 15695.66
120.48, 1.70, 0.00, 73.86, 1804.75, 15695.66
121.79, 0.80, 0.00, 73.86, 1805.23, 15695.66
123.11, 0.80, 0.00, 73.86, 1805.46, 15695.66
124.43, 1.70, 0.00, 73.86, 1805.75, 15695.66
125.75, 0.80, 0.00, 73.86, 1806.22, 15695.66
127.06, 0.00, 0.00, 73.86, 1806.07, 15695.66
128.38, 8.50, 0.00, 73.86, 1788.95, 15695.66
