Time(s),Coverage(%),Number of running robots
1.0,12.86,5
2.0,12.86,5
3.0,12.86,5
4.0,12.86,5
5.0,12.86,5
6.0,12.86,5
7.0,12.86,5
8.0,12.86,5
9.0,12.86,5
10.0,14.27,5
11.0,17.77,5
12.0,19.30,5
13.0,19.60,5
14.0,19.80,5
15.0,20.27,5
16.0,20.68,5
17.0,20.80,5
18.0,21.25,5
19.0,21.93,5
20.0,22.39,5
21.0,22.79,5
22.0,23.40,5
23.0,23.64,5
24.0,23.85,5
25.0,24.04,5
26.0,24.22,5
27.0,24.47,5
28.0,24.47,5
29.0,24.48,5
30.0,24.48,5
31.0,24.51,5
32.0,24.54,5
33.0,24.57,5
34.0,24.60,5
35.0,24.61,5
36.0,24.61,5
37.0,24.61,5
38.0,24.61,5
39.0,24.62,5
40.0,24.63,5
41.0,24.64,5
42.0,24.65,5
43.0,24.70,5
44.0,24.85,5
45.0,25.13,5
46.0,25.96,5
47.0,26.79,5
48.0,27.68,5
49.0,28.59,5
50.0,30.15,5
51.0,31.11,5
52.0,31.72,5
53.0,31.78,5
54.0,32.95,5
55.0,33.63,4
56.0,33.63,4
57.0,33.63,4
58.0,33.63,4
59.0,33.63,4
60.0,33.63,4
61.0,33.63,4
62.0,33.63,4
63.0,33.63,4
64.0,33.63,4
65.0,33.63,4
66.0,33.63,4
67.0,33.63,4
68.0,33.63,4
69.0,33.63,4
70.0,33.63,4
71.0,33.63,4
72.0,33.63,4
73.0,33.63,4
74.0,33.63,4
75.0,33.63,4
76.0,33.63,4
77.0,33.63,4
78.0,33.63,4
79.0,33.63,4
80.0,33.63,4
81.0,33.63,4
82.0,33.63,4
83.0,33.63,4
84.0,33.63,4
85.0,33.63,4
86.0,33.63,4
87.0,33.63,4
88.0,33.63,4
89.0,33.63,4
90.0,33.63,4
91.0,33.63,4
92.0,33.63,4
93.0,33.63,4
94.0,33.63,4
95.0,33.63,4
96.0,33.63,4
97.0,33.63,4
98.0,33.63,4
99.0,33.63,4
100.0,33.63,4
101.0,33.63,4
102.0,33.63,4
103.0,33.63,4
104.0,33.63,4
105.0,33.63,4
106.0,33.63,4
107.0,33.63,4
108.0,33.63,4
109.0,33.63,4
110.0,33.63,4
111.0,33.63,4
112.0,33.63,4
113.0,33.63,4
114.0,33.63,4
115.0,33.63,4
116.0,33.63,4
117.0,33.63,4
118.0,33.63,4
119.0,33.63,4
120.0,33.63,4
