Time(s),Coverage(%),Number of running robots
1.0,0.00,1
2.0,0.00,1
3.0,0.00,1
4.0,7.27,1
5.0,10.69,1
6.0,11.40,1
7.0,12.00,1
8.0,12.16,1
9.0,12.28,1
10.0,12.42,1
11.0,12.61,1
12.0,12.88,1
13.0,13.25,1
14.0,13.61,1
15.0,13.84,1
16.0,14.11,1
17.0,14.50,1
18.0,14.88,1
19.0,15.17,1
20.0,15.63,1
21.0,16.03,1
22.0,16.34,1
23.0,16.92,1
24.0,17.37,1
25.0,17.64,1
26.0,17.87,1
27.0,18.01,1
28.0,18.18,1
29.0,18.31,1
30.0,18.44,1
31.0,18.52,1
32.0,18.60,1
33.0,18.65,1
34.0,18.68,1
35.0,18.64,1
36.0,18.73,1
37.0,19.04,1
38.0,19.38,1
39.0,19.63,1
40.0,19.81,1
41.0,20.00,1
42.0,20.16,1
43.0,20.29,1
44.0,20.30,1
45.0,20.35,1
46.0,20.42,1
47.0,20.45,1
48.0,20.47,1
49.0,20.51,1
50.0,20.53,1
51.0,20.54,1
52.0,20.54,1
53.0,20.55,1
54.0,20.75,1
55.0,21.26,1
56.0,21.64,1
57.0,22.00,1
58.0,22.34,1
59.0,22.60,1
60.0,23.03,1
61.0,23.28,1
62.0,23.53,1
63.0,23.71,1
64.0,23.78,1
65.0,23.95,1
66.0,24.16,1
67.0,24.22,1
68.0,24.26,1
69.0,24.51,1
70.0,24.61,1
71.0,24.67,1
72.0,24.70,1
73.0,24.70,1
74.0,24.70,1
75.0,24.71,1
76.0,24.73,1
77.0,24.75,1
78.0,24.76,1
79.0,24.77,1
80.0,24.77,1
81.0,24.78,1
82.0,24.78,1
83.0,24.78,1
84.0,24.80,1
85.0,24.80,1
86.0,24.81,1
87.0,24.82,1
88.0,24.83,1
89.0,24.83,1
90.0,24.84,1
91.0,24.84,1
92.0,24.84,1
93.0,24.85,1
94.0,24.85,1
95.0,24.85,1
96.0,24.85,1
97.0,24.85,1
98.0,24.85,1
99.0,24.85,1
100.0,24.85,1
101.0,24.85,1
102.0,24.85,1
103.0,24.85,1
104.0,24.85,1
105.0,24.85,1
106.0,24.85,1
107.0,24.85,1
108.0,24.85,1
109.0,24.85,1
110.0,24.88,1
111.0,24.88,1
112.0,24.93,1
113.0,24.93,1
114.0,24.93,1
115.0,24.95,1
116.0,24.96,1
117.0,24.97,1
118.0,24.98,1
119.0,24.98,1
120.0,24.98,1
