Time(s),Coverage(%),Number of running robots
1.0,0.00,5
2.0,0.00,5
3.0,0.00,5
4.0,12.77,5
5.0,18.10,5
6.0,19.18,5
7.0,19.68,5
8.0,20.05,5
9.0,20.60,5
10.0,21.34,5
11.0,21.64,5
12.0,21.73,5
13.0,21.82,5
14.0,21.93,5
15.0,22.08,5
16.0,22.23,5
17.0,22.29,5
18.0,22.38,5
19.0,22.45,5
20.0,22.68,5
21.0,22.90,5
22.0,23.01,5
23.0,23.14,5
24.0,23.31,5
25.0,23.49,5
26.0,23.76,5
27.0,23.93,5
28.0,24.32,5
29.0,24.52,5
30.0,24.61,5
31.0,24.81,5
32.0,24.96,5
33.0,25.05,5
34.0,25.09,5
35.0,25.12,5
36.0,25.14,5
37.0,25.18,5
38.0,25.21,5
39.0,25.24,5
40.0,25.24,5
41.0,25.27,5
42.0,25.34,5
43.0,25.35,5
44.0,25.35,5
45.0,25.35,5
46.0,25.36,5
47.0,25.36,5
48.0,25.37,5
49.0,25.38,5
50.0,25.37,5
51.0,25.43,5
52.0,25.84,5
53.0,26.00,5
54.0,26.26,5
55.0,26.45,5
56.0,26.65,5
57.0,26.90,5
58.0,27.10,5
59.0,27.26,5
60.0,27.46,5
61.0,27.54,5
62.0,27.66,5
63.0,27.79,5
64.0,27.86,5
65.0,27.90,5
66.0,27.90,5
67.0,28.06,5
68.0,28.28,5
69.0,28.36,5
70.0,28.53,5
71.0,28.73,5
72.0,29.15,5
73.0,29.42,5
74.0,29.85,5
75.0,30.19,5
76.0,30.44,5
77.0,30.78,5
78.0,30.87,5
79.0,31.09,5
80.0,31.27,5
81.0,31.42,5
82.0,31.57,5
83.0,31.62,5
84.0,31.63,5
85.0,31.64,5
86.0,31.67,5
87.0,31.75,5
88.0,31.85,5
89.0,31.96,5
90.0,32.14,5
91.0,32.30,5
92.0,32.30,5
93.0,32.69,5
94.0,33.02,5
95.0,33.07,5
96.0,33.27,5
97.0,33.53,5
98.0,34.02,5
99.0,34.48,5
100.0,34.91,5
101.0,35.23,5
102.0,35.95,5
103.0,36.23,5
104.0,36.56,5
105.0,36.75,5
106.0,37.36,5
107.0,37.67,5
108.0,37.91,5
109.0,38.08,5
110.0,38.79,5
111.0,39.43,5
112.0,40.09,5
113.0,40.81,5
114.0,41.15,5
115.0,41.38,5
116.0,41.52,5
117.0,41.85,5
118.0,42.05,5
119.0,42.28,5
120.0,42.51,5
