Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.24, 17.40, 0.00, 3.45, 1751.01, 15695.66
1.56, 0.00, 0.00, 67.07, 1800.78, 15695.66
2.88, 9.10, 0.00, 67.07, 1845.97, 15695.66
4.19, 0.80, 0.00, 67.32, 1855.56, 15695.66
5.51, 0.80, 0.00, 67.32, 1850.94, 15695.66
7.83, 14.70, 20.00, 378.54, 2023.52, 15695.66
10.17, 2.50, 10.00, 378.79, 2039.62, 15695.66
12.50, 12.50, 10.00, 378.95, 2020.12, 15695.66
14.82, 1.70, 20.00, 378.95, 1998.11, 15695.66
17.15, 10.80, 0.00, 378.95, 1957.75, 15695.66
19.47, 3.30, 20.00, 378.95, 1946.44, 15695.66
21.80, 2.50, 10.00, 378.95, 1933.45, 15695.66
24.12, 3.30, 20.00, 378.95, 1923.40, 15695.66
26.45, 3.30, 10.00, 378.95, 1920.48, 15695.66
28.77, 3.30, 30.00, 378.95, 1919.34, 15695.66
31.10, 3.30, 0.00, 378.95, 1918.49, 15695.66
33.42, 5.90, 0.00, 378.95, 1918.07, 15695.66
35.74, 2.50, 30.00, 378.95, 1918.49, 15695.66
38.06, 21.30, 30.00, 378.95, 1918.77, 15695.66
40.39, 2.50, 30.00, 379.07, 1920.72, 15695.66
42.71, 18.50, 20.00, 379.07, 1920.86, 15695.66
45.03, 4.10, 10.00, 379.07, 1923.44, 15695.66
47.36, 24.80, 20.00, 379.07, 1919.61, 15695.66
49.68, 2.50, 10.00, 379.07, 1920.54, 15695.66
52.02, 21.50, 20.00, 379.07, 1916.53, 15695.66
54.34, 3.30, 20.00, 379.07, 1909.39, 15695.66
56.66, 14.30, 20.00, 379.20, 1902.55, 15695.66
58.98, 2.50, 10.00, 379.20, 1903.59, 15695.66
61.30, 8.50, 30.00, 379.20, 1901.64, 15695.66
63.63, 4.10, 30.00, 379.20, 1902.78, 15695.66
65.95, 2.50, 10.00, 379.20, 1898.90, 15695.66
68.27, 10.10, 20.00, 379.20, 1900.10, 15695.66
70.59, 2.50, 20.00, 379.20, 1899.91, 15695.66
72.93, 17.60, 40.00, 379.20, 1901.22, 15695.66
75.25, 4.20, 20.00, 379.20, 1902.29, 15695.66
77.57, 20.00, 0.00, 379.20, 1904.02, 15695.66
79.89, 2.50, 20.00, 379.20, 1904.73, 15695.66
82.21, 16.00, 10.00, 379.20, 1900.87, 15695.66
84.54, 3.30, 20.00, 379.32, 1902.82, 15695.66
86.87, 12.70, 40.00, 379.45, 1906.12, 15695.66
89.19, 3.30, 20.00, 379.45, 1902.08, 15695.66
91.52, 17.60, 10.00, 379.70, 1903.55, 15695.66
93.84, 3.30, 20.00, 379.70, 1904.21, 15695.66
96.16, 15.60, 20.00, 379.70, 1909.98, 15695.66
98.48, 1.70, 30.00, 379.70, 1910.71, 15695.66
100.80, 4.20, 10.00, 379.70, 1911.69, 15695.66
103.13, 3.30, 20.00, 379.70, 1912.65, 15695.66
105.45, 6.80, 20.00, 379.70, 1912.04, 15695.66
107.77, 3.30, 40.00, 379.70, 1913.68, 15695.66
110.09, 2.50, 10.00, 379.70, 1914.72, 15695.66
112.41, 3.30, 20.00, 379.82, 1915.70, 15695.66
114.74, 3.30, 10.00, 379.82, 1917.41, 15695.66
117.06, 4.20, 20.00, 379.82, 1917.50, 15695.66
119.38, 2.50, 10.00, 379.95, 1917.50, 15695.66
121.70, 10.10, 20.00, 379.95, 1918.93, 15695.66
124.02, 3.30, 30.00, 379.95, 1915.58, 15695.66
