Time(s),Coverage(%),Number of running robots
1.0,12.89,5
2.0,12.89,5
3.0,12.89,5
4.0,12.89,5
5.0,12.89,5
6.0,12.89,5
7.0,12.89,5
8.0,12.89,5
9.0,12.89,5
10.0,12.89,5
11.0,13.64,5
12.0,15.87,5
13.0,16.83,5
14.0,17.82,5
15.0,18.38,5
16.0,19.09,5
17.0,19.71,5
18.0,20.47,5
19.0,21.28,5
20.0,22.04,5
21.0,22.93,5
22.0,23.42,5
23.0,23.44,5
24.0,23.68,5
25.0,24.06,5
26.0,24.64,5
27.0,25.12,5
28.0,25.50,5
29.0,26.38,5
30.0,27.75,5
31.0,28.80,5
32.0,28.95,5
33.0,29.53,5
34.0,30.21,5
35.0,30.78,5
36.0,31.29,5
37.0,31.59,5
38.0,31.88,5
39.0,31.96,5
40.0,32.06,5
41.0,32.25,5
42.0,32.74,5
43.0,33.34,5
44.0,34.00,5
45.0,34.34,5
46.0,34.37,5
47.0,34.42,5
48.0,34.87,5
49.0,35.44,5
50.0,36.13,5
51.0,36.90,5
52.0,37.57,5
53.0,37.77,5
54.0,37.78,5
55.0,37.99,5
56.0,38.17,5
57.0,38.51,5
58.0,39.06,5
59.0,39.65,5
60.0,40.35,5
61.0,40.65,5
62.0,40.97,5
63.0,41.35,5
64.0,41.42,5
65.0,41.79,5
66.0,42.16,5
67.0,42.42,5
68.0,43.49,5
69.0,43.50,5
70.0,43.50,5
71.0,44.20,5
72.0,45.38,5
73.0,46.17,5
74.0,46.28,5
75.0,46.28,5
76.0,46.29,5
77.0,46.30,5
78.0,46.31,5
79.0,46.39,5
80.0,46.46,5
81.0,46.52,5
82.0,46.59,5
83.0,46.67,5
84.0,46.73,5
85.0,46.77,5
86.0,46.77,5
87.0,46.85,5
88.0,46.91,5
89.0,47.01,5
90.0,47.15,5
91.0,47.32,5
92.0,47.57,5
93.0,47.57,5
94.0,47.58,5
95.0,47.93,5
96.0,48.67,5
97.0,49.97,5
98.0,50.37,5
99.0,50.63,5
100.0,50.92,5
101.0,51.24,5
102.0,51.67,5
103.0,52.00,5
104.0,52.37,5
105.0,52.80,5
106.0,53.20,5
107.0,53.40,5
108.0,53.80,5
109.0,53.82,5
110.0,53.83,5
111.0,53.84,5
112.0,54.05,5
113.0,54.17,5
114.0,54.45,5
115.0,54.89,5
116.0,54.96,5
117.0,55.01,5
118.0,55.07,5
119.0,55.09,5
120.0,55.13,5
