Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.24, 16.80, 0.00, 3.49, 1899.98, 15695.66
2.56, 59.20, 20.00, 504.38, 2100.20, 15695.66
4.89, 10.90, 30.00, 504.63, 2223.71, 15695.66
7.23, 5.80, 40.00, 531.52, 2249.46, 15695.66
9.56, 4.20, 20.00, 532.02, 2276.43, 15695.66
11.89, 10.80, 189.90, 540.10, 2266.41, 15695.66
14.21, 7.60, 30.00, 590.61, 2433.64, 15695.66
16.54, 14.50, 20.00, 604.53, 2459.81, 15695.66
18.88, 13.60, 20.00, 604.65, 2466.76, 15695.66
21.21, 12.90, 10.00, 604.90, 2461.42, 15695.66
23.53, 12.90, 30.00, 605.03, 2462.49, 15695.66
25.86, 12.90, 30.00, 605.40, 2471.76, 15695.66
28.18, 16.40, 10.00, 605.53, 2471.18, 15695.66
30.52, 14.40, 20.00, 605.90, 2462.66, 15695.66
32.84, 12.70, 20.00, 606.65, 2447.33, 15695.66
35.17, 14.70, 40.00, 606.78, 2448.24, 15695.66
37.50, 13.00, 20.00, 606.78, 2438.69, 15695.66
39.83, 12.10, 30.00, 607.28, 2439.38, 15695.66
42.17, 23.30, 30.00, 607.28, 2447.24, 15695.66
44.49, 14.50, 20.00, 607.40, 2443.67, 15695.66
46.82, 14.50, 20.00, 607.65, 2444.32, 15695.66
49.14, 15.50, 20.00, 607.90, 2444.82, 15695.66
51.47, 13.60, 40.00, 608.15, 2451.39, 15695.66
53.80, 25.00, 20.00, 608.28, 2455.58, 15695.66
56.14, 14.40, 30.00, 608.65, 2456.77, 15695.66
58.47, 33.60, 0.00, 608.78, 2452.13, 15695.66
60.81, 17.80, 40.00, 609.15, 2446.60, 15695.66
63.14, 24.40, 30.00, 609.28, 2453.29, 15695.66
65.46, 18.10, 20.00, 609.28, 2459.71, 15695.66
67.79, 22.90, 40.00, 609.90, 2459.04, 15695.66
70.12, 13.60, 20.00, 610.65, 2460.59, 15695.66
72.45, 23.80, 10.00, 611.03, 2463.69, 15695.66
74.78, 15.40, 39.90, 611.28, 2465.28, 15695.66
77.11, 22.20, 30.00, 610.80, 2456.30, 15695.66
79.45, 16.80, 20.00, 609.39, 2466.08, 15695.66
81.78, 29.40, 20.00, 607.75, 2470.09, 15695.66
84.11, 17.10, 30.00, 608.00, 2470.50, 15695.66
86.45, 28.20, 20.00, 608.25, 2471.31, 15695.66
88.78, 19.80, 30.00, 608.50, 2471.46, 15695.66
91.11, 24.40, 10.00, 608.62, 2473.21, 15695.66
93.43, 23.10, 10.00, 609.12, 2482.91, 15695.66
95.76, 17.10, 30.00, 609.12, 2469.50, 15695.66
98.09, 27.80, 20.00, 609.50, 2471.57, 15695.66
100.42, 12.90, 20.00, 609.50, 2476.47, 15695.66
102.75, 25.40, 20.00, 609.87, 2486.20, 15695.66
105.08, 12.20, 30.00, 609.87, 2481.02, 15695.66
107.42, 16.80, 20.00, 610.50, 2478.17, 15695.66
109.75, 11.50, 30.00, 611.00, 2473.16, 15695.66
112.07, 16.20, 20.00, 611.00, 2481.26, 15695.66
114.40, 19.30, 30.00, 611.12, 2484.95, 15695.66
116.73, 13.70, 20.00, 611.50, 2494.28, 15695.66
119.06, 11.30, 30.00, 611.75, 2491.48, 15695.66
121.39, 22.30, 30.00, 612.12, 2484.61, 15695.66
123.73, 16.40, 50.00, 612.50, 2482.80, 15695.66
126.05, 23.50, 40.00, 612.87, 2486.44, 15695.66
128.38, 15.30, 30.00, 613.25, 2492.96, 15695.66
