Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.25, 26.10, 0.00, 3.29, 1745.42, 15695.66
1.56, 7.60, 0.00, 67.34, 1886.95, 15695.66
2.88, 0.80, 0.00, 67.34, 1947.62, 15695.66
4.20, 0.80, 0.00, 67.34, 1949.51, 15695.66
5.51, 0.80, 0.00, 67.34, 1950.30, 15695.66
9.46, 100.00, 30.00, 889.45, 2307.50, 15695.66
13.39, 5.90, 20.00, 889.95, 2515.62, 15695.66
17.33, 33.30, 40.00, 890.20, 2436.12, 15695.66
21.28, 31.40, 30.00, 890.20, 2391.38, 15695.66
25.23, 32.00, 30.00, 890.32, 2366.49, 15695.66
29.17, 28.60, 40.00, 890.45, 2356.91, 15695.66
33.11, 26.10, 59.80, 890.82, 2350.25, 15695.66
37.04, 26.90, 50.00, 890.82, 2351.93, 15695.66
40.99, 27.30, 50.00, 891.07, 2354.35, 15695.66
44.92, 24.20, 20.00, 891.07, 2356.70, 15695.66
48.85, 27.30, 20.00, 891.20, 2358.07, 15695.66
52.80, 24.80, 40.00, 891.20, 2358.74, 15695.66
56.73, 24.40, 30.00, 891.45, 2359.13, 15695.66
60.67, 26.10, 30.00, 891.57, 2362.18, 15695.66
64.61, 26.70, 40.00, 891.70, 2362.62, 15695.66
68.54, 23.50, 30.00, 891.70, 2363.33, 15695.66
72.48, 27.30, 49.90, 891.82, 2367.09, 15695.66
76.43, 23.90, 30.00, 891.82, 2369.38, 15695.66
80.37, 28.80, 50.00, 891.82, 2368.23, 15695.66
84.30, 25.60, 30.00, 892.07, 2373.08, 15695.66
88.23, 24.20, 50.00, 892.07, 2378.28, 15695.66
92.17, 22.50, 50.00, 892.20, 2380.00, 15695.66
96.10, 21.40, 30.00, 892.32, 2377.22, 15695.66
100.03, 23.10, 30.00, 892.45, 2379.05, 15695.66
103.98, 25.60, 80.00, 892.45, 2379.01, 15695.66
107.92, 25.80, 60.00, 892.70, 2382.23, 15695.66
111.85, 22.00, 70.00, 892.82, 2383.57, 15695.66
115.79, 24.60, 30.00, 892.95, 2387.14, 15695.66
119.74, 27.30, 60.00, 892.95, 2389.82, 15695.66
