Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.23, 26.70, 0.00, 3.54, 2015.44, 15695.66
4.21, 100.00, 229.50, 1268.26, 2385.01, 15695.66
8.15, 9.30, 129.80, 1281.49, 2840.98, 15695.66
12.08, 10.70, 90.00, 1307.77, 2892.98, 15695.66
16.04, 18.30, 376.10, 1439.48, 2845.37, 15695.66
20.02, 68.30, 199.20, 1648.14, 3717.29, 15695.66
24.01, 67.80, 100.00, 1669.21, 3896.65, 15695.66
27.97, 58.70, 109.70, 1672.71, 3968.56, 15695.66
31.96, 79.50, 90.00, 1674.73, 4001.95, 15695.66
35.96, 80.80, 119.10, 1676.27, 4008.99, 15695.66
39.99, 76.20, 119.50, 1677.64, 4027.94, 15695.66
44.00, 77.70, 89.70, 1678.27, 4039.00, 15695.66
48.04, 76.70, 177.90, 1678.89, 4048.88, 15695.66
52.05, 73.90, 89.80, 1681.89, 4062.18, 15695.66
56.05, 76.90, 149.80, 1684.93, 4078.64, 15695.66
60.08, 66.40, 119.00, 1686.32, 4089.54, 15695.66
64.10, 73.50, 149.40, 1687.57, 4098.47, 15695.66
68.11, 71.40, 158.90, 1689.20, 4107.45, 15695.66
72.13, 73.30, 79.40, 1691.07, 4115.86, 15695.66
76.15, 73.90, 129.40, 1692.45, 4122.54, 15695.66
80.17, 73.50, 79.80, 1693.45, 4128.46, 15695.66
84.21, 69.20, 59.20, 1693.82, 4132.59, 15695.66
88.21, 75.80, 109.60, 1694.07, 4133.00, 15695.66
92.20, 74.80, 119.10, 1694.45, 4137.22, 15695.66
96.19, 72.90, 99.90, 1694.95, 4141.67, 15695.66
100.17, 67.50, 29.90, 1695.07, 4139.86, 15695.66
103.92, 21.00, 20.00, 1571.84, 4070.18, 15695.66
107.66, 21.20, 10.00, 1571.84, 4069.85, 15695.66
111.41, 21.80, 0.00, 1571.84, 4071.52, 15695.66
115.15, 20.50, 0.00, 1571.84, 4074.10, 15695.66
118.89, 19.70, 0.00, 1571.84, 4075.56, 15695.66
122.63, 19.00, 10.00, 1571.84, 4078.80, 15695.66
126.36, 19.50, 10.00, 1571.84, 4080.67, 15695.66
130.12, 19.70, 20.00, 1571.84, 4083.88, 15695.66
