Time(s),Coverage(%),Number of running robots
1.0,0.00,5
2.0,0.00,5
3.0,0.00,5
4.0,12.97,5
5.0,16.01,5
6.0,16.57,5
7.0,16.86,5
8.0,17.14,5
9.0,17.36,5
10.0,17.71,5
11.0,17.87,5
12.0,18.14,5
13.0,18.31,5
14.0,18.44,5
15.0,18.62,5
16.0,18.94,5
17.0,19.18,5
18.0,19.55,5
19.0,19.91,5
20.0,20.15,5
21.0,20.50,5
22.0,20.92,5
23.0,21.35,5
24.0,21.55,5
25.0,21.73,5
26.0,21.79,5
27.0,21.93,5
28.0,22.10,5
29.0,22.24,5
30.0,22.39,5
31.0,22.52,5
32.0,22.62,5
33.0,22.66,5
34.0,22.68,5
35.0,23.04,5
36.0,23.23,5
37.0,23.51,5
38.0,23.70,5
39.0,23.89,5
40.0,24.05,5
41.0,24.14,5
42.0,24.18,5
43.0,24.32,5
44.0,24.31,5
45.0,24.47,5
46.0,24.56,5
47.0,24.64,5
48.0,24.83,5
49.0,24.84,5
50.0,25.05,5
51.0,25.30,5
52.0,25.68,5
53.0,25.68,5
54.0,26.11,5
55.0,26.45,5
56.0,26.83,5
57.0,27.13,5
58.0,27.50,5
59.0,27.76,5
60.0,28.12,5
61.0,28.42,5
62.0,28.56,5
63.0,28.66,5
64.0,28.89,5
65.0,28.93,5
66.0,29.03,5
67.0,29.16,5
68.0,29.34,5
69.0,29.35,5
70.0,29.35,5
71.0,29.38,5
72.0,29.39,5
73.0,29.53,5
74.0,29.58,5
75.0,29.62,5
76.0,29.73,5
77.0,29.79,5
78.0,29.86,5
79.0,29.92,5
80.0,29.84,5
81.0,29.98,5
82.0,30.01,5
83.0,30.04,5
84.0,30.04,5
85.0,30.08,5
86.0,30.26,5
87.0,30.36,5
88.0,30.59,5
89.0,30.79,5
90.0,31.00,5
91.0,31.40,5
92.0,31.71,5
93.0,32.16,5
94.0,32.55,5
95.0,32.95,5
96.0,33.30,5
97.0,33.92,5
98.0,34.26,5
99.0,34.77,5
100.0,35.28,5
101.0,35.68,5
102.0,36.34,5
103.0,37.08,5
104.0,38.11,5
105.0,38.68,5
106.0,39.11,5
107.0,39.69,5
108.0,40.14,5
109.0,40.71,5
110.0,41.10,5
111.0,41.50,5
112.0,41.81,5
113.0,42.15,5
114.0,42.39,5
115.0,42.55,5
116.0,42.73,5
117.0,43.47,5
118.0,43.63,5
119.0,43.77,5
120.0,43.99,5
