Time(s),Coverage(%),Number of running robots
1.0,0.00,8
2.0,0.00,8
3.0,0.00,8
4.0,14.18,8
5.0,17.80,8
6.0,19.24,8
7.0,19.62,8
8.0,19.84,8
9.0,20.04,8
10.0,20.17,8
11.0,20.37,8
12.0,20.54,8
13.0,20.76,8
14.0,20.96,8
15.0,21.12,8
16.0,21.21,8
17.0,21.32,8
18.0,21.39,8
19.0,21.39,8
20.0,21.55,8
21.0,21.63,8
22.0,21.76,8
23.0,21.83,8
24.0,21.92,8
25.0,22.05,8
26.0,22.14,8
27.0,22.24,8
28.0,22.32,8
29.0,22.45,8
30.0,22.61,8
31.0,22.66,8
32.0,22.66,8
33.0,22.87,8
34.0,22.99,8
35.0,23.09,8
36.0,23.14,8
37.0,23.35,8
38.0,23.59,8
39.0,23.87,8
40.0,24.02,8
41.0,24.18,8
42.0,24.39,8
43.0,24.62,8
44.0,24.73,8
45.0,24.88,8
46.0,24.88,8
47.0,25.10,8
48.0,25.16,8
49.0,25.32,8
50.0,25.67,8
51.0,25.82,8
52.0,25.95,8
53.0,26.05,8
54.0,26.32,8
55.0,26.32,8
56.0,26.57,8
57.0,26.68,8
58.0,26.77,8
59.0,26.86,8
60.0,26.91,8
61.0,27.01,8
62.0,27.33,8
63.0,28.06,8
64.0,29.37,8
65.0,30.15,8
66.0,30.65,8
67.0,30.94,8
68.0,31.34,8
69.0,31.81,8
70.0,32.11,8
71.0,32.11,8
72.0,32.70,8
73.0,32.86,8
74.0,33.05,8
75.0,33.23,8
76.0,33.51,8
77.0,33.67,8
78.0,33.81,8
79.0,34.10,8
80.0,34.10,8
81.0,34.45,8
82.0,34.55,8
83.0,34.76,8
84.0,35.00,8
85.0,35.22,8
86.0,35.36,8
87.0,35.69,8
88.0,35.89,8
89.0,36.09,8
90.0,36.37,8
91.0,36.55,8
92.0,36.75,8
93.0,36.94,8
94.0,37.13,8
95.0,37.45,8
96.0,37.56,8
97.0,37.74,8
98.0,38.01,8
99.0,38.20,8
100.0,38.41,8
101.0,38.49,8
102.0,38.67,8
103.0,38.92,8
104.0,39.15,8
105.0,39.15,8
106.0,39.70,8
107.0,39.89,8
108.0,40.21,8
109.0,40.21,8
110.0,40.76,8
111.0,41.23,8
112.0,41.38,8
113.0,41.47,8
114.0,41.57,8
115.0,41.80,8
116.0,42.01,8
117.0,42.79,8
118.0,42.79,8
119.0,44.12,8
120.0,44.38,8
