Time(s),Coverage(%),Number of running robots
1.0,2.87,1
2.0,2.87,1
3.0,2.87,1
4.0,2.87,1
5.0,2.87,1
6.0,2.87,1
7.0,2.87,1
8.0,2.87,1
9.0,2.87,1
10.0,2.87,1
11.0,2.87,1
12.0,6.91,1
13.0,6.91,1
14.0,6.91,1
15.0,9.84,1
16.0,10.27,1
17.0,10.27,1
18.0,10.27,1
19.0,10.27,1
20.0,10.27,1
21.0,10.27,1
22.0,10.27,1
23.0,10.27,1
24.0,10.27,1
25.0,10.27,1
26.0,10.27,1
27.0,10.27,1
28.0,10.27,1
29.0,10.27,1
30.0,10.27,1
31.0,10.27,1
32.0,10.27,1
33.0,11.14,1
34.0,11.77,1
35.0,12.61,1
36.0,13.45,1
37.0,13.79,1
38.0,13.79,1
39.0,13.79,1
40.0,13.79,1
41.0,13.93,1
42.0,14.12,1
43.0,14.37,1
44.0,14.48,1
45.0,14.53,1
46.0,14.53,1
47.0,14.55,1
48.0,14.58,1
49.0,14.65,1
50.0,14.67,1
51.0,14.69,1
52.0,15.24,1
53.0,15.52,1
54.0,15.68,1
55.0,15.75,1
56.0,15.76,1
57.0,15.76,1
58.0,15.76,1
59.0,15.82,1
60.0,15.86,1
61.0,15.92,1
62.0,15.98,1
63.0,16.16,1
64.0,16.31,1
65.0,16.37,1
66.0,16.37,1
67.0,16.44,1
68.0,16.76,1
69.0,17.02,1
70.0,17.15,1
71.0,17.28,1
72.0,17.28,1
73.0,17.28,1
74.0,17.32,1
75.0,17.37,1
76.0,17.41,1
77.0,17.44,1
78.0,17.52,1
79.0,17.72,1
80.0,17.92,1
81.0,18.69,1
82.0,20.07,1
83.0,21.61,1
84.0,22.07,1
85.0,22.55,1
86.0,22.55,1
87.0,22.61,1
88.0,22.67,1
89.0,22.72,1
90.0,22.78,1
91.0,22.83,1
92.0,22.93,1
93.0,23.00,1
94.0,23.10,1
95.0,23.19,1
96.0,23.22,1
97.0,23.22,1
98.0,23.24,1
99.0,23.35,1
100.0,23.58,1
101.0,23.76,1
102.0,24.43,1
103.0,25.12,1
104.0,25.39,1
105.0,25.39,1
106.0,25.47,1
107.0,25.61,1
108.0,25.67,1
109.0,25.67,1
110.0,25.67,1
111.0,25.69,1
112.0,25.70,1
113.0,25.72,1
114.0,25.62,1
115.0,25.63,1
116.0,25.72,1
117.0,25.75,1
118.0,25.72,1
119.0,25.84,1
120.0,25.98,1
