Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.24, 20.70, 0.00, 3.46, 1814.91, 15695.66
1.75, 1.70, 0.00, 137.05, 1879.21, 15695.66
3.27, 0.80, 10.00, 137.05, 1871.99, 15695.66
4.79, 1.70, 0.00, 137.05, 1874.61, 15695.66
6.31, 0.80, 10.00, 159.90, 1883.84, 15695.66
7.83, 9.20, 0.00, 159.90, 1953.90, 15695.66
9.34, 2.50, 0.00, 160.02, 1955.58, 15695.66
10.86, 0.80, 99.80, 163.94, 1937.15, 15695.66
12.38, 1.70, 0.00, 167.56, 1967.46, 15695.66
13.90, 3.30, 10.00, 170.43, 1955.85, 15695.66
15.41, 2.50, 0.00, 170.55, 1944.27, 15695.66
16.94, 1.70, 0.00, 170.68, 1928.79, 15695.66
18.47, 4.10, 0.00, 170.68, 1928.01, 15695.66
20.00, 3.30, 10.00, 170.68, 1917.87, 15695.66
21.52, 3.40, 19.90, 170.68, 1909.27, 15695.66
23.04, 1.70, 10.00, 170.68, 1900.77, 15695.66
24.56, 3.30, 0.00, 170.68, 1886.78, 15695.66
26.08, 4.20, 0.00, 170.68, 1885.34, 15695.66
27.60, 3.40, 0.00, 170.68, 1884.86, 15695.66
29.12, 3.40, 10.00, 170.68, 1878.70, 15695.66
30.64, 4.10, 10.00, 170.93, 1870.26, 15695.66
32.15, 3.30, 10.00, 170.93, 1869.32, 15695.66
33.67, 5.00, 0.00, 170.93, 1875.19, 15695.66
35.19, 1.70, 0.00, 170.93, 1867.41, 15695.66
36.71, 3.30, 10.00, 170.93, 1869.68, 15695.66
38.23, 3.30, 20.00, 171.05, 1871.59, 15695.66
39.76, 5.00, 10.00, 171.05, 1868.78, 15695.66
41.28, 5.70, 10.00, 171.18, 1862.71, 15695.66
42.79, 2.50, 10.00, 171.18, 1867.98, 15695.66
44.31, 4.90, 10.00, 171.18, 1869.64, 15695.66
45.83, 2.50, 10.00, 171.18, 1869.13, 15695.66
47.35, 1.70, 0.00, 171.18, 1867.12, 15695.66
48.86, 3.30, 10.00, 171.18, 1863.10, 15695.66
50.38, 3.30, 0.00, 171.18, 1858.29, 15695.66
51.90, 5.00, 10.00, 171.18, 1861.21, 15695.66
53.42, 4.20, 10.00, 171.18, 1861.61, 15695.66
54.95, 3.30, 0.00, 171.18, 1865.09, 15695.66
56.46, 3.30, 0.00, 171.18, 1862.07, 15695.66
57.98, 3.40, 0.00, 171.18, 1859.92, 15695.66
59.50, 3.30, 10.00, 171.30, 1863.64, 15695.66
61.02, 2.50, 0.00, 171.30, 1866.75, 15695.66
62.54, 1.70, 10.00, 171.43, 1861.03, 15695.66
64.06, 2.50, 0.00, 171.43, 1863.06, 15695.66
65.58, 5.80, 10.00, 171.43, 1863.24, 15695.66
67.10, 5.00, 10.00, 171.43, 1864.07, 15695.66
68.62, 3.40, 10.00, 171.55, 1857.40, 15695.66
70.14, 3.30, 10.00, 171.55, 1854.84, 15695.66
71.66, 5.10, 0.00, 171.55, 1857.98, 15695.66
73.18, 2.50, 0.00, 171.55, 1862.05, 15695.66
74.70, 3.30, 10.00, 171.55, 1864.27, 15695.66
76.22, 4.20, 0.00, 171.55, 1857.44, 15695.66
77.74, 5.00, 10.00, 171.55, 1859.29, 15695.66
79.26, 3.30, 10.00, 171.55, 1862.26, 15695.66
80.78, 3.40, 0.00, 171.55, 1860.03, 15695.66
82.30, 3.30, 10.00, 171.55, 1863.82, 15695.66
83.81, 2.50, 10.00, 171.55, 1865.01, 15695.66
85.33, 2.50, 0.00, 171.55, 1865.75, 15695.66
86.85, 4.20, 0.00, 171.55, 1863.54, 15695.66
88.37, 4.10, 0.00, 171.55, 1859.93, 15695.66
89.89, 3.40, 10.00, 171.55, 1858.23, 15695.66
91.41, 3.40, 0.00, 171.55, 1862.93, 15695.66
92.93, 2.50, 0.00, 171.55, 1863.66, 15695.66
94.45, 5.00, 10.00, 171.68, 1869.88, 15695.66
95.97, 3.40, 0.00, 171.68, 1861.09, 15695.66
97.49, 1.70, 0.00, 171.68, 1862.78, 15695.66
99.01, 3.30, 0.00, 171.68, 1869.02, 15695.66
100.53, 3.40, 0.00, 171.68, 1863.91, 15695.66
102.05, 1.70, 10.00, 171.68, 1868.11, 15695.66
103.57, 2.50, 10.00, 171.80, 1870.12, 15695.66
105.09, 3.30, 0.00, 171.80, 1870.15, 15695.66
106.61, 4.20, 0.00, 171.80, 1864.82, 15695.66
108.13, 4.10, 0.00, 171.80, 1860.44, 15695.66
109.64, 2.50, 0.00, 171.80, 1865.81, 15695.66
111.16, 4.20, 0.00, 171.00, 1862.46, 15695.66
112.68, 1.70, 10.00, 171.00, 1861.52, 15695.66
114.21, 3.30, 10.00, 171.00, 1852.41, 15695.66
115.72, 5.00, 10.00, 171.00, 1853.99, 15695.66
117.24, 5.00, 10.00, 171.00, 1856.22, 15695.66
118.76, 3.40, 19.90, 171.00, 1856.68, 15695.66
120.28, 4.10, 10.00, 171.00, 1856.68, 15695.66
121.80, 2.50, 10.00, 171.00, 1855.79, 15695.66
123.32, 4.10, 0.00, 171.00, 1860.16, 15695.66
124.85, 3.30, 0.00, 171.00, 1856.14, 15695.66
126.37, 3.30, 0.00, 171.00, 1861.70, 15695.66
127.88, 4.20, 0.00, 171.00, 1858.53, 15695.66
