Time(s),Coverage(%),Number of running robots
1.0,12.65,5
2.0,12.65,5
3.0,12.65,5
4.0,12.65,5
5.0,12.65,5
6.0,12.65,5
7.0,12.65,5
8.0,12.65,5
9.0,13.71,5
10.0,15.47,5
11.0,17.53,5
12.0,19.76,5
13.0,20.38,5
14.0,20.87,5
15.0,21.48,5
16.0,21.99,5
17.0,22.51,5
18.0,22.90,5
19.0,23.28,5
20.0,23.71,5
21.0,23.99,5
22.0,24.13,5
23.0,24.46,5
24.0,24.73,5
25.0,25.28,5
26.0,26.02,5
27.0,26.41,5
28.0,26.43,5
29.0,26.80,5
30.0,27.42,5
31.0,27.97,5
32.0,28.55,5
33.0,28.72,5
34.0,28.95,5
35.0,29.16,5
36.0,29.23,5
37.0,29.33,5
38.0,29.42,5
39.0,29.59,5
40.0,29.60,5
41.0,29.66,5
42.0,29.90,5
43.0,30.61,5
44.0,31.26,5
45.0,31.58,5
46.0,31.96,5
47.0,32.49,5
48.0,32.53,5
49.0,32.56,5
50.0,32.98,5
51.0,33.31,5
52.0,33.78,5
53.0,34.48,5
54.0,35.77,5
55.0,36.41,5
56.0,37.15,5
57.0,37.93,5
58.0,38.79,5
59.0,40.51,5
60.0,42.64,5
61.0,43.29,5
62.0,43.94,5
63.0,44.94,5
64.0,45.47,5
65.0,46.23,5
66.0,46.48,5
67.0,47.32,5
68.0,48.04,5
69.0,49.15,5
70.0,50.57,5
71.0,51.28,5
72.0,51.57,5
73.0,51.62,5
74.0,51.63,5
75.0,51.63,5
76.0,51.86,5
77.0,51.87,5
78.0,51.87,5
79.0,51.87,5
80.0,51.87,5
81.0,51.89,5
82.0,51.91,5
83.0,51.94,5
84.0,51.94,5
85.0,51.94,5
86.0,51.95,5
87.0,51.95,5
88.0,51.95,5
89.0,51.96,5
90.0,51.96,5
91.0,51.96,5
92.0,51.96,5
93.0,51.97,5
94.0,51.97,5
95.0,51.98,5
96.0,52.00,5
97.0,52.01,5
98.0,52.02,5
99.0,52.02,5
100.0,52.02,5
101.0,52.02,5
102.0,52.02,5
103.0,52.02,5
104.0,52.03,5
105.0,52.03,5
106.0,52.08,5
107.0,52.15,5
108.0,52.15,5
109.0,53.39,5
110.0,54.25,5
111.0,54.35,5
112.0,54.40,5
113.0,54.64,5
114.0,54.98,5
115.0,55.38,5
116.0,55.69,5
117.0,55.99,5
118.0,56.11,5
119.0,56.35,5
120.0,56.56,5
