Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.25, 16.80, 0.00, 3.62, 1888.53, 15695.66
2.59, 52.50, 10.00, 506.77, 2119.62, 15695.66
4.92, 5.90, 20.00, 506.77, 2190.52, 15695.66
7.26, 10.40, 29.90, 532.95, 2200.56, 15695.66
9.58, 4.20, 10.00, 533.32, 2220.85, 15695.66
11.90, 12.50, 179.60, 542.27, 2222.48, 15695.66
14.23, 9.90, 20.00, 589.04, 2394.32, 15695.66
16.56, 13.40, 40.00, 605.41, 2439.08, 15695.66
18.89, 14.00, 20.00, 606.08, 2448.17, 15695.66
21.23, 17.50, 10.00, 606.20, 2458.48, 15695.66
23.56, 15.80, 40.00, 606.38, 2466.49, 15695.66
25.89, 12.70, 20.00, 606.91, 2462.29, 15695.66
28.22, 21.60, 40.00, 607.35, 2473.80, 15695.66
30.55, 14.30, 40.00, 607.60, 2462.54, 15695.66
32.89, 24.20, 40.00, 607.60, 2450.04, 15695.66
35.21, 13.70, 20.00, 607.60, 2455.52, 15695.66
37.56, 24.10, 50.00, 607.97, 2458.55, 15695.66
39.88, 14.50, 30.00, 608.10, 2448.93, 15695.66
42.21, 22.00, 0.00, 608.47, 2451.59, 15695.66
44.55, 14.40, 30.00, 608.47, 2454.09, 15695.66
46.88, 19.50, 19.90, 609.47, 2457.53, 15695.66
49.20, 14.50, 0.00, 609.47, 2455.55, 15695.66
51.54, 17.50, 30.00, 610.03, 2457.85, 15695.66
53.86, 22.00, 20.00, 610.66, 2456.98, 15695.66
56.20, 13.70, 40.00, 610.91, 2456.57, 15695.66
58.52, 17.60, 30.00, 611.03, 2455.40, 15695.66
60.85, 16.50, 40.00, 611.41, 2454.93, 15695.66
63.18, 14.50, 30.00, 611.53, 2465.43, 15695.66
65.51, 21.00, 20.00, 611.78, 2458.27, 15695.66
67.84, 20.70, 10.00, 612.28, 2459.62, 15695.66
70.18, 19.00, 20.00, 610.67, 2461.18, 15695.66
72.50, 17.10, 30.00, 608.30, 2461.79, 15695.66
74.83, 14.50, 20.00, 608.55, 2466.09, 15695.66
77.16, 16.90, 30.00, 608.68, 2464.18, 15695.66
79.49, 18.20, 20.00, 608.80, 2459.00, 15695.66
81.82, 16.70, 20.00, 609.43, 2455.43, 15695.66
83.95, 5.90, 0.00, 504.71, 2405.29, 15695.66
86.07, 8.40, 0.00, 504.71, 2406.93, 15695.66
88.19, 4.30, 0.00, 504.71, 2403.18, 15695.66
90.32, 5.00, 0.00, 504.71, 2402.79, 15695.66
92.45, 5.10, 10.00, 504.71, 2403.52, 15695.66
94.57, 3.40, 0.00, 504.71, 2404.70, 15695.66
96.70, 5.10, 0.00, 504.71, 2405.91, 15695.66
98.82, 4.30, 0.00, 504.71, 2406.86, 15695.66
100.94, 5.10, 0.00, 504.71, 2407.83, 15695.66
103.06, 8.30, 10.00, 504.71, 2408.97, 15695.66
105.19, 4.30, 0.00, 504.71, 2409.73, 15695.66
107.31, 5.90, 0.00, 504.84, 2410.70, 15695.66
109.43, 4.20, 0.00, 504.84, 2407.88, 15695.66
111.55, 4.30, 0.00, 504.84, 2408.36, 15695.66
113.68, 6.60, 0.00, 504.84, 2409.31, 15695.66
115.80, 4.30, 0.00, 504.84, 2410.53, 15695.66
117.92, 5.10, 0.00, 504.84, 2411.96, 15695.66
120.05, 6.70, 0.00, 504.84, 2413.43, 15695.66
122.17, 3.40, 0.00, 504.84, 2414.04, 15695.66
124.30, 4.30, 0.00, 504.84, 2413.07, 15695.66
126.42, 4.30, 0.00, 504.84, 2414.76, 15695.66
128.55, 5.80, 10.00, 504.84, 2415.73, 15695.66
