Time(s),Coverage(%),Number of running robots
1.0,12.95,5
2.0,12.95,5
3.0,12.95,5
4.0,12.95,5
5.0,12.95,5
6.0,12.95,5
7.0,12.95,5
8.0,12.95,5
9.0,12.95,5
10.0,12.95,5
11.0,17.34,5
12.0,18.98,5
13.0,19.69,5
14.0,20.09,5
15.0,20.41,5
16.0,20.88,5
17.0,21.45,5
18.0,21.91,5
19.0,23.56,5
20.0,24.81,5
21.0,25.79,5
22.0,26.56,5
23.0,26.59,5
24.0,26.83,5
25.0,27.43,5
26.0,27.71,5
27.0,27.98,5
28.0,28.19,5
29.0,28.54,5
30.0,28.87,5
31.0,29.28,5
32.0,29.49,5
33.0,29.59,5
34.0,29.78,5
35.0,29.90,5
36.0,30.20,5
37.0,30.77,5
38.0,31.25,5
39.0,32.56,5
40.0,33.16,5
41.0,34.07,5
42.0,35.63,5
43.0,35.73,5
44.0,35.81,5
45.0,37.08,5
46.0,37.54,5
47.0,38.00,5
48.0,38.36,5
49.0,38.36,5
50.0,38.38,5
51.0,38.54,5
52.0,39.02,5
53.0,39.59,5
54.0,40.43,5
55.0,41.33,5
56.0,41.34,5
57.0,41.56,5
58.0,41.70,5
59.0,41.74,5
60.0,41.77,5
61.0,41.78,5
62.0,41.78,5
63.0,41.80,5
64.0,41.81,5
65.0,41.84,5
66.0,41.95,5
67.0,42.11,5
68.0,42.33,5
69.0,43.25,5
70.0,44.37,5
71.0,46.25,5
72.0,47.09,5
73.0,47.30,5
74.0,47.34,4
75.0,47.34,4
76.0,47.34,4
77.0,47.34,4
78.0,47.34,4
79.0,47.34,4
80.0,47.34,4
81.0,47.34,4
82.0,47.34,4
83.0,47.34,4
84.0,47.34,4
85.0,47.34,4
86.0,47.34,4
87.0,47.34,4
88.0,47.34,4
89.0,47.34,4
90.0,47.34,4
91.0,47.34,4
92.0,47.34,4
93.0,47.34,4
94.0,47.34,4
95.0,47.34,4
96.0,47.34,4
97.0,47.34,4
98.0,47.34,4
99.0,47.34,4
100.0,47.34,4
101.0,47.34,4
102.0,47.34,4
103.0,47.34,4
104.0,47.34,4
105.0,47.34,4
106.0,47.34,4
107.0,47.34,4
108.0,47.34,4
109.0,47.34,4
110.0,47.34,4
111.0,47.34,4
112.0,47.34,4
113.0,47.34,4
114.0,47.34,4
115.0,47.34,4
116.0,47.34,4
117.0,47.34,4
118.0,47.34,4
119.0,47.34,4
120.0,47.34,4
