Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.26, 21.20, 0.00, 3.47, 1816.92, 15695.66
1.99, 0.80, 20.00, 228.59, 1927.80, 15695.66
3.70, 2.50, 10.00, 228.71, 1956.24, 15695.66
5.42, 2.50, 10.00, 228.71, 1986.57, 15695.66
7.14, 1.70, 10.00, 252.18, 2025.23, 15695.66
8.86, 1.70, 10.00, 252.43, 2048.28, 15695.66
10.58, 2.50, 10.00, 252.43, 2031.53, 15695.66
12.30, 4.20, 10.00, 264.98, 2039.73, 15695.66
14.03, 6.80, 0.00, 271.53, 2032.03, 15695.66
15.75, 5.00, 20.00, 271.78, 2036.87, 15695.66
17.47, 5.10, 0.00, 272.03, 2033.61, 15695.66
19.19, 6.70, 0.00, 272.16, 2030.36, 15695.66
20.91, 8.40, 20.00, 272.16, 2029.44, 15695.66
22.63, 5.90, 0.00, 272.16, 2028.62, 15695.66
24.35, 8.30, 20.00, 272.28, 2022.39, 15695.66
26.09, 5.00, 0.00, 272.28, 2006.09, 15695.66
27.80, 7.60, 10.00, 272.41, 2006.17, 15695.66
29.53, 4.30, 20.00, 272.41, 1997.45, 15695.66
31.26, 5.00, 10.00, 272.41, 1998.62, 15695.66
32.97, 4.30, 0.00, 272.53, 2001.83, 15695.66
34.69, 7.50, 0.00, 272.66, 2005.27, 15695.66
36.42, 4.30, 10.00, 272.78, 2003.03, 15695.66
38.15, 4.30, 0.00, 272.78, 2000.95, 15695.66
39.87, 5.00, 10.00, 272.78, 1998.01, 15695.66
41.59, 5.10, 0.00, 272.78, 1996.72, 15695.66
43.31, 5.80, 0.00, 272.78, 1994.89, 15695.66
45.03, 5.10, 0.00, 272.78, 1985.68, 15695.66
46.76, 6.80, 0.00, 272.91, 1992.04, 15695.66
48.48, 6.70, 20.00, 273.03, 1995.12, 15695.66
50.20, 5.90, 0.00, 273.03, 1990.18, 15695.66
51.92, 5.80, 20.00, 273.16, 1996.08, 15695.66
53.64, 5.10, 0.00, 273.16, 1990.45, 15695.66
55.36, 5.90, 0.00, 273.16, 1992.73, 15695.66
57.08, 4.30, 20.00, 273.28, 1984.94, 15695.66
58.80, 5.00, 0.00, 273.41, 1990.75, 15695.66
60.53, 5.10, 0.00, 273.41, 1995.23, 15695.66
62.25, 5.90, 10.00, 273.41, 1987.99, 15695.66
63.97, 6.00, 0.00, 273.41, 1992.62, 15695.66
65.69, 5.00, 0.00, 273.41, 1991.70, 15695.66
67.41, 5.10, 10.00, 273.41, 1986.20, 15695.66
69.14, 3.40, 10.00, 273.41, 1991.29, 15695.66
70.86, 4.20, 10.00, 273.66, 1996.28, 15695.66
72.58, 4.30, 10.00, 273.91, 1995.57, 15695.66
74.30, 5.90, 20.00, 273.91, 1995.88, 15695.66
76.02, 7.60, 10.00, 274.03, 1997.17, 15695.66
77.74, 4.20, 10.00, 274.03, 1998.57, 15695.66
79.46, 5.10, 10.00, 274.03, 1994.91, 15695.66
81.18, 5.10, 20.00, 274.03, 1999.57, 15695.66
82.90, 5.90, 0.00, 274.16, 2001.16, 15695.66
84.62, 5.10, 0.00, 274.28, 1999.34, 15695.66
86.34, 5.00, 20.00, 274.41, 1997.97, 15695.66
88.06, 4.20, 10.00, 274.41, 1995.33, 15695.66
89.78, 5.90, 10.00, 274.41, 1993.97, 15695.66
91.50, 5.90, 10.00, 274.66, 2002.32, 15695.66
93.23, 5.00, 10.00, 273.82, 1992.92, 15695.66
94.95, 6.80, 0.00, 273.05, 1991.64, 15695.66
96.67, 5.10, 20.00, 273.05, 1994.69, 15695.66
98.39, 6.70, 0.00, 273.18, 1992.57, 15695.66
100.11, 5.10, 10.00, 273.43, 1998.21, 15695.66
101.83, 4.20, 10.00, 273.43, 1996.94, 15695.66
103.55, 4.30, 10.00, 273.55, 1997.69, 15695.66
105.27, 6.70, 20.00, 273.55, 2001.96, 15695.66
106.99, 4.30, 10.00, 273.55, 2004.03, 15695.66
108.71, 5.90, 10.00, 273.80, 2005.15, 15695.66
110.43, 6.00, 20.00, 273.80, 2001.62, 15695.66
112.15, 4.30, 0.00, 273.93, 2001.84, 15695.66
113.87, 5.10, 10.00, 273.93, 2000.94, 15695.66
115.59, 9.40, 10.00, 274.05, 2001.57, 15695.66
117.31, 5.00, 0.00, 274.05, 2000.18, 15695.66
119.03, 5.10, 10.00, 274.18, 2008.79, 15695.66
120.75, 5.90, 20.00, 274.18, 2008.00, 15695.66
122.47, 4.20, 10.00, 274.43, 2007.89, 15695.66
124.19, 5.00, 0.00, 274.55, 2009.99, 15695.66
125.91, 6.00, 0.00, 274.55, 2009.23, 15695.66
127.63, 7.60, 30.00, 274.68, 2006.52, 15695.66
