Time(s),Coverage(%),Number of running robots
1.0,0.00,21
2.0,0.00,21
3.0,0.00,21
4.0,0.00,21
5.0,18.37,21
6.0,23.30,21
7.0,25.80,21
8.0,27.51,21
9.0,28.20,21
10.0,29.12,21
11.0,29.66,21
12.0,30.18,21
13.0,30.66,21
14.0,31.01,21
15.0,31.01,21
16.0,31.27,21
17.0,31.31,21
18.0,31.31,21
19.0,31.49,21
20.0,31.49,21
21.0,31.61,21
22.0,31.61,21
23.0,31.65,21
24.0,31.75,21
25.0,31.99,21
26.0,31.99,21
27.0,32.01,21
28.0,32.09,21
29.0,32.32,21
30.0,32.32,21
31.0,32.43,21
32.0,32.43,21
33.0,32.57,21
34.0,32.57,21
35.0,32.67,21
36.0,32.84,21
37.0,32.84,21
38.0,32.84,21
39.0,33.00,21
40.0,33.00,21
41.0,33.08,21
42.0,33.09,21
43.0,33.09,21
44.0,33.13,21
45.0,33.17,21
46.0,33.17,21
47.0,33.24,21
48.0,33.25,21
49.0,33.34,21
50.0,33.34,21
51.0,33.34,21
52.0,33.51,21
53.0,33.51,21
54.0,33.51,21
55.0,33.51,21
56.0,33.59,21
57.0,33.59,21
58.0,33.62,21
59.0,33.62,21
60.0,33.77,21
61.0,33.77,21
62.0,33.77,21
63.0,33.91,21
64.0,33.91,21
65.0,33.93,21
66.0,33.98,21
67.0,34.06,21
68.0,34.09,21
69.0,34.09,21
70.0,34.11,21
71.0,34.20,21
72.0,34.20,21
73.0,34.29,21
74.0,34.33,21
75.0,34.42,21
76.0,34.42,21
77.0,34.45,21
78.0,34.45,21
79.0,34.56,21
80.0,34.56,21
81.0,34.72,21
82.0,34.72,21
83.0,35.03,21
84.0,35.03,21
85.0,35.29,21
86.0,35.29,21
87.0,35.29,21
88.0,35.57,21
89.0,35.57,21
90.0,35.69,21
91.0,36.17,21
92.0,36.17,21
93.0,36.59,21
94.0,37.07,21
95.0,37.07,21
96.0,37.12,21
97.0,37.38,21
98.0,37.63,21
99.0,37.83,21
100.0,38.14,21
101.0,38.14,21
102.0,38.73,21
103.0,38.81,21
104.0,39.42,21
105.0,40.39,21
106.0,40.42,21
107.0,42.41,21
108.0,42.41,21
109.0,43.35,21
110.0,43.62,21
111.0,44.97,21
112.0,45.48,21
113.0,46.81,21
114.0,46.81,21
115.0,48.02,21
116.0,48.24,21
117.0,48.79,21
118.0,48.79,21
119.0,49.69,20
120.0,49.91,20
