Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.23, 20.20, 0.00, 3.46, 1772.39, 15695.66
1.58, 15.70, 0.00, 67.42, 2015.51, 15695.66
2.91, 9.20, 0.00, 67.42, 2039.99, 15695.66
4.23, 0.80, 0.00, 67.42, 2124.90, 15695.66
5.54, 0.00, 0.00, 67.42, 2078.73, 15695.66
11.18, 100.00, 179.10, 1411.50, 2479.84, 15695.66
16.73, 12.60, 60.00, 1414.13, 2934.93, 15695.66
22.29, 38.70, 60.00, 1414.63, 2875.11, 15695.66
27.83, 39.80, 89.80, 1415.00, 2831.14, 15695.66
33.38, 35.60, 59.90, 1415.00, 2799.65, 15695.66
38.94, 35.80, 59.90, 1415.50, 2781.59, 15695.66
44.49, 35.30, 60.00, 1416.38, 2785.99, 15695.66
50.05, 35.30, 89.90, 1416.63, 2787.89, 15695.66
55.59, 33.10, 79.90, 1417.00, 2791.19, 15695.66
61.15, 32.20, 60.00, 1417.50, 2793.32, 15695.66
66.69, 27.70, 49.90, 1417.88, 2784.89, 15695.66
72.23, 32.80, 60.00, 1418.13, 2782.44, 15695.66
77.80, 28.30, 79.90, 1419.00, 2786.58, 15695.66
83.34, 33.30, 70.00, 1419.50, 2790.14, 15695.66
88.89, 35.30, 90.00, 1419.75, 2793.03, 15695.66
94.44, 34.70, 50.00, 1420.38, 2794.83, 15695.66
99.99, 35.60, 30.00, 1420.63, 2795.49, 15695.66
105.55, 31.40, 59.90, 1416.93, 2797.61, 15695.66
111.10, 29.30, 50.00, 1411.52, 2787.67, 15695.66
116.66, 31.90, 80.00, 1405.67, 2777.67, 15695.66
122.23, 30.50, 30.00, 1404.80, 2774.56, 15695.66
