Time(s),Coverage(%),Number of running robots
1.0,0.00,21
2.0,0.00,21
3.0,0.00,21
4.0,0.00,21
5.0,19.90,21
6.0,23.41,21
7.0,26.67,21
8.0,28.85,21
9.0,29.69,21
10.0,30.31,21
11.0,31.20,21
12.0,31.95,21
13.0,32.45,21
14.0,32.66,21
15.0,32.84,21
16.0,32.93,21
17.0,33.01,21
18.0,32.98,21
19.0,33.10,21
20.0,33.22,21
21.0,33.28,21
22.0,33.36,21
23.0,33.43,21
24.0,33.52,21
25.0,33.57,21
26.0,33.62,21
27.0,33.73,21
28.0,33.90,21
29.0,34.04,21
30.0,34.02,21
31.0,34.11,21
32.0,34.14,21
33.0,34.23,21
34.0,34.33,21
35.0,34.38,21
36.0,34.44,21
37.0,34.44,21
38.0,34.54,21
39.0,34.55,21
40.0,34.55,21
41.0,34.69,21
42.0,34.69,21
43.0,34.78,21
44.0,34.80,21
45.0,34.88,21
46.0,34.93,21
47.0,34.96,21
48.0,34.99,21
49.0,34.99,21
50.0,35.09,21
51.0,35.16,21
52.0,35.16,21
53.0,35.17,21
54.0,35.21,21
55.0,35.21,21
56.0,35.28,21
57.0,35.30,21
58.0,35.27,21
59.0,35.33,21
60.0,35.33,21
61.0,35.44,21
62.0,35.44,21
63.0,35.48,21
64.0,35.52,21
65.0,35.52,21
66.0,35.60,21
67.0,35.62,21
68.0,35.63,21
69.0,35.69,21
70.0,35.70,21
71.0,35.78,21
72.0,35.78,21
73.0,35.81,21
74.0,35.87,21
75.0,35.87,21
76.0,35.91,21
77.0,36.01,21
78.0,36.01,21
79.0,36.17,21
80.0,36.17,21
81.0,36.18,21
82.0,36.47,21
83.0,36.48,21
84.0,36.87,21
85.0,36.87,21
86.0,37.45,21
87.0,37.48,21
88.0,37.49,21
89.0,38.24,21
90.0,38.25,21
91.0,39.10,21
92.0,39.08,21
93.0,39.87,21
94.0,39.90,21
95.0,40.18,21
96.0,40.18,21
97.0,41.16,21
98.0,41.66,21
99.0,41.71,21
100.0,42.47,21
101.0,42.49,21
102.0,42.83,21
103.0,43.46,21
104.0,43.62,21
105.0,43.62,21
106.0,44.85,21
107.0,45.83,21
108.0,46.17,21
109.0,46.27,21
110.0,47.54,21
111.0,47.76,21
112.0,48.69,21
113.0,48.98,21
114.0,49.44,21
115.0,49.44,21
116.0,49.79,21
117.0,49.84,21
118.0,49.97,21
119.0,50.09,21
120.0,50.26,21
