Time(s),Coverage(%),Number of running robots
1.0,0.00,21
2.0,0.00,21
3.0,0.00,21
4.0,0.00,21
5.0,0.00,21
6.0,18.81,21
7.0,23.67,21
8.0,25.82,21
9.0,27.11,21
10.0,27.57,21
11.0,27.81,21
12.0,28.71,21
13.0,29.74,21
14.0,30.06,21
15.0,30.57,21
16.0,30.82,21
17.0,30.89,21
18.0,31.01,21
19.0,31.16,21
20.0,31.38,21
21.0,31.39,21
22.0,31.57,21
23.0,31.61,21
24.0,31.76,21
25.0,31.87,21
26.0,31.95,21
27.0,32.10,21
28.0,32.12,21
29.0,32.31,21
30.0,32.31,21
31.0,32.45,21
32.0,32.51,21
33.0,32.63,21
34.0,32.70,21
35.0,32.71,21
36.0,32.80,21
37.0,32.81,21
38.0,32.86,21
39.0,32.91,21
40.0,32.91,21
41.0,33.03,21
42.0,33.03,21
43.0,32.99,21
44.0,33.08,21
45.0,33.17,21
46.0,33.25,21
47.0,33.25,21
48.0,33.32,21
49.0,33.38,21
50.0,33.39,21
51.0,33.51,21
52.0,33.53,21
53.0,33.55,21
54.0,33.62,21
55.0,33.62,21
56.0,33.73,21
57.0,33.78,21
58.0,33.79,21
59.0,33.88,21
60.0,33.88,21
61.0,33.94,21
62.0,33.99,21
63.0,34.03,21
64.0,34.08,21
65.0,34.12,21
66.0,34.16,21
67.0,34.28,21
68.0,34.28,21
69.0,34.33,21
70.0,34.38,21
71.0,34.39,21
72.0,34.45,21
73.0,34.50,21
74.0,34.51,21
75.0,34.66,21
76.0,34.67,21
77.0,34.75,21
78.0,34.87,21
79.0,34.94,21
80.0,35.02,21
81.0,35.02,21
82.0,35.06,21
83.0,35.23,21
84.0,35.23,21
85.0,35.50,21
86.0,35.50,21
87.0,35.50,21
88.0,35.64,21
89.0,35.70,21
90.0,35.98,21
91.0,35.98,21
92.0,36.33,21
93.0,36.47,21
94.0,36.83,21
95.0,37.43,21
96.0,37.77,21
97.0,38.47,21
98.0,38.95,21
99.0,39.04,21
100.0,39.62,21
101.0,39.72,21
102.0,40.67,21
103.0,41.47,21
104.0,41.81,21
105.0,43.05,21
106.0,44.40,21
107.0,45.86,21
108.0,46.20,21
109.0,47.74,21
110.0,48.57,21
111.0,49.41,21
112.0,50.62,21
113.0,50.96,21
114.0,51.39,21
115.0,51.86,21
116.0,52.36,21
117.0,52.51,21
118.0,52.73,21
119.0,52.89,21
120.0,53.35,21
