Time(s),Coverage(%),Number of running robots
1.0,0.00,21
2.0,0.00,21
3.0,0.00,21
4.0,0.00,21
5.0,18.57,21
6.0,22.12,21
7.0,25.01,21
8.0,26.85,21
9.0,27.64,21
10.0,28.39,21
11.0,29.32,21
12.0,29.79,21
13.0,30.05,21
14.0,30.05,21
15.0,30.38,21
16.0,30.38,21
17.0,30.45,21
18.0,30.45,21
19.0,30.52,21
20.0,30.62,21
21.0,30.67,21
22.0,30.78,21
23.0,30.86,21
24.0,31.08,21
25.0,31.13,21
26.0,31.19,21
27.0,31.30,21
28.0,31.53,21
29.0,31.54,21
30.0,31.91,21
31.0,31.91,21
32.0,31.87,21
33.0,32.00,21
34.0,32.00,21
35.0,32.09,21
36.0,32.26,21
37.0,32.34,21
38.0,32.34,21
39.0,32.40,21
40.0,32.40,21
41.0,32.48,21
42.0,32.50,21
43.0,32.58,21
44.0,32.66,21
45.0,32.66,21
46.0,32.76,21
47.0,32.83,21
48.0,32.89,21
49.0,32.97,21
50.0,33.02,21
51.0,33.07,21
52.0,33.08,21
53.0,33.06,21
54.0,33.12,21
55.0,33.10,21
56.0,33.12,21
57.0,33.20,21
58.0,33.20,21
59.0,33.28,21
60.0,33.28,21
61.0,33.29,21
62.0,33.42,21
63.0,33.42,21
64.0,33.45,21
65.0,33.49,21
66.0,33.56,21
67.0,33.56,21
68.0,33.62,21
69.0,33.62,21
70.0,33.66,21
71.0,33.72,21
72.0,33.72,21
73.0,33.77,21
74.0,33.80,21
75.0,33.89,21
76.0,33.91,21
77.0,33.97,21
78.0,34.02,21
79.0,34.07,21
80.0,34.18,21
81.0,34.23,21
82.0,34.34,21
83.0,34.55,21
84.0,34.79,21
85.0,34.99,21
86.0,35.12,21
87.0,35.89,21
88.0,36.10,21
89.0,36.84,21
90.0,38.00,21
91.0,38.14,21
92.0,38.14,21
93.0,38.31,21
94.0,38.84,21
95.0,38.84,21
96.0,39.28,21
97.0,39.39,21
98.0,39.73,21
99.0,39.77,21
100.0,39.99,21
101.0,40.11,21
102.0,40.27,21
103.0,40.61,21
104.0,40.76,21
105.0,41.56,21
106.0,42.61,21
107.0,42.61,21
108.0,42.66,21
109.0,42.98,21
110.0,43.98,21
111.0,43.98,21
112.0,44.87,21
113.0,44.96,21
114.0,45.76,21
115.0,45.85,21
116.0,46.83,21
117.0,46.83,21
118.0,46.88,21
119.0,47.48,21
120.0,47.53,21
