Time(s),Coverage(%),Number of running robots
1.0,0.00,8
2.0,0.00,8
3.0,0.00,8
4.0,13.92,8
5.0,17.75,8
6.0,18.62,8
7.0,18.92,8
8.0,19.11,8
9.0,19.40,8
10.0,19.57,8
11.0,19.74,8
12.0,19.86,8
13.0,20.01,8
14.0,20.17,8
15.0,20.31,8
16.0,20.46,8
17.0,20.53,8
18.0,20.59,8
19.0,20.69,8
20.0,20.77,8
21.0,20.77,8
22.0,21.04,8
23.0,21.15,8
24.0,21.22,8
25.0,21.35,8
26.0,21.47,8
27.0,21.57,8
28.0,21.72,8
29.0,21.85,8
30.0,21.97,8
31.0,22.05,8
32.0,22.17,8
33.0,22.29,8
34.0,22.43,8
35.0,22.62,8
36.0,22.74,8
37.0,23.02,8
38.0,23.23,8
39.0,23.41,8
40.0,23.64,8
41.0,23.88,8
42.0,24.08,8
43.0,24.20,8
44.0,24.28,8
45.0,24.37,8
46.0,24.55,8
47.0,24.68,8
48.0,24.81,8
49.0,24.95,8
50.0,25.11,8
51.0,25.26,8
52.0,25.35,8
53.0,25.47,8
54.0,25.56,8
55.0,25.76,8
56.0,25.92,8
57.0,26.08,8
58.0,26.22,8
59.0,26.22,8
60.0,26.92,8
61.0,27.65,8
62.0,28.46,8
63.0,29.25,8
64.0,29.62,8
65.0,30.20,8
66.0,30.58,8
67.0,30.83,8
68.0,31.05,8
69.0,31.38,8
70.0,31.69,8
71.0,31.69,8
72.0,31.93,8
73.0,32.20,8
74.0,32.45,8
75.0,32.67,8
76.0,32.67,8
77.0,32.90,8
78.0,33.04,8
79.0,33.16,8
80.0,33.26,8
81.0,33.45,8
82.0,33.57,8
83.0,33.67,8
84.0,33.84,8
85.0,34.10,8
86.0,34.10,8
87.0,34.58,8
88.0,34.81,8
89.0,35.20,8
90.0,35.43,8
91.0,35.70,8
92.0,35.95,8
93.0,36.26,8
94.0,36.65,8
95.0,36.81,8
96.0,36.97,8
97.0,36.97,8
98.0,37.30,8
99.0,37.59,8
100.0,37.82,8
101.0,37.86,8
102.0,37.94,8
103.0,38.05,8
104.0,38.39,8
105.0,38.76,8
106.0,39.11,8
107.0,39.34,8
108.0,39.63,8
109.0,39.78,8
110.0,39.78,8
111.0,40.03,8
112.0,40.52,8
113.0,41.69,8
114.0,42.44,8
115.0,42.91,8
116.0,43.20,8
117.0,43.43,8
118.0,43.56,8
119.0,43.76,8
120.0,44.02,8
