Time(s),Coverage(%),Number of running robots
1.0,0.00,3
2.0,0.00,3
3.0,0.00,3
4.0,10.69,3
5.0,13.10,3
6.0,14.80,3
7.0,15.36,3
8.0,15.61,3
9.0,15.70,3
10.0,15.72,3
11.0,15.76,3
12.0,15.90,3
13.0,15.93,3
14.0,15.95,3
15.0,15.99,3
16.0,16.01,3
17.0,16.09,3
18.0,16.17,3
19.0,16.29,3
20.0,16.38,3
21.0,16.41,3
22.0,16.50,3
23.0,16.54,3
24.0,16.63,3
25.0,16.78,3
26.0,16.82,3
27.0,16.96,3
28.0,17.08,3
29.0,17.21,3
30.0,17.23,3
31.0,17.32,3
32.0,17.50,3
33.0,17.62,3
34.0,17.72,3
35.0,17.77,3
36.0,17.83,3
37.0,17.93,3
38.0,17.99,3
39.0,18.05,3
40.0,18.15,3
41.0,18.19,3
42.0,18.27,3
43.0,18.32,3
44.0,18.39,3
45.0,18.46,3
46.0,18.52,3
47.0,18.74,3
48.0,18.85,3
49.0,19.02,3
50.0,19.14,3
51.0,19.38,3
52.0,19.48,3
53.0,19.60,3
54.0,19.74,3
55.0,19.90,3
56.0,19.93,3
57.0,20.03,3
58.0,20.04,3
59.0,20.14,3
60.0,20.23,3
61.0,20.30,3
62.0,20.42,3
63.0,20.48,3
64.0,20.59,3
65.0,20.62,3
66.0,20.73,3
67.0,20.83,3
68.0,20.91,3
69.0,20.92,3
70.0,20.97,3
71.0,21.12,3
72.0,21.19,3
73.0,21.24,3
74.0,21.30,3
75.0,21.37,3
76.0,21.41,3
77.0,21.46,3
78.0,21.48,3
79.0,21.50,3
80.0,21.52,3
81.0,21.55,3
82.0,21.57,3
83.0,21.58,3
84.0,21.62,3
85.0,21.64,3
86.0,21.69,3
87.0,21.79,3
88.0,21.85,3
89.0,21.89,3
90.0,21.93,3
91.0,21.95,3
92.0,21.98,3
93.0,22.02,3
94.0,22.02,3
95.0,22.04,3
96.0,22.04,3
97.0,22.05,3
98.0,22.20,3
99.0,22.46,3
100.0,22.69,3
101.0,22.91,3
102.0,23.14,3
103.0,23.40,3
104.0,23.64,3
105.0,23.87,3
106.0,24.13,3
107.0,24.31,3
108.0,24.36,3
109.0,24.50,3
110.0,24.69,3
111.0,24.84,3
112.0,24.97,3
113.0,25.08,3
114.0,25.19,3
115.0,25.27,3
116.0,25.30,3
117.0,25.37,3
118.0,25.45,3
119.0,25.45,3
120.0,25.50,3
