Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.25, 17.60, 0.00, 3.54, 1974.02, 15695.66
3.19, 69.50, 90.00, 790.48, 2286.86, 15695.66
6.13, 14.80, 40.00, 792.23, 2580.17, 15695.66
9.06, 14.80, 40.00, 820.17, 2590.40, 15695.66
11.99, 5.80, 30.00, 821.05, 2617.09, 15695.66
14.98, 99.20, 118.60, 949.98, 2793.32, 15695.66
17.91, 26.10, 49.90, 979.71, 2932.53, 15695.66
20.84, 23.90, 20.00, 980.58, 2966.61, 15695.66
23.78, 22.90, 40.00, 981.08, 2973.52, 15695.66
26.72, 25.40, 60.00, 981.83, 2989.30, 15695.66
29.65, 46.70, 70.00, 982.83, 2997.86, 15695.66
32.58, 31.10, 49.90, 983.89, 2998.79, 15695.66
35.53, 34.50, 69.70, 984.39, 2998.14, 15695.66
38.47, 25.60, 50.00, 984.52, 2997.98, 15695.66
41.40, 47.50, 49.90, 985.27, 3000.77, 15695.66
44.34, 29.70, 60.00, 986.14, 2996.57, 15695.66
47.29, 35.50, 40.00, 987.58, 2996.63, 15695.66
50.22, 29.40, 50.00, 988.08, 3010.09, 15695.66
53.18, 36.10, 50.00, 988.96, 3011.77, 15695.66
56.13, 28.40, 30.00, 989.33, 3021.98, 15695.66
59.08, 41.30, 60.00, 990.08, 3017.44, 15695.66
62.02, 28.60, 30.00, 991.33, 3023.05, 15695.66
64.96, 37.10, 40.00, 992.21, 3030.23, 15695.66
67.91, 29.20, 60.00, 991.81, 3024.57, 15695.66
70.85, 30.00, 19.90, 987.10, 3030.61, 15695.66
73.80, 24.60, 40.00, 987.47, 3031.91, 15695.66
76.75, 41.50, 59.70, 987.85, 3034.49, 15695.66
79.68, 26.50, 39.70, 988.47, 3040.34, 15695.66
82.63, 24.40, 40.00, 988.85, 3044.76, 15695.66
85.59, 36.40, 60.00, 990.10, 3050.06, 15695.66
88.53, 30.80, 30.00, 990.97, 3055.32, 15695.66
91.47, 37.50, 29.90, 991.47, 3063.01, 15695.66
94.40, 29.30, 60.00, 992.10, 3066.39, 15695.66
97.35, 34.70, 50.00, 992.60, 3071.61, 15695.66
100.31, 44.50, 69.90, 993.72, 3075.36, 15695.66
103.24, 26.10, 40.00, 994.35, 3079.67, 15695.66
106.18, 38.70, 40.00, 995.10, 3084.02, 15695.66
109.13, 40.80, 40.00, 995.72, 3091.04, 15695.66
112.06, 36.20, 29.70, 997.10, 3095.17, 15695.66
115.01, 40.70, 50.00, 998.35, 3098.88, 15695.66
117.95, 33.10, 50.00, 999.10, 3101.41, 15695.66
120.89, 40.20, 49.90, 1000.10, 3115.84, 15695.66
123.84, 37.60, 40.00, 1000.60, 3116.71, 15695.66
126.79, 41.70, 89.90, 1001.60, 3116.58, 15695.66
129.74, 30.30, 69.70, 1002.10, 3118.00, 15695.66
