Time(s),Coverage(%),Number of running robots
1.0,13.97,8
2.0,13.97,8
3.0,13.97,8
4.0,13.97,8
5.0,13.97,8
6.0,13.97,8
7.0,13.97,8
8.0,13.97,8
9.0,13.97,8
10.0,14.89,8
11.0,17.16,8
12.0,18.35,8
13.0,19.30,8
14.0,20.23,8
15.0,21.01,8
16.0,22.11,8
17.0,23.12,8
18.0,23.39,8
19.0,23.60,8
20.0,24.10,8
21.0,24.66,8
22.0,25.35,8
23.0,26.12,8
24.0,26.46,8
25.0,26.86,8
26.0,27.29,8
27.0,27.67,8
28.0,28.07,8
29.0,28.26,8
30.0,28.59,8
31.0,29.29,8
32.0,30.34,8
33.0,31.50,8
34.0,32.73,8
35.0,34.38,8
36.0,37.07,8
37.0,38.54,8
38.0,39.72,8
39.0,40.69,8
40.0,41.60,8
41.0,42.13,8
42.0,42.92,8
43.0,43.69,8
44.0,44.20,8
45.0,44.59,8
46.0,45.62,8
47.0,46.50,8
48.0,47.16,8
49.0,47.72,8
50.0,47.72,8
51.0,47.91,8
52.0,48.27,8
53.0,48.35,8
54.0,48.54,8
55.0,48.87,8
56.0,49.32,8
57.0,50.01,8
58.0,51.26,8
59.0,52.17,8
60.0,53.04,8
61.0,53.41,8
62.0,54.15,8
63.0,55.10,8
64.0,56.43,8
65.0,56.67,8
66.0,57.15,8
67.0,58.16,8
68.0,58.49,8
69.0,59.00,8
70.0,59.72,8
71.0,60.00,8
72.0,60.38,8
73.0,60.73,8
74.0,60.85,8
75.0,60.96,8
76.0,61.43,8
77.0,61.82,8
78.0,62.58,8
79.0,64.78,8
80.0,65.71,8
81.0,65.90,8
82.0,66.06,8
83.0,66.17,8
84.0,66.23,8
85.0,66.25,8
86.0,66.33,8
87.0,66.34,8
88.0,66.39,8
89.0,66.41,8
90.0,66.43,8
91.0,66.83,8
92.0,67.08,8
93.0,67.28,8
94.0,67.39,8
95.0,67.51,8
96.0,67.55,8
97.0,67.78,8
98.0,68.15,8
99.0,68.72,8
100.0,69.50,8
101.0,70.12,8
102.0,70.43,8
103.0,71.88,8
104.0,72.94,8
105.0,73.54,8
106.0,73.90,8
107.0,74.22,8
108.0,74.41,8
109.0,74.76,8
110.0,75.37,8
111.0,75.91,8
112.0,76.35,8
113.0,76.70,8
114.0,77.23,8
115.0,78.10,8
116.0,79.28,8
117.0,80.70,8
118.0,81.46,8
119.0,82.16,8
120.0,82.99,8
