Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.23, 18.50, 0.00, 3.56, 1627.53, 15695.66
1.55, 0.00, 0.00, 67.34, 1683.97, 15695.66
2.86, 9.20, 0.00, 67.34, 1728.43, 15695.66
4.17, 0.00, 0.00, 67.46, 1743.64, 15695.66
5.49, 0.00, 0.00, 67.46, 1746.07, 15695.66
7.00, 0.80, 0.00, 129.82, 1785.88, 15695.66
8.52, 0.80, 0.00, 129.82, 1784.88, 15695.66
10.03, 0.80, 0.00, 129.82, 1760.60, 15695.66
11.55, 0.80, 0.00, 129.82, 1723.32, 15695.66
13.07, 0.80, 0.00, 129.82, 1704.05, 15695.66
14.58, 0.80, 19.90, 129.95, 1688.98, 15695.66
16.10, 3.30, 10.00, 129.95, 1699.24, 15695.66
17.61, 1.70, 0.00, 129.95, 1684.43, 15695.66
19.13, 0.80, 10.00, 129.95, 1675.65, 15695.66
20.64, 1.70, 10.00, 129.95, 1673.40, 15695.66
22.16, 1.70, 10.00, 129.95, 1667.86, 15695.66
23.67, 0.80, 0.00, 129.95, 1655.95, 15695.66
25.19, 0.80, 10.00, 129.95, 1654.78, 15695.66
26.71, 1.70, 10.00, 129.95, 1648.04, 15695.66
28.22, 1.70, 0.00, 129.95, 1647.00, 15695.66
29.74, 0.80, 0.00, 129.95, 1643.12, 15695.66
31.25, 1.70, 0.00, 129.95, 1643.76, 15695.66
32.77, 1.70, 10.00, 129.95, 1641.97, 15695.66
34.28, 2.50, 0.00, 129.95, 1640.27, 15695.66
35.80, 1.70, 0.00, 129.95, 1636.55, 15695.66
37.31, 1.70, 0.00, 129.95, 1635.36, 15695.66
38.83, 0.80, 10.00, 129.95, 1636.82, 15695.66
40.34, 1.70, 0.00, 129.95, 1636.96, 15695.66
41.86, 0.80, 0.00, 129.95, 1635.50, 15695.66
43.37, 1.70, 10.00, 129.95, 1636.02, 15695.66
44.89, 0.80, 0.00, 129.95, 1634.32, 15695.66
46.41, 1.70, 10.00, 129.95, 1635.08, 15695.66
47.92, 0.80, 19.90, 129.95, 1636.77, 15695.66
49.44, 0.80, 0.00, 129.95, 1633.48, 15695.66
50.95, 0.80, 0.00, 129.95, 1634.19, 15695.66
52.47, 0.80, 0.00, 129.95, 1632.87, 15695.66
53.98, 0.80, 0.00, 129.95, 1629.48, 15695.66
55.50, 2.50, 0.00, 129.95, 1629.98, 15695.66
57.01, 1.70, 10.00, 129.95, 1630.81, 15695.66
58.53, 1.70, 10.00, 129.95, 1631.81, 15695.66
60.05, 0.80, 0.00, 129.95, 1628.17, 15695.66
61.56, 0.80, 0.00, 129.95, 1624.25, 15695.66
63.07, 2.50, 0.00, 129.95, 1623.96, 15695.66
64.59, 0.80, 0.00, 129.95, 1623.59, 15695.66
66.11, 0.80, 10.00, 129.95, 1624.77, 15695.66
67.62, 1.70, 0.00, 129.95, 1619.75, 15695.66
69.14, 0.80, 10.00, 129.95, 1620.00, 15695.66
70.65, 2.50, 0.00, 129.95, 1614.16, 15695.66
72.17, 0.80, 0.00, 129.95, 1612.74, 15695.66
73.68, 1.70, 19.90, 129.95, 1613.80, 15695.66
75.20, 2.50, 0.00, 129.95, 1613.27, 15695.66
76.71, 0.80, 0.00, 129.95, 1614.25, 15695.66
78.23, 1.70, 10.00, 129.95, 1614.69, 15695.66
79.74, 0.00, 0.00, 129.95, 1616.18, 15695.66
81.26, 0.80, 10.00, 129.95, 1615.31, 15695.66
82.77, 1.70, 10.00, 129.95, 1616.37, 15695.66
84.29, 1.70, 0.00, 129.95, 1610.79, 15695.66
85.80, 0.80, 10.00, 129.95, 1611.19, 15695.66
87.32, 1.70, 0.00, 129.95, 1611.92, 15695.66
88.83, 0.80, 0.00, 129.95, 1612.87, 15695.66
90.35, 0.80, 10.00, 129.95, 1606.60, 15695.66
91.86, 2.50, 0.00, 129.95, 1607.85, 15695.66
93.38, 1.70, 0.00, 129.95, 1608.09, 15695.66
94.89, 1.70, 10.00, 129.95, 1608.06, 15695.66
96.41, 1.70, 10.00, 129.95, 1608.59, 15695.66
97.92, 1.70, 0.00, 129.95, 1607.90, 15695.66
99.44, 2.50, 0.00, 129.95, 1608.79, 15695.66
100.96, 0.80, 0.00, 129.95, 1609.27, 15695.66
102.48, 0.80, 0.00, 129.95, 1609.91, 15695.66
103.99, 0.80, 10.00, 129.95, 1610.63, 15695.66
105.51, 1.70, 0.00, 129.95, 1612.32, 15695.66
107.02, 0.80, 0.00, 129.95, 1613.05, 15695.66
108.54, 0.80, 0.00, 129.95, 1613.40, 15695.66
110.06, 0.80, 10.00, 129.95, 1612.18, 15695.66
111.59, 1.70, 10.00, 129.95, 1613.43, 15695.66
113.10, 0.80, 10.00, 129.95, 1610.65, 15695.66
114.62, 0.00, 0.00, 129.95, 1609.00, 15695.66
116.14, 0.80, 10.00, 129.95, 1609.58, 15695.66
117.65, 2.50, 10.00, 129.95, 1610.13, 15695.66
119.17, 2.50, 10.00, 129.95, 1610.61, 15695.66
120.68, 1.70, 0.00, 129.95, 1610.05, 15695.66
122.20, 1.70, 0.00, 129.95, 1610.24, 15695.66
123.71, 5.90, 10.00, 129.95, 1593.08, 15695.66
