Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.24, 21.00, 0.00, 3.54, 1780.16, 15695.66
1.76, 0.00, 10.00, 136.43, 1839.20, 15695.66
3.27, 0.80, 0.00, 136.43, 1860.84, 15695.66
4.79, 0.00, 0.00, 136.43, 1853.84, 15695.66
6.31, 1.70, 10.00, 159.17, 1901.05, 15695.66
7.83, 9.20, 10.00, 159.29, 1906.79, 15695.66
9.35, 0.80, 10.00, 159.29, 1923.52, 15695.66
10.87, 1.70, 109.80, 163.32, 1904.31, 15695.66
12.38, 1.70, 10.00, 167.57, 1928.37, 15695.66
13.90, 2.60, 0.00, 170.31, 1905.09, 15695.66
15.42, 3.30, 0.00, 170.31, 1891.39, 15695.66
16.95, 3.30, 0.00, 170.31, 1885.09, 15695.66
18.47, 4.20, 10.00, 170.31, 1879.43, 15695.66
19.99, 2.50, 10.00, 170.31, 1874.18, 15695.66
21.51, 4.20, 10.00, 170.31, 1864.88, 15695.66
23.03, 3.30, 0.00, 170.31, 1857.65, 15695.66
24.54, 4.10, 0.00, 170.43, 1859.39, 15695.66
26.06, 2.50, 0.00, 170.43, 1857.66, 15695.66
27.58, 5.70, 10.00, 170.43, 1862.09, 15695.66
29.10, 3.30, 10.00, 170.43, 1855.37, 15695.66
30.62, 2.50, 10.00, 170.56, 1855.24, 15695.66
32.13, 2.50, 10.00, 170.56, 1851.39, 15695.66
33.66, 4.20, 0.00, 170.68, 1852.63, 15695.66
35.18, 1.70, 10.00, 170.68, 1844.57, 15695.66
36.70, 5.00, 10.00, 170.68, 1840.66, 15695.66
38.22, 2.50, 0.00, 170.81, 1841.18, 15695.66
39.73, 3.40, 0.00, 170.81, 1842.27, 15695.66
41.25, 2.50, 10.00, 170.93, 1845.21, 15695.66
42.77, 4.10, 10.00, 170.93, 1847.21, 15695.66
44.29, 2.50, 10.00, 170.93, 1849.88, 15695.66
45.81, 3.40, 0.00, 170.93, 1839.97, 15695.66
47.33, 1.70, 10.00, 170.93, 1836.29, 15695.66
48.84, 3.40, 0.00, 171.06, 1835.16, 15695.66
50.37, 2.50, 0.00, 171.06, 1835.66, 15695.66
51.89, 4.10, 10.00, 171.06, 1837.36, 15695.66
53.40, 2.50, 20.00, 171.31, 1838.17, 15695.66
54.92, 4.20, 0.00, 171.31, 1837.59, 15695.66
56.45, 1.70, 0.00, 171.31, 1837.54, 15695.66
57.97, 4.10, 0.00, 171.31, 1848.95, 15695.66
59.48, 2.50, 10.00, 171.31, 1849.46, 15695.66
61.00, 3.30, 10.00, 171.31, 1853.58, 15695.66
62.52, 4.10, 0.00, 171.31, 1853.07, 15695.66
64.04, 4.10, 10.00, 171.31, 1858.25, 15695.66
65.56, 3.40, 10.00, 171.31, 1852.14, 15695.66
67.08, 4.10, 0.00, 171.31, 1847.09, 15695.66
68.60, 4.20, 0.00, 171.43, 1848.42, 15695.66
70.11, 6.60, 10.00, 171.43, 1852.58, 15695.66
71.63, 4.20, 0.00, 171.43, 1854.30, 15695.66
73.15, 4.10, 0.00, 171.43, 1851.20, 15695.66
74.67, 4.20, 0.00, 171.43, 1849.03, 15695.66
76.19, 3.30, 0.00, 171.43, 1843.03, 15695.66
77.70, 4.10, 10.00, 171.43, 1841.48, 15695.66
79.22, 4.20, 10.00, 171.43, 1840.96, 15695.66
80.74, 5.00, 0.00, 171.43, 1841.20, 15695.66
82.26, 3.30, 10.00, 171.43, 1838.60, 15695.66
83.78, 4.20, 0.00, 171.56, 1840.15, 15695.66
85.30, 5.00, 0.00, 171.56, 1839.70, 15695.66
86.81, 2.50, 0.00, 171.68, 1839.25, 15695.66
88.33, 0.90, 0.00, 171.68, 1844.95, 15695.66
89.85, 2.50, 0.00, 171.68, 1852.37, 15695.66
91.37, 4.90, 0.00, 171.68, 1842.04, 15695.66
92.89, 4.10, 0.00, 171.68, 1843.74, 15695.66
94.41, 5.00, 10.00, 171.68, 1844.14, 15695.66
95.93, 4.10, 10.00, 171.68, 1853.29, 15695.66
97.45, 5.00, 0.00, 171.68, 1844.27, 15695.66
98.97, 2.50, 0.00, 171.68, 1840.89, 15695.66
100.48, 2.50, 0.00, 171.81, 1845.05, 15695.66
102.00, 2.50, 0.00, 171.81, 1848.00, 15695.66
103.52, 3.30, 0.00, 171.81, 1847.22, 15695.66
105.04, 4.10, 10.00, 171.93, 1849.84, 15695.66
106.56, 2.50, 0.00, 171.07, 1848.08, 15695.66
108.08, 4.10, 0.00, 171.07, 1854.82, 15695.66
109.60, 4.20, 10.00, 171.07, 1850.04, 15695.66
111.12, 3.30, 10.00, 171.07, 1846.20, 15695.66
112.64, 4.10, 10.00, 171.07, 1851.37, 15695.66
114.16, 3.40, 10.00, 171.07, 1851.84, 15695.66
115.68, 2.50, 10.00, 171.07, 1851.56, 15695.66
117.19, 3.30, 0.00, 171.07, 1850.88, 15695.66
118.71, 3.30, 0.00, 171.07, 1850.02, 15695.66
120.23, 3.30, 0.00, 171.07, 1849.46, 15695.66
121.75, 4.20, 10.00, 171.07, 1857.16, 15695.66
123.27, 5.80, 10.00, 171.20, 1852.24, 15695.66
124.79, 3.30, 0.00, 171.20, 1852.88, 15695.66
126.31, 4.20, 0.00, 171.20, 1843.21, 15695.66
127.83, 4.10, 10.00, 171.20, 1854.19, 15695.66
