Time(s),Coverage(%),Number of running robots
1.0,2.87,1
2.0,2.87,1
3.0,2.87,1
4.0,2.87,1
5.0,2.87,1
6.0,2.87,1
7.0,2.87,1
8.0,2.87,1
9.0,2.87,1
10.0,2.87,1
11.0,2.87,1
12.0,6.95,1
13.0,6.95,1
14.0,6.95,1
15.0,9.90,1
16.0,10.47,1
17.0,10.47,1
18.0,10.47,1
19.0,10.47,1
20.0,10.47,1
21.0,10.47,1
22.0,10.47,1
23.0,10.47,1
24.0,10.47,1
25.0,10.47,1
26.0,10.47,1
27.0,10.47,1
28.0,10.66,1
29.0,10.66,1
30.0,10.91,1
31.0,10.91,1
32.0,10.91,1
33.0,11.18,1
34.0,11.68,1
35.0,12.09,1
36.0,12.52,1
37.0,12.65,1
38.0,12.65,1
39.0,12.76,1
40.0,13.02,1
41.0,13.40,1
42.0,14.06,1
43.0,15.03,1
44.0,15.94,1
45.0,16.32,1
46.0,16.32,1
47.0,16.32,1
48.0,16.91,1
49.0,17.02,1
50.0,17.02,1
51.0,17.02,1
52.0,17.02,1
53.0,17.10,1
54.0,17.15,1
55.0,17.22,1
56.0,17.38,1
57.0,17.63,1
58.0,17.83,1
59.0,18.00,1
60.0,18.04,1
61.0,18.04,1
62.0,18.04,1
63.0,18.10,1
64.0,18.21,1
65.0,18.29,1
66.0,18.55,1
67.0,19.09,1
68.0,19.57,1
69.0,19.88,1
70.0,19.88,1
71.0,19.88,1
72.0,19.88,1
73.0,20.08,1
74.0,20.23,1
75.0,20.32,1
76.0,20.46,1
77.0,20.57,1
78.0,20.83,1
79.0,20.98,1
80.0,21.09,1
81.0,21.09,1
82.0,21.09,1
83.0,21.50,1
84.0,22.08,1
85.0,23.54,1
86.0,24.26,1
87.0,24.26,1
88.0,24.51,1
89.0,24.64,1
90.0,24.77,1
91.0,24.87,1
92.0,24.93,1
93.0,24.93,1
94.0,24.93,1
95.0,24.94,1
96.0,24.98,1
97.0,24.99,1
98.0,24.99,1
99.0,25.00,1
100.0,25.00,1
101.0,25.04,1
102.0,25.10,1
103.0,25.21,1
104.0,25.46,1
105.0,25.67,1
106.0,25.78,1
107.0,25.87,1
108.0,26.17,1
109.0,26.42,1
110.0,27.53,1
111.0,28.59,1
112.0,28.59,1
113.0,28.74,1
114.0,28.95,1
115.0,29.53,1
116.0,30.00,1
117.0,30.08,1
118.0,30.08,1
119.0,30.08,1
120.0,30.31,1
