Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.24, 18.50, 0.00, 3.60, 1805.70, 15695.66
2.17, 35.30, 10.00, 320.82, 1988.66, 15695.66
4.09, 1.70, 0.00, 320.82, 2007.97, 15695.66
6.01, 1.70, 20.00, 322.20, 2056.95, 15695.66
7.93, 1.70, 20.00, 345.05, 2083.40, 15695.66
9.85, 2.50, 10.00, 345.67, 2094.86, 15695.66
11.77, 10.10, 169.80, 362.73, 2070.12, 15695.66
13.70, 4.20, 30.00, 377.22, 2152.41, 15695.66
15.63, 5.90, 10.00, 379.84, 2177.16, 15695.66
17.56, 8.50, 10.00, 380.22, 2181.35, 15695.66
19.49, 9.20, 20.00, 380.22, 2174.32, 15695.66
21.41, 10.80, 20.00, 380.35, 2169.82, 15695.66
23.33, 9.40, 10.00, 380.60, 2163.21, 15695.66
25.26, 9.40, 0.00, 380.60, 2158.33, 15695.66
27.18, 13.40, 10.00, 380.60, 2155.93, 15695.66
29.11, 6.80, 30.00, 380.72, 2147.14, 15695.66
31.03, 5.90, 30.00, 380.85, 2146.62, 15695.66
32.95, 6.80, 10.00, 380.85, 2142.96, 15695.66
34.87, 16.80, 20.00, 380.97, 2135.27, 15695.66
36.80, 10.30, 20.00, 381.10, 2133.23, 15695.66
38.72, 6.00, 39.90, 381.10, 2143.10, 15695.66
40.64, 12.70, 10.00, 381.10, 2139.55, 15695.66
42.56, 10.30, 30.00, 381.22, 2138.32, 15695.66
44.49, 7.70, 20.00, 381.35, 2136.33, 15695.66
46.41, 8.40, 30.00, 381.60, 2145.89, 15695.66
48.34, 13.30, 10.00, 381.60, 2149.86, 15695.66
50.26, 12.40, 20.00, 381.72, 2141.24, 15695.66
52.18, 10.20, 0.00, 381.97, 2139.54, 15695.66
54.11, 7.60, 20.00, 382.47, 2137.98, 15695.66
56.03, 7.00, 10.00, 382.47, 2135.46, 15695.66
57.96, 7.60, 20.00, 382.60, 2142.82, 15695.66
59.88, 8.50, 0.00, 382.97, 2145.59, 15695.66
61.81, 12.00, 10.00, 383.10, 2141.32, 15695.66
63.74, 11.90, 10.00, 383.35, 2143.81, 15695.66
65.67, 9.20, 30.00, 383.47, 2141.61, 15695.66
67.59, 9.20, 20.00, 383.47, 2137.34, 15695.66
69.52, 8.40, 20.00, 383.47, 2140.07, 15695.66
71.44, 11.00, 0.00, 383.72, 2144.86, 15695.66
73.37, 7.60, 20.00, 383.85, 2140.44, 15695.66
75.29, 10.80, 20.00, 383.97, 2138.51, 15695.66
77.21, 8.50, 20.00, 382.64, 2141.06, 15695.66
79.13, 10.70, 10.00, 381.86, 2148.04, 15695.66
81.06, 12.70, 10.00, 381.86, 2145.59, 15695.66
83.00, 6.80, 20.00, 381.99, 2139.18, 15695.66
84.92, 10.00, 20.00, 382.11, 2140.05, 15695.66
86.84, 8.50, 20.00, 382.11, 2145.46, 15695.66
88.77, 10.00, 10.00, 382.36, 2154.12, 15695.66
90.70, 9.10, 0.00, 382.49, 2156.17, 15695.66
92.63, 8.50, 10.00, 382.49, 2157.00, 15695.66
94.55, 15.40, 20.00, 382.49, 2155.15, 15695.66
96.48, 9.20, 10.00, 382.61, 2152.64, 15695.66
98.41, 7.60, 10.00, 382.86, 2159.67, 15695.66
100.33, 12.00, 0.00, 382.86, 2154.01, 15695.66
102.25, 8.50, 20.00, 383.11, 2167.61, 15695.66
104.18, 8.40, 30.00, 383.24, 2163.43, 15695.66
106.10, 9.40, 0.00, 383.24, 2156.01, 15695.66
108.03, 14.30, 10.00, 383.49, 2154.09, 15695.66
109.95, 7.60, 10.00, 383.49, 2150.55, 15695.66
111.87, 9.30, 20.00, 383.61, 2151.17, 15695.66
113.79, 13.40, 10.00, 383.86, 2154.53, 15695.66
115.72, 11.00, 20.00, 383.99, 2147.51, 15695.66
117.64, 8.40, 10.00, 383.99, 2151.62, 15695.66
119.56, 7.70, 20.00, 384.11, 2149.38, 15695.66
121.49, 12.60, 20.00, 384.24, 2152.96, 15695.66
123.41, 8.50, 10.00, 384.36, 2152.35, 15695.66
125.33, 10.30, 30.00, 384.36, 2148.40, 15695.66
127.25, 12.10, 10.00, 384.36, 2149.66, 15695.66
129.07, 9.20, 10.00, 284.38, 2154.29, 15695.66
