Time(s),Coverage(%),Number of running robots
1.0,12.71,5
2.0,12.71,5
3.0,12.71,5
4.0,12.71,5
5.0,12.71,5
6.0,12.71,5
7.0,12.71,5
8.0,12.71,5
9.0,12.71,5
10.0,12.71,5
11.0,13.95,5
12.0,18.07,5
13.0,20.21,5
14.0,20.59,5
15.0,21.05,5
16.0,21.72,5
17.0,22.36,5
18.0,23.07,5
19.0,23.63,5
20.0,25.00,5
21.0,25.74,5
22.0,26.25,5
23.0,26.77,5
24.0,26.86,5
25.0,26.92,5
26.0,27.08,5
27.0,27.36,5
28.0,27.49,5
29.0,27.76,5
30.0,28.01,5
31.0,28.16,5
32.0,28.40,5
33.0,28.47,5
34.0,29.33,5
35.0,30.52,5
36.0,30.77,5
37.0,31.03,5
38.0,31.29,5
39.0,31.62,5
40.0,31.87,5
41.0,32.02,5
42.0,32.13,5
43.0,32.45,5
44.0,32.87,5
45.0,33.38,5
46.0,33.85,5
47.0,34.03,5
48.0,34.21,5
49.0,34.52,5
50.0,34.62,5
51.0,34.67,5
52.0,34.71,5
53.0,34.74,5
54.0,34.84,5
55.0,35.01,5
56.0,35.30,5
57.0,35.69,5
58.0,36.18,5
59.0,37.04,5
60.0,39.03,5
61.0,41.04,5
62.0,42.00,5
63.0,43.04,5
64.0,43.67,5
65.0,44.21,5
66.0,45.57,5
67.0,47.28,5
68.0,47.65,5
69.0,47.77,5
70.0,47.77,5
71.0,47.78,5
72.0,47.80,5
73.0,47.83,5
74.0,47.85,5
75.0,47.88,5
76.0,47.89,5
77.0,47.97,5
78.0,48.00,5
79.0,48.40,5
80.0,49.43,5
81.0,50.18,5
82.0,50.67,5
83.0,50.93,5
84.0,50.99,5
85.0,51.10,5
86.0,51.21,5
87.0,51.36,5
88.0,51.48,5
89.0,51.57,5
90.0,51.76,5
91.0,51.92,5
92.0,52.21,5
93.0,52.52,5
94.0,52.81,5
95.0,53.19,5
96.0,53.76,5
97.0,55.04,5
98.0,56.26,5
99.0,57.14,5
100.0,57.30,5
101.0,57.43,5
102.0,58.01,5
103.0,58.25,5
104.0,58.34,5
105.0,58.80,5
106.0,59.89,5
107.0,59.91,5
108.0,59.93,5
109.0,60.16,5
110.0,60.60,5
111.0,61.10,5
112.0,61.27,5
113.0,61.48,5
114.0,61.82,5
115.0,62.14,5
116.0,62.41,5
117.0,62.66,5
118.0,62.85,5
119.0,62.94,5
120.0,63.07,5
