Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.24, 16.80, 0.00, 3.59, 1931.83, 15695.66
2.57, 48.80, 10.00, 506.61, 2156.14, 15695.66
4.90, 11.00, 20.00, 506.61, 2356.50, 15695.66
7.22, 3.30, 30.00, 533.02, 2328.65, 15695.66
9.54, 4.20, 0.00, 533.65, 2357.48, 15695.66
11.87, 7.60, 179.80, 540.74, 2325.63, 15695.66
14.19, 6.80, 0.00, 589.77, 2414.45, 15695.66
16.52, 16.70, 30.00, 606.47, 2448.20, 15695.66
18.85, 17.50, 0.00, 606.88, 2478.23, 15695.66
21.18, 17.40, 20.00, 607.26, 2469.29, 15695.66
23.51, 16.80, 30.00, 607.38, 2464.50, 15695.66
25.84, 26.40, 20.00, 607.63, 2469.48, 15695.66
28.18, 22.10, 30.00, 607.63, 2464.12, 15695.66
30.51, 17.50, 20.00, 608.51, 2462.33, 15695.66
32.83, 27.50, 20.00, 608.76, 2457.85, 15695.66
35.16, 19.80, 10.00, 609.13, 2458.94, 15695.66
37.49, 23.30, 40.00, 609.26, 2461.84, 15695.66
39.81, 15.30, 30.00, 609.38, 2467.75, 15695.66
42.14, 26.10, 30.00, 609.51, 2461.18, 15695.66
44.47, 17.60, 30.00, 609.76, 2463.37, 15695.66
46.80, 29.40, 20.00, 610.13, 2465.53, 15695.66
49.14, 19.00, 30.00, 610.13, 2472.81, 15695.66
51.48, 23.90, 30.00, 610.26, 2459.39, 15695.66
53.81, 17.80, 20.00, 610.38, 2462.89, 15695.66
56.14, 29.20, 10.00, 610.95, 2472.28, 15695.66
58.46, 22.70, 20.00, 611.33, 2476.46, 15695.66
60.79, 27.50, 20.00, 611.70, 2471.98, 15695.66
63.12, 20.50, 0.00, 611.95, 2478.36, 15695.66
65.46, 20.00, 40.00, 612.45, 2477.40, 15695.66
67.80, 19.00, 30.00, 612.70, 2475.14, 15695.66
70.14, 22.50, 20.00, 613.08, 2475.97, 15695.66
72.47, 20.00, 20.00, 609.99, 2480.72, 15695.66
74.79, 20.50, 40.00, 609.16, 2480.96, 15695.66
77.12, 15.10, 30.00, 609.29, 2486.27, 15695.66
79.45, 16.90, 40.00, 609.54, 2489.77, 15695.66
81.78, 15.70, 0.00, 610.04, 2491.55, 15695.66
84.10, 26.80, 20.00, 610.29, 2490.48, 15695.66
86.46, 16.50, 20.00, 610.29, 2495.53, 15695.66
88.79, 23.30, 20.00, 610.54, 2494.59, 15695.66
91.12, 16.00, 0.00, 610.79, 2487.62, 15695.66
93.44, 22.30, 30.00, 611.04, 2485.52, 15695.66
95.78, 16.50, 30.00, 611.29, 2487.73, 15695.66
98.11, 22.10, 20.00, 611.29, 2491.13, 15695.66
100.44, 18.80, 40.00, 611.54, 2496.38, 15695.66
102.78, 20.80, 20.00, 612.04, 2495.62, 15695.66
105.11, 16.00, 30.00, 612.41, 2492.97, 15695.66
107.45, 20.70, 0.00, 612.54, 2496.91, 15695.66
109.77, 15.30, 40.00, 612.79, 2497.77, 15695.66
112.10, 22.60, 20.00, 613.29, 2496.78, 15695.66
114.43, 20.00, 30.00, 613.54, 2502.07, 15695.66
116.76, 16.70, 10.00, 613.66, 2508.00, 15695.66
119.09, 17.50, 40.00, 613.91, 2504.15, 15695.66
121.42, 18.60, 20.00, 614.41, 2506.48, 15695.66
123.75, 14.40, 30.00, 614.79, 2517.61, 15695.66
126.08, 22.70, 40.00, 615.04, 2509.16, 15695.66
128.40, 16.90, 40.00, 615.41, 2510.38, 15695.66
