Time(s),Coverage(%),Number of running robots
1.0,10.22,3
2.0,10.22,3
3.0,10.22,3
4.0,10.22,3
5.0,10.22,3
6.0,10.22,3
7.0,10.22,3
8.0,10.22,3
9.0,10.22,3
10.0,11.34,3
11.0,13.63,3
12.0,15.44,3
13.0,15.74,3
14.0,15.87,3
15.0,16.04,3
16.0,16.41,3
17.0,17.16,3
18.0,17.79,3
19.0,18.73,3
20.0,19.79,3
21.0,20.82,3
22.0,20.92,3
23.0,21.33,3
24.0,21.66,3
25.0,21.86,3
26.0,21.93,3
27.0,22.06,3
28.0,22.17,3
29.0,22.23,3
30.0,22.38,3
31.0,22.80,3
32.0,23.42,3
33.0,23.84,3
34.0,24.27,3
35.0,24.27,3
36.0,24.37,3
37.0,24.55,3
38.0,24.63,3
39.0,24.78,3
40.0,24.96,3
41.0,25.14,3
42.0,25.41,3
43.0,25.77,3
44.0,26.18,3
45.0,26.38,3
46.0,26.75,3
47.0,26.76,3
48.0,26.92,3
49.0,26.97,3
50.0,27.14,3
51.0,27.38,3
52.0,27.71,3
53.0,27.96,3
54.0,28.21,3
55.0,28.49,3
56.0,28.94,3
57.0,29.34,3
58.0,29.85,3
59.0,30.29,3
60.0,30.75,3
61.0,31.12,3
62.0,31.87,3
63.0,32.97,3
64.0,33.47,3
65.0,33.93,3
66.0,34.52,3
67.0,35.12,3
68.0,35.49,3
69.0,35.75,3
70.0,35.95,3
71.0,36.07,3
72.0,36.08,3
73.0,36.21,3
74.0,36.57,3
75.0,36.98,3
76.0,37.27,3
77.0,37.50,3
78.0,37.58,3
79.0,37.60,3
80.0,37.64,3
81.0,37.66,3
82.0,37.71,3
83.0,37.86,3
84.0,38.10,3
85.0,38.37,3
86.0,39.31,3
87.0,39.44,3
88.0,39.45,3
89.0,39.55,3
90.0,39.56,3
91.0,39.60,3
92.0,39.65,3
93.0,39.70,3
94.0,40.09,3
95.0,40.59,3
96.0,40.99,3
97.0,41.51,3
98.0,42.25,3
99.0,42.82,3
100.0,42.85,3
101.0,43.70,3
102.0,44.83,3
103.0,45.05,3
104.0,45.11,3
105.0,45.12,3
106.0,45.12,3
107.0,45.13,3
108.0,45.13,3
109.0,45.13,3
110.0,45.15,3
111.0,45.33,3
112.0,45.52,3
113.0,45.62,3
114.0,45.68,3
115.0,45.88,3
116.0,46.20,3
117.0,46.47,3
118.0,47.02,3
119.0,47.28,3
120.0,47.54,3
