Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.23, 23.30, 0.00, 3.48, 1836.45, 15695.66
2.15, 13.60, 30.00, 321.37, 2014.26, 15695.66
4.07, 0.80, 10.00, 321.50, 2034.66, 15695.66
5.99, 9.20, 10.00, 322.50, 2087.32, 15695.66
7.91, 10.70, 9.90, 345.38, 2117.07, 15695.66
9.83, 2.50, 20.00, 345.76, 2167.13, 15695.66
11.76, 10.80, 179.70, 362.42, 2150.19, 15695.66
13.68, 5.00, 40.00, 375.26, 2202.14, 15695.66
15.60, 5.90, 0.00, 380.30, 2212.43, 15695.66
17.52, 12.50, 10.00, 380.42, 2196.24, 15695.66
19.45, 10.80, 10.00, 380.42, 2208.61, 15695.66
21.37, 8.50, 20.00, 380.42, 2185.59, 15695.66
23.29, 13.40, 20.00, 380.42, 2179.31, 15695.66
25.21, 11.00, 20.00, 380.42, 2179.65, 15695.66
27.14, 9.90, 19.90, 380.80, 2166.93, 15695.66
29.06, 7.50, 30.00, 381.17, 2164.51, 15695.66
30.99, 9.90, 20.00, 381.30, 2168.55, 15695.66
32.91, 12.50, 20.00, 381.30, 2163.05, 15695.66
34.83, 11.70, 20.00, 381.55, 2161.48, 15695.66
36.76, 7.50, 20.00, 381.80, 2161.75, 15695.66
38.68, 10.00, 30.00, 381.92, 2166.08, 15695.66
40.60, 11.70, 0.00, 382.17, 2161.93, 15695.66
42.53, 16.50, 20.00, 382.17, 2167.96, 15695.66
44.45, 10.80, 30.00, 382.30, 2169.13, 15695.66
46.37, 8.40, 40.00, 382.42, 2168.40, 15695.66
48.30, 12.30, 10.00, 382.42, 2169.06, 15695.66
50.22, 11.70, 10.00, 382.55, 2167.28, 15695.66
52.15, 7.60, 20.00, 382.55, 2164.08, 15695.66
54.07, 9.20, 20.00, 382.55, 2164.21, 15695.66
55.99, 12.50, 20.00, 382.80, 2169.32, 15695.66
57.92, 9.20, 20.00, 383.05, 2163.35, 15695.66
59.84, 10.00, 0.00, 383.05, 2160.02, 15695.66
61.76, 10.10, 10.00, 383.05, 2161.30, 15695.66
63.69, 13.10, 20.00, 383.05, 2158.56, 15695.66
65.61, 8.40, 20.00, 383.05, 2163.29, 15695.66
67.54, 14.00, 30.00, 383.05, 2172.79, 15695.66
69.47, 10.10, 0.00, 383.05, 2172.39, 15695.66
71.40, 9.20, 20.00, 383.17, 2171.70, 15695.66
73.32, 17.50, 0.00, 383.30, 2162.09, 15695.66
75.24, 8.50, 30.00, 383.55, 2166.82, 15695.66
77.17, 10.00, 0.00, 383.92, 2173.75, 15695.66
79.09, 9.20, 10.00, 384.05, 2169.37, 15695.66
81.01, 9.20, 0.00, 384.30, 2171.08, 15695.66
82.93, 12.60, 10.00, 382.75, 2165.97, 15695.66
84.86, 14.20, 20.00, 382.00, 2170.46, 15695.66
86.79, 8.40, 20.00, 382.00, 2168.78, 15695.66
88.72, 10.10, 20.00, 382.13, 2169.87, 15695.66
90.65, 16.70, 0.00, 382.25, 2178.62, 15695.66
92.58, 7.60, 20.00, 382.25, 2177.27, 15695.66
94.50, 8.30, 10.00, 382.25, 2178.46, 15695.66
96.42, 10.00, 30.00, 382.38, 2179.65, 15695.66
98.35, 15.80, 10.00, 382.38, 2176.50, 15695.66
100.27, 9.20, 10.00, 382.63, 2180.11, 15695.66
102.20, 14.80, 10.00, 382.75, 2184.71, 15695.66
104.12, 14.00, 10.00, 383.13, 2188.43, 15695.66
106.04, 8.30, 20.00, 383.25, 2176.02, 15695.66
107.97, 9.90, 10.00, 383.38, 2177.88, 15695.66
109.90, 10.00, 0.00, 383.38, 2173.49, 15695.66
111.82, 10.00, 0.00, 383.38, 2176.05, 15695.66
113.75, 10.00, 0.00, 383.63, 2174.93, 15695.66
115.67, 9.20, 20.00, 383.75, 2176.36, 15695.66
117.59, 10.20, 20.00, 383.88, 2175.73, 15695.66
119.52, 7.60, 10.00, 384.00, 2175.97, 15695.66
121.44, 9.20, 20.00, 384.13, 2179.59, 15695.66
123.36, 20.80, 10.00, 384.38, 2179.14, 15695.66
125.29, 8.50, 30.00, 384.63, 2177.53, 15695.66
127.21, 11.50, 10.00, 384.63, 2183.23, 15695.66
129.14, 29.40, 10.00, 384.63, 2156.65, 15695.66
