Time(s),Coverage(%),Number of running robots
1.0,0.00,13
2.0,0.00,13
3.0,0.00,13
4.0,4.74,13
5.0,20.27,13
6.0,23.32,13
7.0,24.19,13
8.0,24.86,13
9.0,25.53,13
10.0,26.16,13
11.0,26.55,13
12.0,27.07,13
13.0,27.43,13
14.0,27.67,13
15.0,27.94,13
16.0,28.02,13
17.0,28.11,13
18.0,28.32,13
19.0,28.39,13
20.0,28.43,13
21.0,28.48,13
22.0,28.57,13
23.0,28.60,13
24.0,28.66,13
25.0,28.76,13
26.0,28.76,13
27.0,28.84,13
28.0,28.89,13
29.0,28.89,13
30.0,29.12,13
31.0,29.32,13
32.0,29.51,13
33.0,29.67,13
34.0,29.82,13
35.0,30.12,13
36.0,30.29,13
37.0,30.33,13
38.0,30.58,13
39.0,30.85,13
40.0,30.85,13
41.0,31.26,13
42.0,31.65,13
43.0,31.91,13
44.0,32.04,13
45.0,32.30,13
46.0,32.48,13
47.0,32.63,13
48.0,32.80,13
49.0,32.75,13
50.0,33.02,13
51.0,33.48,13
52.0,33.48,13
53.0,34.20,13
54.0,34.49,13
55.0,34.70,13
56.0,35.16,13
57.0,35.32,13
58.0,35.57,13
59.0,35.65,13
60.0,35.88,13
61.0,36.23,13
62.0,36.70,13
63.0,37.27,13
64.0,37.79,13
65.0,38.66,13
66.0,39.35,13
67.0,39.81,13
68.0,40.18,13
69.0,40.18,13
70.0,40.79,13
71.0,41.29,13
72.0,41.62,13
73.0,41.99,13
74.0,41.99,13
75.0,43.15,13
76.0,43.45,13
77.0,43.45,13
78.0,44.44,13
79.0,44.79,13
80.0,45.27,13
81.0,45.44,13
82.0,45.69,13
83.0,45.98,13
84.0,46.18,13
85.0,46.52,13
86.0,46.80,13
87.0,47.11,13
88.0,47.11,13
89.0,47.79,13
90.0,48.07,13
91.0,48.39,13
92.0,48.80,13
93.0,49.03,13
94.0,49.36,13
95.0,49.70,13
96.0,49.87,13
97.0,50.17,13
98.0,50.46,13
99.0,50.46,13
100.0,50.91,13
101.0,51.04,13
102.0,51.39,13
103.0,51.58,13
104.0,51.58,13
105.0,51.78,13
106.0,51.94,13
107.0,52.12,13
108.0,52.12,13
109.0,52.62,13
110.0,53.26,13
111.0,53.26,13
112.0,54.42,13
113.0,54.93,13
114.0,55.69,13
115.0,56.68,13
116.0,57.05,13
117.0,57.45,13
118.0,57.45,13
119.0,57.96,13
120.0,58.72,13
