Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.22, 22.50, 0.00, 3.45, 1907.83, 15695.66
3.18, 75.20, 119.80, 791.57, 2227.06, 15695.66
6.11, 5.00, 59.90, 793.70, 2464.41, 15695.66
9.09, 51.20, 30.00, 823.04, 2527.30, 15695.66
12.02, 5.00, 40.00, 823.04, 2520.00, 15695.66
14.97, 100.00, 139.20, 943.10, 2714.71, 15695.66
17.90, 23.30, 49.90, 978.91, 2894.07, 15695.66
20.85, 32.80, 70.00, 980.44, 2964.56, 15695.66
23.78, 26.10, 59.90, 982.07, 2971.10, 15695.66
26.72, 38.30, 50.00, 983.32, 2979.64, 15695.66
29.68, 24.80, 49.90, 984.60, 2965.21, 15695.66
32.63, 41.30, 50.00, 985.23, 2975.05, 15695.66
35.58, 38.80, 39.90, 986.25, 2972.99, 15695.66
38.53, 32.80, 60.00, 986.62, 2978.46, 15695.66
41.49, 38.80, 49.90, 986.62, 2985.07, 15695.66
44.42, 40.00, 40.00, 987.62, 2978.34, 15695.66
47.35, 25.40, 40.00, 987.88, 2981.84, 15695.66
50.30, 30.00, 69.90, 988.00, 2984.21, 15695.66
53.24, 47.90, 20.00, 988.90, 2992.97, 15695.66
56.20, 28.60, 49.80, 989.77, 2990.32, 15695.66
59.14, 27.30, 120.00, 990.77, 2996.48, 15695.66
62.09, 29.90, 80.00, 992.40, 3004.92, 15695.66
65.04, 35.80, 30.00, 993.52, 3002.42, 15695.66
67.99, 37.20, 59.70, 994.15, 3002.54, 15695.66
70.94, 41.30, 20.00, 989.11, 3006.66, 15695.66
73.88, 29.70, 30.00, 988.51, 3004.47, 15695.66
76.83, 32.00, 59.80, 988.76, 3007.40, 15695.66
79.77, 40.20, 40.00, 989.63, 3011.44, 15695.66
82.70, 34.50, 50.00, 990.63, 3024.84, 15695.66
85.63, 25.60, 60.00, 991.13, 3025.89, 15695.66
88.58, 35.80, 60.00, 991.76, 3030.21, 15695.66
91.53, 27.10, 59.90, 992.76, 3034.73, 15695.66
94.48, 24.20, 40.00, 993.38, 3038.14, 15695.66
97.42, 38.10, 30.00, 994.13, 3043.09, 15695.66
100.36, 24.60, 79.90, 995.26, 3047.48, 15695.66
103.29, 28.00, 20.00, 995.63, 3050.29, 15695.66
106.03, 10.80, 0.00, 882.56, 2998.62, 15695.66
108.75, 11.80, 10.00, 882.68, 2988.04, 15695.66
111.48, 7.70, 0.00, 882.68, 2989.22, 15695.66
114.22, 7.70, 0.00, 882.68, 2986.43, 15695.66
116.94, 9.20, 10.00, 882.68, 2988.32, 15695.66
119.68, 12.60, 0.00, 882.68, 2987.90, 15695.66
122.40, 8.50, 10.00, 882.68, 2989.05, 15695.66
125.14, 9.20, 0.00, 882.68, 2989.14, 15695.66
127.86, 9.20, 20.00, 882.68, 2990.57, 15695.66
