Time(s),Coverage(%),Number of running robots
1.0,15.77,13
2.0,15.77,13
3.0,15.77,13
4.0,15.77,13
5.0,15.77,13
6.0,15.77,13
7.0,15.77,13
8.0,15.77,13
9.0,15.77,13
10.0,15.77,13
11.0,15.77,13
12.0,15.77,13
13.0,15.77,13
14.0,15.77,13
15.0,17.07,13
16.0,19.02,13
17.0,21.29,13
18.0,22.85,13
19.0,24.09,13
20.0,25.34,13
21.0,26.21,13
22.0,26.90,13
23.0,27.14,13
24.0,27.43,13
25.0,27.64,13
26.0,27.91,13
27.0,28.11,13
28.0,28.11,13
29.0,28.34,13
30.0,28.80,13
31.0,29.11,13
32.0,30.09,13
33.0,31.32,13
34.0,32.29,13
35.0,32.73,13
36.0,33.91,13
37.0,35.18,13
38.0,36.45,13
39.0,37.38,13
40.0,37.97,13
41.0,38.32,13
42.0,38.71,13
43.0,39.00,13
44.0,39.38,13
45.0,39.44,13
46.0,39.73,13
47.0,40.01,13
48.0,40.33,13
49.0,40.39,13
50.0,41.39,13
51.0,42.51,13
52.0,43.42,13
53.0,43.89,13
54.0,44.04,13
55.0,44.04,13
56.0,44.28,13
57.0,44.63,13
58.0,44.85,13
59.0,44.98,13
60.0,45.36,13
61.0,45.49,13
62.0,45.69,13
63.0,45.91,13
64.0,46.12,13
65.0,46.27,13
66.0,46.66,13
67.0,46.91,13
68.0,47.35,13
69.0,47.35,13
70.0,47.46,13
71.0,47.97,13
72.0,48.04,13
73.0,48.15,13
74.0,48.24,13
75.0,48.47,13
76.0,48.53,13
77.0,48.82,13
78.0,48.82,13
79.0,49.16,12
80.0,49.43,12
81.0,49.43,12
82.0,49.43,12
83.0,49.43,12
84.0,49.43,12
85.0,49.43,12
86.0,49.43,12
87.0,49.43,12
88.0,49.43,12
89.0,49.43,12
90.0,49.43,12
91.0,49.43,12
92.0,49.43,12
93.0,49.43,12
94.0,49.43,12
95.0,49.43,12
96.0,49.43,12
97.0,49.43,12
98.0,49.43,12
99.0,49.43,12
100.0,49.43,12
101.0,49.43,12
102.0,49.43,12
103.0,49.43,12
104.0,49.43,12
105.0,49.43,12
106.0,49.43,12
107.0,49.43,12
108.0,49.43,12
109.0,49.43,12
110.0,49.43,12
111.0,49.43,12
112.0,49.43,12
113.0,49.43,12
114.0,49.43,12
115.0,49.43,12
116.0,49.43,12
117.0,49.43,12
118.0,49.43,12
119.0,49.43,12
120.0,49.43,12
