Time(s),Coverage(%),Number of running robots
1.0,0.00,2
2.0,0.00,2
3.0,0.00,2
4.0,10.99,2
5.0,11.92,2
6.0,12.52,2
7.0,12.52,2
8.0,12.73,2
9.0,13.07,2
10.0,13.43,2
11.0,13.56,2
12.0,13.63,2
13.0,13.72,2
14.0,13.96,2
15.0,14.12,2
16.0,14.21,2
17.0,14.28,2
18.0,14.39,2
19.0,14.51,2
20.0,14.62,2
21.0,14.67,2
22.0,14.74,2
23.0,14.88,2
24.0,14.97,2
25.0,15.05,2
26.0,15.13,2
27.0,15.19,2
28.0,15.30,2
29.0,15.36,2
30.0,15.43,2
31.0,15.51,2
32.0,15.71,2
33.0,15.71,2
34.0,15.79,2
35.0,15.84,2
36.0,15.89,2
37.0,16.00,2
38.0,16.04,2
39.0,16.14,2
40.0,16.24,2
41.0,16.45,2
42.0,16.56,2
43.0,16.68,2
44.0,16.93,2
45.0,17.03,2
46.0,17.12,2
47.0,17.30,2
48.0,17.64,2
49.0,17.72,2
50.0,17.89,2
51.0,18.05,2
52.0,18.18,2
53.0,18.27,2
54.0,18.41,2
55.0,18.54,2
56.0,18.56,2
57.0,18.67,2
58.0,18.73,2
59.0,18.84,2
60.0,18.93,2
61.0,19.02,2
62.0,19.08,2
63.0,19.23,2
64.0,19.34,2
65.0,19.42,2
66.0,19.54,2
67.0,19.63,2
68.0,19.73,2
69.0,19.81,2
70.0,19.84,2
71.0,19.86,2
72.0,19.88,2
73.0,19.91,2
74.0,19.96,2
75.0,19.96,2
76.0,20.00,2
77.0,20.06,2
78.0,20.07,2
79.0,20.14,2
80.0,20.16,2
81.0,20.25,2
82.0,20.30,2
83.0,20.31,2
84.0,20.32,2
85.0,20.32,2
86.0,20.35,2
87.0,20.43,2
88.0,20.52,2
89.0,20.67,2
90.0,20.84,2
91.0,20.98,2
92.0,21.12,2
93.0,21.27,2
94.0,21.70,2
95.0,21.92,2
96.0,22.09,2
97.0,22.21,2
98.0,22.52,2
99.0,22.70,2
100.0,22.86,2
101.0,23.02,2
102.0,23.32,2
103.0,23.65,2
104.0,23.91,2
105.0,24.08,2
106.0,24.61,2
107.0,25.14,2
108.0,25.57,2
109.0,25.85,2
110.0,26.19,2
111.0,26.44,2
112.0,26.87,2
113.0,27.14,2
114.0,27.29,2
115.0,27.74,2
116.0,28.33,2
117.0,28.87,2
118.0,29.36,2
119.0,29.70,2
120.0,30.09,2
