Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.24, 19.20, 0.00, 3.49, 1828.04, 15695.66
2.16, 17.60, 0.00, 320.86, 1945.79, 15695.66
4.08, 1.70, 30.00, 320.98, 2037.18, 15695.66
6.00, 5.90, 20.00, 322.36, 2082.52, 15695.66
7.93, 10.90, 10.00, 345.82, 2103.80, 15695.66
9.85, 2.50, 10.00, 346.19, 2131.32, 15695.66
11.77, 10.10, 179.60, 361.69, 2124.64, 15695.66
13.69, 5.00, 50.00, 375.21, 2199.13, 15695.66
15.61, 6.80, 20.00, 380.50, 2220.83, 15695.66
17.54, 10.90, 10.00, 380.75, 2191.45, 15695.66
19.46, 11.90, 30.00, 380.87, 2185.10, 15695.66
21.38, 8.30, 10.00, 380.87, 2176.75, 15695.66
23.31, 8.50, 30.00, 381.00, 2178.50, 15695.66
25.23, 11.60, 10.00, 381.25, 2169.27, 15695.66
27.15, 9.90, 40.00, 381.37, 2160.21, 15695.66
29.07, 8.40, 10.00, 381.37, 2161.01, 15695.66
31.00, 6.00, 30.00, 381.50, 2165.81, 15695.66
32.92, 7.60, 20.00, 381.62, 2163.17, 15695.66
34.84, 11.70, 20.00, 381.62, 2155.76, 15695.66
36.76, 10.90, 20.00, 381.75, 2156.21, 15695.66
38.69, 7.60, 10.00, 381.75, 2157.15, 15695.66
40.61, 9.20, 20.00, 381.87, 2157.18, 15695.66
42.54, 10.10, 10.00, 382.00, 2164.21, 15695.66
44.46, 9.50, 0.00, 382.00, 2158.91, 15695.66
46.38, 12.90, 10.00, 382.00, 2166.58, 15695.66
48.31, 7.60, 10.00, 382.12, 2152.37, 15695.66
50.23, 9.10, 10.00, 382.12, 2155.09, 15695.66
52.15, 7.60, 10.00, 382.25, 2156.84, 15695.66
54.08, 11.80, 0.00, 382.25, 2156.57, 15695.66
56.00, 11.80, 30.00, 382.37, 2156.80, 15695.66
57.92, 9.20, 20.00, 382.37, 2155.41, 15695.66
59.84, 8.40, 30.00, 382.37, 2157.23, 15695.66
61.77, 9.20, 10.00, 382.50, 2162.64, 15695.66
63.69, 9.20, 0.00, 382.50, 2155.61, 15695.66
65.61, 10.30, 29.90, 382.62, 2156.44, 15695.66
67.53, 9.10, 10.00, 382.75, 2162.30, 15695.66
69.46, 11.10, 10.00, 383.00, 2159.03, 15695.66
71.38, 10.70, 10.00, 383.12, 2157.38, 15695.66
73.30, 6.80, 20.00, 383.25, 2155.37, 15695.66
75.24, 13.60, 20.00, 383.37, 2154.01, 15695.66
77.16, 13.90, 20.00, 383.37, 2148.34, 15695.66
79.08, 9.30, 10.00, 383.37, 2151.14, 15695.66
81.00, 15.10, 20.00, 383.50, 2152.91, 15695.66
82.92, 14.50, 0.00, 381.25, 2147.82, 15695.66
84.84, 10.10, 0.00, 381.50, 2147.87, 15695.66
86.77, 10.10, 20.00, 381.50, 2152.62, 15695.66
88.69, 8.40, 10.00, 381.50, 2154.46, 15695.66
90.62, 13.60, 30.00, 381.62, 2147.98, 15695.66
92.54, 11.50, 30.00, 381.75, 2149.30, 15695.66
94.46, 14.90, 30.00, 381.87, 2154.24, 15695.66
96.39, 20.50, 30.00, 382.12, 2153.62, 15695.66
98.31, 7.60, 10.00, 382.25, 2154.48, 15695.66
100.23, 10.80, 20.00, 382.25, 2159.88, 15695.66
102.16, 9.20, 10.00, 382.25, 2157.73, 15695.66
104.08, 12.50, 10.00, 382.37, 2162.13, 15695.66
106.00, 9.20, 30.00, 382.75, 2167.64, 15695.66
107.93, 15.00, 20.00, 382.75, 2168.47, 15695.66
109.86, 10.10, 10.00, 382.87, 2162.65, 15695.66
111.78, 8.40, 10.00, 383.12, 2160.78, 15695.66
113.71, 8.40, 10.00, 383.12, 2155.60, 15695.66
115.63, 9.30, 20.00, 383.25, 2153.56, 15695.66
117.55, 8.30, 20.00, 383.50, 2156.67, 15695.66
119.48, 10.00, 30.00, 384.00, 2162.62, 15695.66
121.40, 7.70, 10.00, 384.00, 2168.41, 15695.66
123.33, 15.80, 20.00, 384.12, 2171.30, 15695.66
125.26, 9.20, 20.00, 384.25, 2183.34, 15695.66
127.18, 8.50, 10.00, 384.62, 2175.54, 15695.66
129.10, 15.30, 10.00, 385.00, 2150.14, 15695.66
