Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.26, 18.50, 0.00, 3.68, 1666.67, 15695.66
1.57, 0.00, 0.00, 67.34, 1716.73, 15695.66
2.89, 9.20, 0.00, 67.34, 1746.70, 15695.66
4.20, 0.00, 0.00, 67.34, 1768.13, 15695.66
5.52, 0.00, 0.00, 67.34, 1767.60, 15695.66
7.23, 2.50, 0.00, 192.13, 1794.38, 15695.66
8.95, 1.70, 0.00, 192.13, 1797.02, 15695.66
10.67, 4.10, 10.00, 192.13, 1782.08, 15695.66
12.38, 0.80, 0.00, 192.13, 1766.12, 15695.66
14.10, 1.70, 0.00, 192.13, 1751.62, 15695.66
15.82, 0.80, 0.00, 192.13, 1739.80, 15695.66
17.53, 5.00, 20.00, 192.13, 1732.06, 15695.66
19.25, 0.80, 0.00, 192.13, 1725.50, 15695.66
20.97, 1.70, 0.00, 192.13, 1719.88, 15695.66
22.68, 5.80, 10.00, 192.26, 1712.34, 15695.66
24.40, 0.80, 0.00, 192.26, 1707.88, 15695.66
26.12, 0.80, 10.00, 192.26, 1697.30, 15695.66
27.83, 0.80, 0.00, 192.26, 1698.02, 15695.66
29.55, 2.50, 0.00, 192.26, 1697.45, 15695.66
31.26, 0.80, 0.00, 192.38, 1695.08, 15695.66
32.98, 1.70, 0.00, 192.38, 1695.20, 15695.66
34.70, 2.50, 10.00, 192.38, 1695.44, 15695.66
36.41, 2.50, 20.00, 192.38, 1695.39, 15695.66
38.13, 0.80, 0.00, 192.38, 1691.62, 15695.66
39.85, 4.20, 0.00, 192.38, 1688.45, 15695.66
41.56, 1.70, 0.00, 192.38, 1688.83, 15695.66
43.28, 1.70, 0.00, 192.38, 1688.12, 15695.66
45.00, 1.70, 0.00, 192.38, 1690.03, 15695.66
46.71, 2.50, 10.00, 192.38, 1683.93, 15695.66
48.43, 2.50, 10.00, 192.38, 1684.17, 15695.66
50.14, 1.70, 10.00, 192.38, 1684.89, 15695.66
51.86, 5.00, 20.00, 192.38, 1685.07, 15695.66
53.58, 0.80, 10.00, 192.38, 1685.27, 15695.66
55.29, 2.50, 0.00, 192.38, 1684.96, 15695.66
57.01, 5.80, 20.00, 192.38, 1685.03, 15695.66
58.72, 1.70, 10.00, 192.38, 1683.71, 15695.66
60.45, 1.70, 0.00, 192.38, 1683.45, 15695.66
62.17, 0.80, 0.00, 192.38, 1683.46, 15695.66
63.89, 0.80, 0.00, 192.38, 1682.84, 15695.66
65.61, 1.70, 10.00, 192.38, 1683.68, 15695.66
67.33, 0.80, 10.00, 192.38, 1683.45, 15695.66
69.04, 5.00, 0.00, 192.38, 1683.62, 15695.66
70.76, 2.50, 0.00, 192.38, 1683.08, 15695.66
72.48, 1.70, 19.90, 192.38, 1683.27, 15695.66
74.19, 5.10, 0.00, 192.38, 1684.19, 15695.66
75.91, 1.70, 10.00, 192.38, 1680.56, 15695.66
77.63, 1.70, 10.00, 192.38, 1681.78, 15695.66
79.35, 0.80, 10.00, 192.38, 1675.75, 15695.66
81.07, 2.50, 10.00, 192.38, 1670.61, 15695.66
82.78, 1.70, 0.00, 192.38, 1670.91, 15695.66
84.50, 1.70, 0.00, 192.38, 1669.88, 15695.66
86.22, 1.70, 0.00, 192.38, 1670.72, 15695.66
87.93, 0.80, 10.00, 192.38, 1671.69, 15695.66
89.65, 1.70, 10.00, 192.38, 1671.37, 15695.66
91.36, 5.00, 10.00, 192.38, 1671.84, 15695.66
93.08, 1.70, 10.00, 192.38, 1672.07, 15695.66
94.80, 0.80, 10.00, 192.38, 1671.82, 15695.66
96.52, 5.10, 0.00, 192.38, 1671.44, 15695.66
98.24, 0.80, 0.00, 192.38, 1672.46, 15695.66
99.95, 0.80, 10.00, 192.38, 1672.07, 15695.66
101.67, 1.70, 10.00, 192.38, 1672.81, 15695.66
103.39, 1.70, 10.00, 192.38, 1674.27, 15695.66
105.11, 1.70, 0.00, 192.38, 1673.33, 15695.66
106.83, 0.80, 0.00, 192.38, 1674.54, 15695.66
108.55, 7.40, 10.00, 192.38, 1674.78, 15695.66
110.26, 0.80, 10.00, 192.38, 1674.62, 15695.66
111.99, 1.70, 10.00, 192.38, 1673.88, 15695.66
113.71, 8.30, 10.00, 192.38, 1674.34, 15695.66
115.43, 0.80, 10.00, 192.38, 1675.42, 15695.66
117.15, 1.70, 10.00, 192.38, 1676.87, 15695.66
118.86, 5.00, 20.00, 192.38, 1677.00, 15695.66
120.59, 1.70, 20.00, 192.38, 1678.17, 15695.66
122.30, 1.70, 0.00, 192.63, 1676.61, 15695.66
124.03, 10.10, 0.00, 192.76, 1662.93, 15695.66
