Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.28, 16.80, 0.00, 3.61, 1855.90, 15695.66
2.20, 12.70, 20.00, 321.32, 1993.11, 15695.66
4.12, 1.70, 10.00, 321.45, 2033.71, 15695.66
6.04, 9.20, 20.00, 322.82, 2068.22, 15695.66
7.96, 10.10, 49.70, 345.69, 2083.17, 15695.66
9.89, 1.70, 10.00, 345.94, 2092.70, 15695.66
11.82, 10.10, 149.90, 363.57, 2077.21, 15695.66
13.74, 4.20, 39.90, 377.77, 2161.04, 15695.66
15.66, 8.30, 10.00, 380.14, 2180.62, 15695.66
17.58, 9.00, 0.00, 380.52, 2185.09, 15695.66
19.50, 9.30, 20.00, 380.77, 2176.54, 15695.66
21.43, 8.50, 10.00, 380.77, 2161.15, 15695.66
23.36, 10.20, 10.00, 381.14, 2152.59, 15695.66
25.29, 9.20, 10.00, 381.14, 2143.89, 15695.66
27.21, 9.20, 50.00, 381.27, 2145.27, 15695.66
29.14, 9.20, 20.00, 381.64, 2153.37, 15695.66
31.06, 11.90, 10.00, 381.64, 2148.37, 15695.66
32.98, 6.80, 30.00, 381.91, 2136.10, 15695.66
34.90, 12.60, 20.00, 381.91, 2142.98, 15695.66
36.83, 6.80, 10.00, 381.91, 2135.04, 15695.66
38.75, 12.60, 20.00, 381.91, 2142.14, 15695.66
40.67, 16.00, 0.00, 381.91, 2143.05, 15695.66
42.60, 8.30, 20.00, 381.91, 2143.34, 15695.66
44.53, 9.20, 10.00, 382.03, 2143.23, 15695.66
46.45, 10.80, 20.00, 382.03, 2148.84, 15695.66
48.37, 11.70, 10.00, 382.16, 2147.00, 15695.66
50.29, 10.10, 0.00, 382.41, 2141.43, 15695.66
52.22, 10.90, 10.00, 382.41, 2140.80, 15695.66
54.14, 9.20, 10.00, 382.53, 2145.89, 15695.66
56.07, 10.00, 10.00, 382.66, 2148.68, 15695.66
57.99, 13.30, 10.00, 382.66, 2141.09, 15695.66
59.91, 8.50, 10.00, 382.66, 2136.86, 15695.66
61.84, 14.90, 20.00, 382.66, 2137.71, 15695.66
63.76, 7.60, 20.00, 382.66, 2142.22, 15695.66
65.69, 11.80, 20.00, 382.91, 2139.19, 15695.66
67.62, 14.50, 30.00, 383.03, 2144.20, 15695.66
69.54, 7.60, 10.00, 383.28, 2149.28, 15695.66
71.46, 10.00, 20.00, 383.53, 2149.27, 15695.66
73.39, 13.60, 10.00, 383.66, 2148.04, 15695.66
75.31, 9.20, 0.00, 383.78, 2138.58, 15695.66
77.24, 8.40, 0.00, 383.91, 2141.41, 15695.66
79.16, 9.30, 10.00, 382.59, 2146.09, 15695.66
81.08, 10.10, 10.00, 381.85, 2140.82, 15695.66
83.01, 8.40, 0.00, 381.97, 2146.68, 15695.66
84.93, 13.60, 10.00, 382.10, 2150.48, 15695.66
86.86, 10.20, 30.00, 382.10, 2146.20, 15695.66
88.79, 10.10, 20.00, 382.22, 2141.35, 15695.66
90.71, 7.60, 10.00, 382.35, 2142.37, 15695.66
92.64, 11.70, 10.00, 382.47, 2149.19, 15695.66
94.56, 9.20, 20.00, 382.47, 2147.04, 15695.66
96.49, 9.90, 0.00, 382.85, 2147.04, 15695.66
98.42, 10.10, 20.00, 382.85, 2147.73, 15695.66
100.34, 8.50, 10.00, 382.85, 2143.93, 15695.66
102.26, 10.80, 10.00, 383.22, 2152.53, 15695.66
104.20, 7.70, 20.00, 383.47, 2154.01, 15695.66
106.13, 9.20, 0.00, 383.72, 2151.80, 15695.66
108.06, 6.80, 20.00, 383.72, 2155.65, 15695.66
109.98, 9.20, 0.00, 383.97, 2143.66, 15695.66
111.90, 10.10, 20.00, 383.97, 2152.76, 15695.66
113.83, 7.70, 20.00, 384.10, 2150.05, 15695.66
115.76, 10.80, 20.00, 384.22, 2154.14, 15695.66
117.68, 7.60, 30.00, 384.72, 2154.46, 15695.66
119.60, 8.60, 10.00, 384.72, 2151.96, 15695.66
121.52, 7.60, 20.00, 384.72, 2161.02, 15695.66
123.45, 6.00, 20.00, 384.72, 2157.30, 15695.66
125.37, 9.30, 10.00, 384.97, 2158.79, 15695.66
127.29, 10.90, 20.00, 385.10, 2160.25, 15695.66
129.21, 16.00, 10.00, 385.47, 2144.95, 15695.66
