Time(s),Coverage(%),Number of running robots
1.0,10.58,3
2.0,10.58,3
3.0,10.58,3
4.0,10.58,3
5.0,10.58,3
6.0,10.58,3
7.0,10.58,3
8.0,10.58,3
9.0,10.58,3
10.0,10.58,3
11.0,14.94,3
12.0,15.55,3
13.0,15.78,3
14.0,15.88,3
15.0,16.07,3
16.0,16.24,3
17.0,16.50,3
18.0,17.12,3
19.0,17.87,3
20.0,19.23,3
21.0,20.74,3
22.0,21.80,3
23.0,22.46,3
24.0,22.93,3
25.0,22.92,3
26.0,22.98,3
27.0,23.32,3
28.0,23.43,3
29.0,23.53,3
30.0,23.60,3
31.0,23.68,3
32.0,23.77,3
33.0,23.82,3
34.0,23.86,3
35.0,23.94,3
36.0,24.02,3
37.0,24.25,3
38.0,24.47,3
39.0,24.64,3
40.0,25.34,3
41.0,26.06,3
42.0,26.53,3
43.0,26.71,3
44.0,26.76,3
45.0,27.06,3
46.0,27.25,3
47.0,27.31,3
48.0,27.33,3
49.0,27.47,3
50.0,27.64,3
51.0,27.82,3
52.0,28.39,3
53.0,29.19,3
54.0,29.54,3
55.0,29.77,3
56.0,29.97,3
57.0,30.23,3
58.0,30.68,3
59.0,31.20,3
60.0,31.82,3
61.0,32.18,3
62.0,32.38,3
63.0,32.56,3
64.0,32.78,3
65.0,33.51,3
66.0,34.26,3
67.0,35.29,3
68.0,36.51,3
69.0,37.51,3
70.0,37.54,3
71.0,37.57,3
72.0,38.09,3
73.0,38.17,3
74.0,38.29,3
75.0,38.33,3
76.0,38.37,3
77.0,38.39,3
78.0,38.46,3
79.0,38.46,3
80.0,38.46,3
81.0,38.50,3
82.0,38.53,3
83.0,38.62,3
84.0,38.62,3
85.0,38.66,3
86.0,38.71,3
87.0,39.23,3
88.0,40.73,3
89.0,41.65,3
90.0,42.34,3
91.0,42.70,3
92.0,43.17,3
93.0,43.53,3
94.0,44.02,3
95.0,44.57,3
96.0,45.16,3
97.0,45.48,3
98.0,45.70,3
99.0,45.99,3
100.0,46.12,3
101.0,46.31,3
102.0,46.44,3
103.0,46.62,3
104.0,46.68,3
105.0,46.72,3
106.0,46.88,3
107.0,46.98,3
108.0,46.98,3
109.0,46.99,3
110.0,47.01,3
111.0,47.02,3
112.0,47.06,3
113.0,47.17,3
114.0,47.35,3
115.0,47.45,3
116.0,47.60,3
117.0,47.67,3
118.0,47.75,3
119.0,47.83,3
120.0,47.87,3
