Time(s),Coverage(%),Number of running robots
1.0,0.00,3
2.0,0.00,3
3.0,0.00,3
4.0,12.78,3
5.0,12.90,3
6.0,14.93,3
7.0,15.47,3
8.0,15.69,3
9.0,15.80,3
10.0,15.86,3
11.0,15.90,3
12.0,15.95,3
13.0,16.08,3
14.0,16.16,3
15.0,16.41,3
16.0,16.56,3
17.0,16.67,3
18.0,16.80,3
19.0,16.91,3
20.0,16.97,3
21.0,17.02,3
22.0,17.07,3
23.0,17.15,3
24.0,17.21,3
25.0,17.30,3
26.0,17.45,3
27.0,17.51,3
28.0,17.62,3
29.0,17.77,3
30.0,17.85,3
31.0,17.85,3
32.0,17.94,3
33.0,18.09,3
34.0,18.18,3
35.0,18.25,3
36.0,18.36,3
37.0,18.41,3
38.0,18.50,3
39.0,18.59,3
40.0,18.66,3
41.0,18.78,3
42.0,18.86,3
43.0,18.91,3
44.0,18.96,3
45.0,19.06,3
46.0,19.20,3
47.0,19.36,3
48.0,19.57,3
49.0,19.66,3
50.0,19.76,3
51.0,19.90,3
52.0,20.04,3
53.0,20.17,3
54.0,20.32,3
55.0,20.46,3
56.0,20.55,3
57.0,20.58,3
58.0,20.66,3
59.0,20.72,3
60.0,20.75,3
61.0,20.80,3
62.0,20.94,3
63.0,21.00,3
64.0,21.11,3
65.0,21.15,3
66.0,21.16,3
67.0,21.24,3
68.0,21.36,3
69.0,21.42,3
70.0,21.48,3
71.0,21.56,3
72.0,21.67,3
73.0,21.68,3
74.0,21.70,3
75.0,21.78,3
76.0,21.80,3
77.0,21.82,3
78.0,21.83,3
79.0,21.87,3
80.0,21.91,3
81.0,21.92,3
82.0,21.98,3
83.0,21.99,3
84.0,22.04,3
85.0,22.09,3
86.0,22.12,3
87.0,22.20,3
88.0,22.33,3
89.0,22.34,3
90.0,22.35,3
91.0,22.39,3
92.0,22.42,3
93.0,22.45,3
94.0,22.46,3
95.0,22.49,3
96.0,22.50,3
97.0,22.55,3
98.0,22.70,3
99.0,22.90,3
100.0,23.04,3
101.0,23.37,3
102.0,23.64,3
103.0,23.85,3
104.0,24.27,3
105.0,24.58,3
106.0,24.81,3
107.0,25.02,3
108.0,25.16,3
109.0,25.24,3
110.0,25.54,3
111.0,25.66,3
112.0,25.75,3
113.0,25.81,3
114.0,25.91,3
115.0,25.96,3
116.0,26.01,3
117.0,26.14,3
118.0,26.22,3
119.0,26.26,3
120.0,26.29,3
