Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.27, 16.80, 0.00, 3.47, 1667.70, 15695.66
1.58, 0.80, 0.00, 66.79, 1733.89, 15695.66
2.90, 9.20, 0.00, 66.79, 1772.91, 15695.66
4.21, 1.60, 0.00, 66.91, 1765.67, 15695.66
5.53, 0.00, 0.00, 66.91, 1766.68, 15695.66
7.45, 1.70, 0.00, 254.17, 1861.84, 15695.66
9.36, 2.50, 0.00, 254.17, 1846.88, 15695.66
11.29, 3.30, 10.00, 254.17, 1829.70, 15695.66
13.20, 3.30, 0.00, 254.17, 1817.34, 15695.66
15.12, 5.80, 0.00, 254.17, 1808.21, 15695.66
17.04, 1.70, 20.00, 254.17, 1804.28, 15695.66
18.96, 1.70, 20.00, 254.17, 1798.24, 15695.66
20.88, 1.70, 10.00, 254.17, 1794.35, 15695.66
22.80, 1.70, 20.00, 254.17, 1792.35, 15695.66
24.72, 1.70, 20.00, 254.17, 1790.42, 15695.66
26.64, 2.50, 10.00, 254.17, 1785.12, 15695.66
28.56, 2.50, 20.00, 254.17, 1785.22, 15695.66
30.48, 2.50, 20.00, 254.17, 1783.40, 15695.66
32.40, 1.70, 0.00, 254.17, 1784.14, 15695.66
34.32, 1.70, 10.00, 254.17, 1783.28, 15695.66
36.24, 1.70, 10.00, 254.17, 1784.66, 15695.66
38.16, 1.70, 0.00, 254.17, 1784.74, 15695.66
40.08, 10.90, 10.00, 254.17, 1783.41, 15695.66
42.00, 0.80, 20.00, 254.17, 1784.22, 15695.66
43.92, 1.70, 20.00, 254.17, 1782.62, 15695.66
45.85, 5.80, 10.00, 254.17, 1779.19, 15695.66
47.77, 0.80, 10.00, 254.17, 1780.08, 15695.66
49.69, 1.70, 10.00, 254.17, 1780.44, 15695.66
51.60, 1.70, 20.00, 254.17, 1780.31, 15695.66
53.54, 4.10, 0.00, 254.17, 1779.91, 15695.66
55.46, 1.70, 30.00, 254.17, 1778.38, 15695.66
57.38, 0.80, 30.00, 254.17, 1778.13, 15695.66
59.29, 8.30, 20.00, 254.17, 1778.77, 15695.66
61.21, 1.70, 0.00, 254.17, 1778.57, 15695.66
63.13, 1.70, 10.00, 254.17, 1778.86, 15695.66
65.05, 11.70, 20.00, 254.29, 1779.14, 15695.66
66.97, 1.70, 0.00, 254.29, 1780.51, 15695.66
68.88, 2.50, 10.00, 254.29, 1780.57, 15695.66
70.80, 6.60, 0.00, 254.29, 1781.15, 15695.66
72.73, 1.70, 10.00, 254.29, 1780.86, 15695.66
74.64, 1.70, 0.00, 254.29, 1778.27, 15695.66
76.56, 2.50, 20.00, 254.29, 1778.57, 15695.66
78.48, 3.30, 20.00, 254.29, 1778.80, 15695.66
80.40, 0.80, 10.00, 254.29, 1779.82, 15695.66
82.32, 1.70, 10.00, 254.29, 1780.13, 15695.66
84.24, 8.40, 10.00, 254.29, 1774.13, 15695.66
86.16, 2.50, 10.00, 254.29, 1774.02, 15695.66
88.08, 2.50, 10.00, 254.29, 1774.98, 15695.66
90.00, 11.90, 20.00, 254.42, 1771.90, 15695.66
91.92, 1.70, 20.00, 254.42, 1771.60, 15695.66
93.84, 2.50, 0.00, 254.42, 1770.82, 15695.66
95.76, 10.00, 0.00, 254.42, 1772.36, 15695.66
97.68, 2.50, 10.00, 254.54, 1772.39, 15695.66
99.59, 1.70, 0.00, 254.54, 1772.98, 15695.66
101.51, 0.80, 10.00, 254.54, 1773.48, 15695.66
103.43, 2.50, 10.00, 254.79, 1774.18, 15695.66
105.35, 3.30, 10.00, 254.79, 1775.12, 15695.66
107.27, 3.30, 0.00, 254.79, 1776.54, 15695.66
109.19, 5.00, 10.00, 254.79, 1777.21, 15695.66
111.11, 1.70, 10.00, 254.79, 1776.57, 15695.66
113.03, 2.50, 0.00, 254.79, 1775.67, 15695.66
114.95, 9.10, 20.00, 254.79, 1776.28, 15695.66
116.86, 3.30, 10.00, 254.79, 1777.08, 15695.66
118.79, 1.70, 20.00, 254.79, 1777.48, 15695.66
120.71, 10.10, 10.00, 254.79, 1777.44, 15695.66
122.62, 3.30, 0.00, 254.79, 1775.45, 15695.66
