Time(s),Coverage(%),Number of running robots
1.0,0.00,1
2.0,0.00,1
3.0,0.00,1
4.0,7.33,1
5.0,10.90,1
6.0,11.44,1
7.0,11.88,1
8.0,11.98,1
9.0,12.40,1
10.0,12.73,1
11.0,13.00,1
12.0,13.33,1
13.0,13.54,1
14.0,13.85,1
15.0,14.17,1
16.0,14.66,1
17.0,15.02,1
18.0,15.34,1
19.0,15.59,1
20.0,15.87,1
21.0,16.06,1
22.0,16.16,1
23.0,16.43,1
24.0,16.65,1
25.0,16.80,1
26.0,16.99,1
27.0,17.22,1
28.0,17.29,1
29.0,17.56,1
30.0,17.71,1
31.0,17.79,1
32.0,17.91,1
33.0,18.00,1
34.0,18.08,1
35.0,18.09,1
36.0,18.14,1
37.0,18.24,1
38.0,18.37,1
39.0,18.41,1
40.0,18.46,1
41.0,18.50,1
42.0,18.53,1
43.0,18.59,1
44.0,18.73,1
45.0,18.84,1
46.0,18.96,1
47.0,19.01,1
48.0,19.21,1
49.0,19.29,1
50.0,19.44,1
51.0,19.53,1
52.0,19.56,1
53.0,19.61,1
54.0,19.63,1
55.0,19.78,1
56.0,19.80,1
57.0,19.81,1
58.0,19.93,1
59.0,20.00,1
60.0,20.00,1
61.0,20.07,1
62.0,20.13,1
63.0,20.20,1
64.0,20.21,1
65.0,20.27,1
66.0,20.27,1
67.0,20.34,1
68.0,20.40,1
69.0,20.41,1
70.0,20.45,1
71.0,20.54,1
72.0,20.57,1
73.0,20.57,1
74.0,20.58,1
75.0,20.59,1
76.0,20.61,1
77.0,20.62,1
78.0,20.64,1
79.0,20.64,1
80.0,20.64,1
81.0,20.64,1
82.0,20.65,1
83.0,20.66,1
84.0,20.66,1
85.0,20.66,1
86.0,20.66,1
87.0,20.67,1
88.0,20.68,1
89.0,20.68,1
90.0,20.69,1
91.0,20.69,1
92.0,20.69,1
93.0,20.70,1
94.0,20.70,1
95.0,20.70,1
96.0,20.71,1
97.0,20.72,1
98.0,20.73,1
99.0,20.73,1
100.0,20.77,1
101.0,20.88,1
102.0,20.91,1
103.0,20.97,1
104.0,21.06,1
105.0,21.22,1
106.0,21.29,1
107.0,21.39,1
108.0,21.43,1
109.0,21.43,1
110.0,21.50,1
111.0,21.56,1
112.0,21.64,1
113.0,21.68,1
114.0,21.71,1
115.0,21.71,1
116.0,21.73,1
117.0,21.82,1
118.0,21.87,1
119.0,21.93,1
120.0,21.95,1
