Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.23, 20.80, 0.00, 3.47, 1563.98, 15695.66
1.55, 0.00, 0.00, 66.95, 1635.36, 15695.66
2.86, 8.40, 0.00, 66.95, 1653.50, 15695.66
4.17, 0.80, 0.00, 67.08, 1674.51, 15695.66
5.49, 0.80, 0.00, 67.08, 1669.58, 15695.66
7.00, 1.70, 10.00, 129.13, 1698.81, 15695.66
8.52, 0.80, 0.00, 129.13, 1699.41, 15695.66
10.04, 0.80, 0.00, 129.13, 1694.36, 15695.66
11.55, 0.80, 0.00, 129.13, 1682.13, 15695.66
13.07, 0.80, 10.00, 129.13, 1669.13, 15695.66
14.58, 2.50, 0.00, 129.13, 1658.06, 15695.66
16.10, 2.50, 0.00, 129.13, 1671.58, 15695.66
17.61, 0.80, 0.00, 129.13, 1664.95, 15695.66
19.13, 1.70, 0.00, 129.13, 1663.15, 15695.66
20.64, 1.70, 0.00, 129.13, 1659.05, 15695.66
22.16, 0.80, 0.00, 129.13, 1649.79, 15695.66
23.68, 2.50, 10.00, 129.13, 1639.93, 15695.66
25.19, 1.70, 10.00, 129.13, 1635.19, 15695.66
26.71, 0.80, 0.00, 129.13, 1631.13, 15695.66
28.22, 2.50, 0.00, 129.13, 1628.85, 15695.66
29.74, 0.80, 10.00, 129.13, 1631.41, 15695.66
31.26, 1.70, 10.00, 129.13, 1631.32, 15695.66
32.77, 0.80, 10.00, 129.13, 1627.47, 15695.66
34.29, 2.50, 0.00, 129.13, 1626.46, 15695.66
35.80, 1.70, 0.00, 129.13, 1625.54, 15695.66
37.32, 1.70, 10.00, 129.13, 1622.93, 15695.66
38.83, 0.80, 0.00, 129.13, 1623.38, 15695.66
40.35, 0.80, 10.00, 129.13, 1623.29, 15695.66
41.87, 1.70, 0.00, 129.13, 1622.72, 15695.66
43.38, 1.70, 0.00, 129.13, 1619.17, 15695.66
44.90, 0.80, 0.00, 129.13, 1619.96, 15695.66
46.41, 0.80, 10.00, 129.13, 1620.39, 15695.66
47.94, 1.70, 0.00, 129.13, 1621.82, 15695.66
49.45, 0.80, 0.00, 129.13, 1621.77, 15695.66
50.97, 0.80, 0.00, 129.13, 1622.32, 15695.66
52.48, 0.80, 10.00, 129.13, 1623.40, 15695.66
54.00, 0.80, 10.00, 129.13, 1623.24, 15695.66
55.52, 1.70, 0.00, 129.13, 1622.80, 15695.66
57.03, 0.80, 0.00, 129.13, 1619.77, 15695.66
58.55, 1.70, 0.00, 129.13, 1616.00, 15695.66
60.06, 0.80, 0.00, 129.13, 1615.97, 15695.66
61.58, 0.80, 0.00, 129.13, 1616.32, 15695.66
63.10, 1.70, 0.00, 129.13, 1609.60, 15695.66
64.62, 0.80, 0.00, 129.13, 1609.52, 15695.66
66.13, 0.80, 10.00, 129.13, 1610.31, 15695.66
67.65, 0.80, 0.00, 129.13, 1611.26, 15695.66
69.17, 0.80, 10.00, 129.13, 1612.03, 15695.66
70.68, 0.80, 10.00, 129.13, 1612.56, 15695.66
72.20, 1.70, 10.00, 129.13, 1612.13, 15695.66
73.71, 1.70, 10.00, 129.13, 1613.46, 15695.66
75.23, 0.00, 0.00, 129.13, 1612.95, 15695.66
76.75, 3.30, 0.00, 129.13, 1614.04, 15695.66
78.26, 0.80, 0.00, 129.13, 1613.27, 15695.66
79.78, 2.50, 10.00, 129.13, 1613.85, 15695.66
81.29, 0.80, 0.00, 129.13, 1613.94, 15695.66
82.81, 0.80, 0.00, 129.13, 1614.15, 15695.66
84.32, 1.70, 0.00, 129.13, 1614.07, 15695.66
85.84, 1.70, 0.00, 129.13, 1615.13, 15695.66
87.36, 0.80, 10.00, 129.13, 1615.72, 15695.66
88.87, 2.50, 0.00, 129.13, 1615.77, 15695.66
90.39, 1.70, 0.00, 129.13, 1616.24, 15695.66
91.90, 1.70, 10.00, 129.13, 1617.24, 15695.66
93.42, 0.80, 0.00, 129.13, 1616.57, 15695.66
94.93, 0.80, 10.00, 129.13, 1616.31, 15695.66
96.45, 0.80, 0.00, 129.13, 1616.78, 15695.66
97.97, 0.80, 0.00, 129.13, 1616.08, 15695.66
99.48, 2.50, 0.00, 129.13, 1610.62, 15695.66
101.00, 0.80, 0.00, 129.13, 1608.24, 15695.66
102.51, 0.00, 0.00, 129.13, 1608.61, 15695.66
104.03, 0.80, 10.00, 129.13, 1609.20, 15695.66
105.54, 0.80, 10.00, 129.13, 1610.34, 15695.66
107.06, 0.80, 0.00, 129.13, 1609.40, 15695.66
108.57, 0.80, 0.00, 129.13, 1609.58, 15695.66
110.09, 0.80, 0.00, 129.13, 1610.80, 15695.66
111.60, 0.00, 0.00, 129.13, 1611.28, 15695.66
113.12, 0.80, 0.00, 129.13, 1611.16, 15695.66
114.63, 2.50, 0.00, 129.13, 1612.85, 15695.66
116.15, 0.80, 0.00, 129.13, 1612.08, 15695.66
117.67, 0.80, 0.00, 129.13, 1613.41, 15695.66
119.18, 2.50, 0.00, 129.13, 1612.63, 15695.66
120.70, 1.70, 0.00, 129.13, 1613.81, 15695.66
122.21, 0.80, 0.00, 129.13, 1609.05, 15695.66
123.73, 7.60, 0.00, 129.13, 1600.09, 15695.66
