Time(s),Coverage(%),Number of running robots
1.0,7.78,2
2.0,7.78,2
3.0,7.78,2
4.0,7.78,2
5.0,7.78,2
6.0,7.78,2
7.0,7.78,2
8.0,7.78,2
9.0,7.78,2
10.0,10.35,2
11.0,11.71,2
12.0,11.84,2
13.0,11.95,2
14.0,12.10,2
15.0,12.14,2
16.0,12.14,2
17.0,12.16,2
18.0,12.36,2
19.0,12.46,2
20.0,12.59,2
21.0,12.62,2
22.0,12.65,2
23.0,12.67,2
24.0,12.68,2
25.0,12.72,2
26.0,12.79,2
27.0,12.86,2
28.0,13.01,2
29.0,13.16,2
30.0,13.16,2
31.0,13.16,2
32.0,13.19,2
33.0,13.21,2
34.0,13.21,2
35.0,13.25,2
36.0,13.41,2
37.0,13.63,2
38.0,13.78,2
39.0,13.86,2
40.0,13.86,2
41.0,13.92,2
42.0,13.95,2
43.0,13.95,2
44.0,14.18,2
45.0,14.47,2
46.0,14.47,2
47.0,14.49,2
48.0,14.55,2
49.0,15.33,2
50.0,15.88,2
51.0,16.66,2
52.0,17.20,2
53.0,17.33,2
54.0,17.42,2
55.0,17.46,2
56.0,17.63,2
57.0,18.45,2
58.0,19.21,2
59.0,19.64,2
60.0,20.12,2
61.0,20.14,2
62.0,20.27,2
63.0,21.08,2
64.0,21.76,2
65.0,22.46,2
66.0,22.89,2
67.0,23.91,2
68.0,25.04,2
69.0,25.41,2
70.0,25.63,2
71.0,25.81,2
72.0,26.27,2
73.0,26.89,2
74.0,26.96,2
75.0,27.10,2
76.0,27.26,2
77.0,27.68,2
78.0,28.14,2
79.0,28.16,2
80.0,28.33,2
81.0,28.55,2
82.0,28.94,2
83.0,29.09,2
84.0,29.09,2
85.0,29.16,2
86.0,29.30,2
87.0,29.47,2
88.0,29.66,2
89.0,29.88,2
90.0,30.10,2
91.0,30.43,2
92.0,30.62,2
93.0,30.63,2
94.0,30.63,2
95.0,31.10,2
96.0,31.71,2
97.0,32.60,2
98.0,33.58,2
99.0,34.04,2
100.0,34.16,2
101.0,34.30,2
102.0,34.46,2
103.0,34.55,2
104.0,34.61,2
105.0,34.72,2
106.0,34.95,2
107.0,35.14,2
108.0,35.43,2
109.0,36.27,2
110.0,37.34,2
111.0,38.71,2
112.0,40.46,2
113.0,41.41,2
114.0,41.88,2
115.0,43.65,2
116.0,44.34,2
117.0,44.27,2
118.0,44.27,2
119.0,44.82,2
120.0,45.48,2
