Time(s),Coverage(%),Number of running robots
1.0,13.69,8
2.0,13.69,8
3.0,13.69,8
4.0,13.69,8
5.0,13.69,8
6.0,13.69,8
7.0,13.69,8
8.0,13.69,8
9.0,13.69,8
10.0,13.69,8
11.0,16.09,8
12.0,19.00,8
13.0,20.26,8
14.0,20.57,8
15.0,20.95,8
16.0,21.94,8
17.0,22.79,8
18.0,23.52,8
19.0,24.18,8
20.0,24.55,8
21.0,25.34,8
22.0,25.71,8
23.0,25.99,8
24.0,26.15,8
25.0,26.29,8
26.0,26.87,8
27.0,27.34,8
28.0,27.64,8
29.0,27.68,8
30.0,27.75,8
31.0,27.94,8
32.0,28.16,8
33.0,28.34,8
34.0,28.51,8
35.0,29.33,8
36.0,30.93,8
37.0,31.76,8
38.0,33.17,8
39.0,33.38,8
40.0,34.24,8
41.0,34.63,8
42.0,34.99,8
43.0,36.07,8
44.0,37.79,8
45.0,39.01,8
46.0,39.24,8
47.0,39.24,8
48.0,39.47,8
49.0,39.67,8
50.0,39.92,8
51.0,40.02,8
52.0,40.02,8
53.0,40.14,8
54.0,40.48,8
55.0,41.15,8
56.0,41.78,8
57.0,41.78,8
58.0,41.86,8
59.0,41.88,8
60.0,41.88,8
61.0,41.94,8
62.0,42.03,8
63.0,42.12,8
64.0,42.20,8
65.0,42.30,8
66.0,42.35,8
67.0,42.49,8
68.0,42.86,8
69.0,43.03,8
70.0,43.18,8
71.0,43.29,8
72.0,43.31,8
73.0,43.35,8
74.0,43.46,8
75.0,43.47,8
76.0,43.50,8
77.0,43.55,8
78.0,43.59,8
79.0,43.76,8
80.0,43.84,8
81.0,44.07,8
82.0,44.30,8
83.0,44.50,8
84.0,44.57,8
85.0,44.66,8
86.0,44.77,8
87.0,44.87,8
88.0,45.06,8
89.0,45.15,8
90.0,45.23,8
91.0,45.24,8
92.0,45.25,8
93.0,45.36,8
94.0,45.44,8
95.0,45.51,8
96.0,45.61,8
97.0,45.72,8
98.0,46.00,8
99.0,47.77,8
100.0,48.48,8
101.0,48.85,8
102.0,49.25,8
103.0,49.25,8
104.0,49.28,8
105.0,49.31,8
106.0,49.35,8
107.0,49.39,8
108.0,49.42,8
109.0,49.51,8
110.0,49.54,8
111.0,49.59,8
112.0,49.81,8
113.0,49.94,8
114.0,50.09,8
115.0,50.27,8
116.0,50.34,8
117.0,50.39,8
118.0,50.50,8
119.0,50.75,8
120.0,50.82,8
