Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.22, 22.70, 0.00, 3.46, 1776.45, 15695.66
1.54, 0.00, 0.00, 67.00, 1843.82, 15695.66
2.86, 11.80, 0.00, 67.00, 1880.93, 15695.66
4.17, 0.00, 0.00, 67.00, 1896.57, 15695.66
5.49, 0.00, 0.00, 67.00, 1899.61, 15695.66
8.42, 5.00, 30.00, 569.51, 2130.95, 15695.66
11.35, 5.00, 10.00, 569.64, 2184.01, 15695.66
14.27, 9.30, 20.00, 569.64, 2163.21, 15695.66
17.20, 5.00, 40.00, 569.64, 2119.61, 15695.66
20.12, 17.80, 20.00, 569.64, 2093.66, 15695.66
23.05, 2.50, 10.00, 569.64, 2081.91, 15695.66
25.98, 3.40, 0.00, 569.64, 2077.20, 15695.66
28.91, 24.80, 20.00, 569.64, 2069.27, 15695.66
31.84, 4.20, 20.00, 569.64, 2069.30, 15695.66
34.76, 23.30, 30.00, 569.64, 2069.76, 15695.66
37.70, 20.20, 10.00, 569.64, 2069.64, 15695.66
40.63, 5.00, 30.00, 569.76, 2063.16, 15695.66
43.56, 27.00, 0.00, 569.76, 2062.71, 15695.66
46.49, 11.00, 20.00, 569.76, 2059.58, 15695.66
49.42, 17.60, 10.00, 569.89, 2071.80, 15695.66
52.35, 25.60, 20.00, 569.89, 2074.72, 15695.66
55.28, 3.40, 30.00, 569.89, 2072.46, 15695.66
58.21, 22.30, 10.00, 570.01, 2074.46, 15695.66
61.14, 20.70, 30.00, 570.01, 2072.14, 15695.66
64.06, 15.30, 30.00, 570.14, 2078.14, 15695.66
67.00, 22.70, 40.00, 570.39, 2077.12, 15695.66
69.93, 21.50, 20.00, 570.39, 2079.01, 15695.66
72.86, 12.60, 10.00, 570.39, 2088.78, 15695.66
75.79, 20.30, 30.00, 570.39, 2071.31, 15695.66
78.71, 11.70, 0.00, 570.51, 2059.30, 15695.66
81.63, 21.80, 40.00, 570.51, 2066.33, 15695.66
84.56, 13.70, 30.00, 570.51, 2062.75, 15695.66
87.48, 5.00, 20.00, 570.51, 2064.44, 15695.66
90.41, 14.30, 10.00, 570.64, 2066.56, 15695.66
93.34, 13.40, 10.00, 570.64, 2071.29, 15695.66
96.27, 9.20, 59.90, 570.76, 2076.54, 15695.66
99.19, 18.20, 20.00, 570.76, 2079.17, 15695.66
102.13, 6.70, 20.00, 570.76, 2079.90, 15695.66
105.06, 4.20, 20.00, 570.76, 2083.64, 15695.66
107.99, 20.30, 30.00, 570.89, 2081.20, 15695.66
110.91, 8.40, 40.00, 570.89, 2086.38, 15695.66
113.85, 17.80, 20.00, 570.89, 2087.67, 15695.66
116.77, 15.00, 10.00, 570.89, 2083.09, 15695.66
119.70, 3.40, 40.00, 570.89, 2083.03, 15695.66
122.63, 13.20, 19.90, 571.01, 2084.66, 15695.66
