Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.24, 17.50, 0.00, 3.58, 1723.75, 15695.66
1.56, 7.60, 0.00, 67.29, 1789.31, 15695.66
2.88, 0.00, 0.00, 67.29, 1875.92, 15695.66
4.19, 0.00, 0.00, 67.29, 1869.59, 15695.66
5.51, 0.00, 0.00, 67.29, 1869.57, 15695.66
8.43, 5.90, 20.00, 569.86, 2122.71, 15695.66
11.36, 4.20, 20.00, 569.98, 2156.93, 15695.66
14.28, 4.20, 20.00, 570.11, 2137.33, 15695.66
17.21, 3.40, 20.00, 570.23, 2114.59, 15695.66
20.13, 32.50, 0.00, 570.48, 2097.02, 15695.66
23.06, 4.20, 50.00, 570.48, 2097.75, 15695.66
25.98, 24.80, 40.00, 570.48, 2085.92, 15695.66
28.91, 21.70, 30.00, 570.61, 2077.00, 15695.66
31.83, 5.00, 30.00, 570.61, 2067.19, 15695.66
34.75, 27.70, 30.00, 570.61, 2066.55, 15695.66
37.68, 4.20, 0.00, 570.73, 2061.60, 15695.66
40.60, 24.20, 30.00, 570.86, 2061.11, 15695.66
43.52, 23.50, 20.00, 570.98, 2066.59, 15695.66
46.44, 4.20, 40.00, 570.98, 2064.92, 15695.66
49.38, 24.60, 30.00, 571.11, 2064.93, 15695.66
52.32, 20.20, 10.00, 571.11, 2066.79, 15695.66
55.24, 19.80, 50.00, 571.11, 2069.16, 15695.66
58.17, 25.00, 40.00, 571.23, 2071.57, 15695.66
61.10, 15.80, 20.00, 571.23, 2064.54, 15695.66
64.02, 20.80, 40.00, 571.23, 2060.60, 15695.66
66.95, 14.40, 40.00, 571.23, 2062.19, 15695.66
69.88, 7.60, 20.00, 571.23, 2055.47, 15695.66
72.81, 17.50, 30.00, 571.36, 2050.72, 15695.66
75.73, 11.00, 10.00, 571.36, 2046.12, 15695.66
78.66, 4.20, 30.00, 571.36, 2046.33, 15695.66
81.60, 20.80, 30.00, 571.36, 2051.51, 15695.66
84.53, 24.60, 20.00, 571.36, 2057.76, 15695.66
87.46, 9.30, 20.00, 571.48, 2054.46, 15695.66
90.38, 16.80, 30.00, 571.61, 2055.01, 15695.66
93.31, 10.20, 30.00, 571.61, 2059.68, 15695.66
96.23, 11.80, 30.00, 571.73, 2060.79, 15695.66
99.16, 12.50, 0.00, 571.73, 2068.76, 15695.66
102.08, 4.20, 20.00, 571.73, 2076.40, 15695.66
105.00, 14.50, 30.00, 571.73, 2073.79, 15695.66
107.93, 19.50, 30.00, 571.73, 2076.05, 15695.66
110.86, 10.90, 20.00, 571.73, 2077.86, 15695.66
113.79, 14.80, 40.00, 571.73, 2074.93, 15695.66
116.72, 14.90, 30.00, 571.73, 2076.98, 15695.66
119.64, 17.20, 20.00, 571.86, 2075.42, 15695.66
122.57, 5.80, 40.00, 571.98, 2073.88, 15695.66
