Time(s),Coverage(%),Number of running robots
1.0,0.00,8
2.0,0.00,8
3.0,0.00,8
4.0,0.00,8
5.0,13.88,8
6.0,17.18,8
7.0,18.41,8
8.0,18.70,8
9.0,18.89,8
10.0,19.11,8
11.0,19.33,8
12.0,19.53,8
13.0,19.57,8
14.0,19.69,8
15.0,19.92,8
16.0,20.10,8
17.0,20.24,8
18.0,20.38,8
19.0,20.53,8
20.0,20.59,8
21.0,20.75,8
22.0,20.81,8
23.0,20.88,8
24.0,21.08,8
25.0,21.17,8
26.0,21.30,8
27.0,21.41,8
28.0,21.53,8
29.0,21.63,8
30.0,21.74,8
31.0,21.80,8
32.0,21.88,8
33.0,21.99,8
34.0,22.05,8
35.0,22.19,8
36.0,22.28,8
37.0,22.35,8
38.0,22.44,8
39.0,22.66,8
40.0,22.77,8
41.0,22.86,8
42.0,23.03,8
43.0,23.16,8
44.0,23.23,8
45.0,23.33,8
46.0,23.43,8
47.0,23.54,8
48.0,23.64,8
49.0,23.73,8
50.0,23.88,8
51.0,24.03,8
52.0,24.20,8
53.0,24.44,8
54.0,24.57,8
55.0,24.79,8
56.0,25.09,8
57.0,25.37,8
58.0,25.87,8
59.0,26.24,8
60.0,26.92,8
61.0,27.88,8
62.0,28.75,8
63.0,29.21,8
64.0,29.60,8
65.0,30.01,8
66.0,30.34,8
67.0,30.71,8
68.0,31.05,8
69.0,31.43,8
70.0,31.67,8
71.0,31.92,8
72.0,32.09,8
73.0,32.40,8
74.0,32.67,8
75.0,32.80,8
76.0,32.95,8
77.0,33.15,8
78.0,33.27,8
79.0,33.41,8
80.0,33.52,8
81.0,33.60,8
82.0,33.63,8
83.0,33.72,8
84.0,33.80,8
85.0,33.93,8
86.0,34.12,8
87.0,34.57,8
88.0,34.73,8
89.0,34.98,8
90.0,35.35,8
91.0,35.60,8
92.0,35.98,8
93.0,36.27,8
94.0,36.44,8
95.0,36.56,8
96.0,36.93,8
97.0,37.30,8
98.0,37.52,8
99.0,37.59,8
100.0,37.95,8
101.0,38.33,8
102.0,38.59,8
103.0,38.95,8
104.0,39.14,8
105.0,39.32,8
106.0,39.58,8
107.0,39.98,8
108.0,40.27,8
109.0,40.76,8
110.0,41.08,8
111.0,41.37,8
112.0,41.61,8
113.0,41.82,8
114.0,42.19,8
115.0,42.54,8
116.0,42.88,8
117.0,43.19,8
118.0,43.45,8
119.0,43.67,8
120.0,43.74,8
