Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.24, 26.10, 0.00, 3.54, 1999.49, 15695.66
4.25, 100.00, 126.80, 1270.16, 2392.20, 15695.66
8.18, 8.30, 80.00, 1280.41, 2905.71, 15695.66
12.12, 10.70, 90.00, 1308.29, 3009.36, 15695.66
16.12, 17.80, 393.00, 1432.23, 2903.29, 15695.66
20.09, 81.80, 149.80, 1648.56, 3746.42, 15695.66
24.07, 50.00, 99.10, 1667.38, 3884.71, 15695.66
28.03, 55.60, 109.90, 1670.88, 3962.74, 15695.66
32.01, 53.80, 139.40, 1674.73, 4007.44, 15695.66
36.03, 80.70, 99.80, 1676.23, 4030.72, 15695.66
40.08, 80.70, 99.40, 1677.36, 4037.64, 15695.66
44.11, 77.50, 109.10, 1679.03, 4051.29, 15695.66
48.11, 79.20, 99.00, 1681.90, 4065.36, 15695.66
52.10, 70.90, 109.50, 1683.72, 4079.67, 15695.66
56.13, 79.30, 139.40, 1684.97, 4093.67, 15695.66
60.14, 73.60, 129.30, 1687.10, 4104.46, 15695.66
64.15, 75.40, 118.50, 1688.48, 4114.30, 15695.66
68.14, 72.80, 99.30, 1691.11, 4122.32, 15695.66
72.18, 78.50, 119.40, 1692.11, 4130.15, 15695.66
76.18, 76.60, 119.90, 1693.36, 4137.89, 15695.66
80.22, 76.90, 148.70, 1694.79, 4143.79, 15695.66
84.23, 72.90, 109.30, 1695.16, 4148.76, 15695.66
88.24, 71.50, 79.70, 1695.54, 4147.33, 15695.66
92.25, 74.00, 89.80, 1696.66, 4155.46, 15695.66
96.24, 69.40, 129.90, 1697.16, 4161.69, 15695.66
100.26, 74.60, 130.00, 1698.60, 4161.07, 15695.66
104.27, 69.70, 128.70, 1699.35, 4167.56, 15695.66
108.29, 71.90, 109.40, 1700.48, 4172.95, 15695.66
111.85, 21.70, 30.00, 1455.33, 4020.54, 15695.66
115.40, 18.20, 10.00, 1455.33, 3994.27, 15695.66
118.94, 18.90, 0.00, 1455.33, 4000.28, 15695.66
122.48, 18.00, 0.00, 1455.33, 4004.62, 15695.66
126.01, 17.50, 0.00, 1455.33, 4007.52, 15695.66
129.54, 16.10, 0.00, 1455.33, 4009.70, 15695.66
