Time(s),Coverage(%),Number of running robots
1.0,0.00,1
2.0,0.00,1
3.0,0.00,1
4.0,7.35,1
5.0,10.77,1
6.0,11.41,1
7.0,11.92,1
8.0,12.14,1
9.0,12.24,1
10.0,12.46,1
11.0,12.87,1
12.0,13.10,1
13.0,13.38,1
14.0,13.67,1
15.0,14.12,1
16.0,14.49,1
17.0,14.99,1
18.0,15.32,1
19.0,15.70,1
20.0,15.99,1
21.0,16.26,1
22.0,16.38,1
23.0,16.71,1
24.0,17.04,1
25.0,17.52,1
26.0,17.86,1
27.0,18.04,1
28.0,18.25,1
29.0,18.35,1
30.0,18.55,1
31.0,18.77,1
32.0,19.14,1
33.0,19.25,1
34.0,19.25,1
35.0,19.51,1
36.0,19.66,1
37.0,19.88,1
38.0,20.09,1
39.0,20.23,1
40.0,20.39,1
41.0,20.52,1
42.0,20.73,1
43.0,20.79,1
44.0,20.92,1
45.0,21.00,1
46.0,21.18,1
47.0,21.27,1
48.0,21.39,1
49.0,21.50,1
50.0,21.55,1
51.0,21.67,1
52.0,21.76,1
53.0,21.82,1
54.0,21.98,1
55.0,22.00,1
56.0,22.09,1
57.0,22.26,1
58.0,22.41,1
59.0,22.59,1
60.0,22.81,1
61.0,23.05,1
62.0,23.45,1
63.0,23.95,1
64.0,24.59,1
65.0,25.20,1
66.0,25.29,1
67.0,25.59,1
68.0,26.14,1
69.0,26.66,1
70.0,27.01,1
71.0,27.32,1
72.0,27.56,1
73.0,27.83,1
74.0,28.09,1
75.0,28.43,1
76.0,28.61,1
77.0,28.68,1
78.0,28.85,1
79.0,29.04,1
80.0,29.04,1
81.0,29.15,1
82.0,29.24,1
83.0,29.54,1
84.0,29.78,1
85.0,29.95,1
86.0,30.56,1
87.0,31.27,1
88.0,31.72,1
89.0,31.84,1
90.0,31.87,1
91.0,31.88,1
92.0,31.89,1
93.0,31.89,1
94.0,31.89,1
95.0,31.89,1
96.0,31.89,1
97.0,31.89,1
98.0,31.90,1
99.0,31.91,1
100.0,31.91,1
101.0,31.91,1
102.0,31.92,1
103.0,31.92,1
104.0,31.92,1
105.0,31.92,1
106.0,31.92,1
107.0,31.93,1
108.0,31.94,1
109.0,31.94,1
110.0,31.94,1
111.0,31.94,1
112.0,31.95,1
113.0,31.95,1
114.0,31.96,1
115.0,31.96,1
116.0,31.96,1
117.0,31.96,1
118.0,31.96,1
119.0,31.96,1
120.0,31.96,1
